assay_id	extract_id	plate_id	plate_cell	assay_input_ml	assay_type	accepted_droplets	subject_1	subject_1_category	subject_1_target	subject_1_target_macromolecule	subject_1_fluorophore	subject_1_calculated_copies_per_reaction	subject_1_copies_per_reaction	subject_1_result	subject_2	subject_2_category	subject_2_target	subject_2_target_macromolecule	subject_2_fluorophore	subject_2_calculated_copies_per_reaction	subject_2_copies_per_reaction	subject_2_result	subject_3	subject_3_category	subject_3_target	subject_3_target_macromolecule	subject_3_fluorophore	subject_3_copies_per_reaction	subject_3_result	subject_4	subject_4_category	subject_4_target	subject_4_target_macromolecule	subject_4_fluorophore	subject_4_copies_per_reaction	subject_4_result	notes
A02-0185.a1	A02-0185.e1	AP15	A08	0.005	Direct Quantification	34	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
A01-0068.a1	A01-0068.e1	AP15	B01	0.005	Direct Quantification	44.8	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
A02-0187.a1	A02-0187.e1	AP15	B02	0.005	Direct Quantification		SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
A02-0188.a1	A02-0188.e1	AP15	B03	0.005	Direct Quantification		SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
A02-0189.a1	A02-0189.e1	AP15	B04	0.005	Direct Quantification		SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
B01-0009.a1	B01-0009.e1	AP15	B05	0.005	Direct Quantification		SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	26.25101328	27891.70161	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	44.31112289	47080.56808								Human	Internal Control	Human RNase P	RNA	HEX	3.280195892	3485.208135	
B01-0024.a1	B01-0024.e1	AP15	B06	0.005	Direct Quantification		SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
G01-0056.a1	G01-0056.e1	AP15	B07	0.005	Direct Quantification	51.7	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
G01-0057.a1	G01-0057.e1	AP15	B08	0.005	Direct Quantification	51.4	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
H01-0017.a1	H01-0017.e1	AP15	C02	0.005	Direct Quantification		SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
H01-0024.a1	H01-0024.e1	AP15	C04	0.005	Direct Quantification		SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
H01-0019.a1	H01-0019.e1	AP15	C05	0.005	Direct Quantification		SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
H01-0021.a1	H01-0021.e1	AP15	C06	0.005	Direct Quantification		SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
H01-0022.a1	H01-0022.e1	AP15	C07	0.005	Direct Quantification		SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
H01-0020.a1	H01-0020.e1	AP15	C08	0.005	Direct Quantification	56	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
G02-0003.a1	G02-0003.e1	AP15	D02	0.005	Direct Quantification		SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
G02-0004.a1	G02-0004.e1	AP15	D03	0.005	Direct Quantification		SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
G02-0008.a1	G02-0008.e1	AP15	D04	0.005	Direct Quantification		SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
B01-0061.a1	B01-0061.e1	AP15	D05	0.005	Direct Quantification		SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
B01-0071.a1	B01-0071.e1	AP15	D06	0.005	Direct Quantification		SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
C01-0025.a1	C01-0025.e1	AP15	D07	0.005	Direct Quantification		SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
C01-0024.a1	C01-0024.e1	AP15	D08	0.005	Direct Quantification	51.5	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
C01-0023.a1	C01-0023.e1	AP15	G01	0.005	Direct Quantification		SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
C01-0022.a1	C01-0022.e1	AP15	G02	0.005	Direct Quantification		SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
A01-0070.a1	A01-0070.e1	AP15	G03	0.005	Direct Quantification		SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
A01-0071.a1	A01-0071.e1	AP15	G04	0.005	Direct Quantification		SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
A01-0072.a1	A01-0072.e1	AP15	G05	0.005	Direct Quantification		SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
A03-0052.a1	A03-0052.e1	AP15	E01	0.005	Direct Quantification		SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
A03-0050.a1	A03-0050.e1	AP15	E02	0.005	Direct Quantification		SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
A03-0048.a1	A03-0048.e1	AP15	E03	0.005	Direct Quantification		SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
A01-0102.a1	A01-0102.e1	AP15	E04	0.005	Direct Quantification		SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
A01-0103.a1	A01-0103.e1	AP15	E05	0.005	Direct Quantification		SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
A03-0044.a1	A03-0044.e1	AP15	E06	0.005	Direct Quantification		SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
A03-0108.a1	A03-0108.e1	AP15	F03	0.005	Direct Quantification		SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
A02-0193.a1	A02-0193.e1	AP15	F04	0.005	Direct Quantification	46.4	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
A02-0192.a1	A02-0192.e1	AP15	F05	0.005	Direct Quantification	28	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
A02-0190.a1	A02-0190.e1	AP15	F07	0.005	Direct Quantification	23	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
A03-0101.a1	A03-0101.e1	AP15	F08	0.005	Direct Quantification	52.1	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0			SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0										Human	Internal Control	Human RNase P	RNA	HEX			
G01-0059.a1	G01-0059.e1	AP16	A01	0.005	Direct Quantification	14745	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	79.9233532	84918.56277	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	102.3506165	108747.53								Human	Internal Control	Human RNase P	RNA	HEX	1.59580946	1695.547551	
G01-0060.a1	G01-0060.e1	AP16	A02	0.005	Direct Quantification	14336	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	62.45150089	66354.7197	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	47.64537334	50623.20918								Human	Internal Control	Human RNase P	RNA	HEX	1.641338766	1743.922438	
G01-0061.a1	G01-0061.e1	AP16	A03	0.005	Direct Quantification	15110	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	120.2115631	127724.7858	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	109.2578316	116086.446								Human	Internal Control	Human RNase P	RNA	HEX	12.46096134	13239.77143	
A01-0073.a1	A01-0073.e1	AP16	A04	0.005	Direct Quantification	15317	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	118.5828781	125994.308	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	92.35078812	98122.71237								Human	Internal Control	Human RNase P	RNA	HEX	26.12927675	27762.35655	
A01-0074.a1	A01-0074.e1	AP16	A05	0.005	Direct Quantification	13106	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	35.93374491	38179.60396	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	5.386564732	5723.225027								Human	Internal Control	Human RNase P	RNA	HEX	19.75676894	20991.567	
A01-0075.a1	A01-0075.e1	AP16	A06	0.005	Direct Quantification	10153	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	30.14659166	32030.75364	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	25.5061388	27100.27248								Human	Internal Control	Human RNase P	RNA	HEX	6.953478456	7388.070859	
A02-0194.a1	A02-0194.e1	AP16	A07	0.005	Direct Quantification	13476	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	12.22533941	12989.42313	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	5.238653421	5566.06926								Human	Internal Control	Human RNase P	RNA	HEX	3.492305875	3710.574992	
A02-0195.a1	A02-0195.e1	AP16	A08	0.005	Direct Quantification	11815	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	7.967293859	8465.249725	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	7.967293859	8465.249725								Human	Internal Control	Human RNase P	RNA	HEX	45.84882736	48714.37907	
A02-0196.a1	A02-0196.e1	AP16	B01	0.005	Direct Quantification	13786	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	5.120841265	5440.893844	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	8.535354137	9068.813771								Human	Internal Control	Human RNase P	RNA	HEX	35.86931467	38111.14684	
A02-0197.a1	A02-0197.e1	AP16	B02	0.005	Direct Quantification	11323	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	6.234883666	6624.563895	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	20.78937292	22088.70873								Human	Internal Control	Human RNase P	RNA	HEX	4.156405628	4416.180979	
A02-0198.a1	A02-0198.e1	AP16	B03	0.005	Direct Quantification	15277	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	1.540235877	1636.500619	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	12.32471108	13095.00553								Human	Internal Control	Human RNase P	RNA	HEX	7.702186704	8183.573373	
A02-0201.a1	A02-0201.e1	AP16	B04	0.005	Direct Quantification	11925	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	1.97319895	2096.523885	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	3.946563601	4193.223827								Human	Internal Control	Human RNase P	RNA	HEX	9.86765027	10484.37841	
A02-0203.a1	A02-0203.e1	AP16	B05	0.005	Direct Quantification	10373	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	0	0	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	6.805981398	7231.355235								Human	Internal Control	Human RNase P	RNA	HEX	4.537102282	4820.671175	
A02-0200.a1	A02-0200.e1	AP16	B06	0.005	Direct Quantification	16432	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	0	0	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	0	0								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
A02-0202.a1	A02-0202.e1	AP16	B07	0.005	Direct Quantification	11179	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	6.315208077	6709.908582	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	16.84432149	17897.09158								Human	Internal Control	Human RNase P	RNA	HEX	4.209950268	4473.07216	
C01-0026.a1	C01-0026.e1	AP16	B08	0.005	Direct Quantification	15583	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	13.59339476	14442.98193	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	15.10425806	16048.27419								Human	Internal Control	Human RNase P	RNA	HEX	1.509989649	1604.364002	
C01-0027.a1	C01-0027.e1	AP16	C01	0.005	Direct Quantification	16804	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	33.62946272	35731.30414	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	16.8087244	17859.26968								Human	Internal Control	Human RNase P	RNA	HEX	11.20448112	11904.7612	
C01-0028.a1	C01-0028.e1	AP16	C02	0.005	Direct Quantification	13481	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	22.70083189	24119.63388	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	1.745440662	1854.530703								Human	Internal Control	Human RNase P	RNA	HEX	1.745440662	1854.530703	
C01-0029.a1	C01-0029.e1	AP16	C03	0.005	Direct Quantification	14211	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	38.11236858	40494.39162	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	33.13768625	35208.79164								Human	Internal Control	Human RNase P	RNA	HEX	11.59288287	12317.43805	
B01-0072.a1	B01-0072.e1	AP16	C04	0.005	Direct Quantification	15869	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	1.482774764	1575.448187	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	1.482774764	1575.448187								Human	Internal Control	Human RNase P	RNA	HEX	2.965643108	3150.995802	
B01-0073.a1	B01-0073.e1	AP16	C05	0.005	Direct Quantification	17284	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	1.36138007	1446.466325	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	0	0								Human	Internal Control	Human RNase P	RNA	HEX	2.722838819	2893.016245	
E01-0001.a1	E01-0001.e1	AP16	C07	0.005	Direct Quantification	14999	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	28.25413227	30020.01554	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	7.844967842	8335.278332								Human	Internal Control	Human RNase P	RNA	HEX	9.414275289	10002.66749	
E01-0002.a1	E01-0002.e1	AP16	C08	0.005	Direct Quantification	11901	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	41.55567646	44152.90624	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	5.932033658	6302.785762								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
A01-0076.a1	A01-0076.e1	AP16	D01	0.005	Direct Quantification	16995	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	105.4572296	112048.3065	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	99.89504814	106138.4887								Human	Internal Control	Human RNase P	RNA	HEX	47.11981773	50064.80634	
A01-0077.a1	A01-0077.e1	AP16	D02	0.005	Direct Quantification	12345	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	129.9654007	138088.2382	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	53.42825413	56767.52001								Human	Internal Control	Human RNase P	RNA	HEX	9.531865716	10127.60732	
A01-0078.a1	A01-0078.e1	AP16	D03	0.005	Direct Quantification	11032	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	59.79523182	63532.43381	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	38.42234612	40823.74275								Human	Internal Control	Human RNase P	RNA	HEX	17.06885219	18135.65545	
G01-0062.a1	G01-0062.e1	AP16	D04	0.005	Direct Quantification	12263	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	44.17227745	46933.04479	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	23.03605795	24475.81157								Human	Internal Control	Human RNase P	RNA	HEX	5.756900907	6116.707213	
G01-0063.a1	G01-0063.e1	AP16	D05	0.005	Direct Quantification	10689	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	86.00666046	91382.07674	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	26.43012047	28082.003								Human	Internal Control	Human RNase P	RNA	HEX	8.806741834	9357.163198	
G01-0064.a1	G01-0064.e1	AP16	D06	0.005	Direct Quantification	14392	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	9.811416268	10424.62979	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	13.08279753	13900.47237								Human	Internal Control	Human RNase P	RNA	HEX	1.634951979	1737.136478	
G01-0065.a1	G01-0065.e1	AP16	D07	0.005	Direct Quantification	18070	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	31.27178669	33226.27336	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	28.66421938	30455.73309								Human	Internal Control	Human RNase P	RNA	HEX	1.302161813	1383.546926	
G02-0006.a1	G02-0006.e1	AP16	D08	0.005	Direct Quantification	15703	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	90.07633209	95706.10285	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	102.112608	108494.646								Human	Internal Control	Human RNase P	RNA	HEX	2.996995449	3184.307665	
G02-0012.a1	G02-0012.e1	AP16	E01	0.005	Direct Quantification	17442	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	4.047374427	4300.335329	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	6.74601078	7167.636454								Human	Internal Control	Human RNase P	RNA	HEX	1.349047422	1433.362886	
H01-0023.a1	H01-0023.e1	AP16	E05	0.005	Direct Quantification	14822	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	11.11488223	11809.56237	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	12.70315051	13497.09742								Human	Internal Control	Human RNase P	RNA	HEX	6.350718737	6747.638658	SAME DATES AS H01-0026
H01-0026.a1	H01-0026.e1	AP16	E06	0.005	Direct Quantification	13546	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	6.949028969	7383.343279	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	13.90011072	14768.86764								Human	Internal Control	Human RNase P	RNA	HEX	10.42431355	11075.83314	SAMPLE H01-0023 HAD SAME DATES
I01-0002.a1	I01-0002.e1	AP16	E08	0.005	Direct Quantification	13141	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	5.372216105	5707.979612	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	3.581341505	3805.175349								Human	Internal Control	Human RNase P	RNA	HEX	1.790602505	1902.515162	
I01-0003.a1	I01-0003.e1	AP16	F01	0.005	Direct Quantification	15401	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	99.51615334	105735.9129	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	96.4478302	102475.8196								Human	Internal Control	Human RNase P	RNA	HEX	3.055767715	3246.753197	
A02-0204.a1	A02-0204.e1	AP16	F02	0.005	Direct Quantification	16549	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	0	0	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	0	0								Human	Internal Control	Human RNase P	RNA	HEX	1.421845555	1510.710903	
A02-0205.a1	A02-0205.e1	AP16	F03	0.005	Direct Quantification	12362	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	70.53014755	74938.28177	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	55.26246071	58716.3645								Human	Internal Control	Human RNase P	RNA	HEX	293.0321503	311346.6597	
A02-0206.a1	A02-0206.e1	AP16	F04	0.005	Direct Quantification	11965	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	7.867395282	8359.107487	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	5.900299549	6269.068271								Human	Internal Control	Human RNase P	RNA	HEX	29.51630592	31361.07504	
A02-0207.a1	A02-0207.e1	AP16	F05	0.005	Direct Quantification	15080	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	0	0	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	1.560357511	1657.879855								Human	Internal Control	Human RNase P	RNA	HEX	6.242051125	6632.17932	
F01-0022.a1	F01-0022.e1	AP16	F06	0.005	Direct Quantification	15262	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	29.31053162	31142.43984	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	24.68012571	26222.63357								Human	Internal Control	Human RNase P	RNA	HEX	9.252012968	9830.263779	
A03-0037.a1	A03-0037.e1	AP17	D01	0.005	Direct Quantification	12224	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	13.47783566	14320.20038	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	11.55195832	12273.95572								Human	Internal Control	Human RNase P	RNA	HEX	11.55195832	12273.95572	
A03-0038.a1	A03-0038.e1	AP17	D02	0.005	Direct Quantification	11967	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	258.9912224	275178.1738	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	59.0598011	62751.03867								Human	Internal Control	Human RNase P	RNA	HEX	7.866079807	8357.709795	
A03-0018.a1	A03-0018.e1	AP17	D03	0.005	Direct Quantification	12261	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	0	0	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	0	0								Human	Internal Control	Human RNase P	RNA	HEX	46.10221386	48983.60223	
