archive_batch_id	archive_batch_comment	archive_batch_record_version	archive_date	archive_eluant	archive_input_ml	archive_machine	archive_method	archive_method_lot_id	archive_output_ml	archive_run_by
H01-0262.RB4354		1.0		Zymo DNA/RNA Shield						
C01-0159.RB3998		1.0		Zymo DNA/RNA Shield						
K01-0212.RB122		1.0		Zymo DNA/RNA Shield						
A01-0353.RB1291		1.0		Zymo DNA/RNA Shield						
O01-0258.RB2257		1.0		Zymo DNA/RNA Shield						
E02-0205.RB3047		1.0		Zymo DNA/RNA Shield						
R01-0009.RB7290		1.0		Zymo DNA/RNA Shield						
O01-0183.RB6273		1.0		Zymo DNA/RNA Shield						
O01-0220.RB6160		1.0		Zymo DNA/RNA Shield						
G01-0193.RB6183		1.0		Zymo DNA/RNA Shield						
M03-0106.RB4496		1.0		Zymo DNA/RNA Shield						
A04-0028.RB6809		1.0		Zymo DNA/RNA Shield						
L01-0327.RB4111		1.0		Zymo DNA/RNA Shield						
A04-0346.RB2176		1.0		Zymo DNA/RNA Shield						
N03-0160.RB1821		1.0		Zymo DNA/RNA Shield						
H01-0415.RB5510		1.0		Zymo DNA/RNA Shield						
L01-0205.RB735		1.0		Zymo DNA/RNA Shield						
J01-0147.RB2079		1.0		Zymo DNA/RNA Shield						
Q01-0281.RB2890		1.0		Zymo DNA/RNA Shield						
A03-0176.RB4452		1.0		Zymo DNA/RNA Shield						
P01-0030.RB7342		1.0		Zymo DNA/RNA Shield						
T01-0076.RB7013		1.0		Zymo DNA/RNA Shield						
O01-0162.RB2698		1.0		Zymo DNA/RNA Shield						
G01-0293.RB2765		1.0		Zymo DNA/RNA Shield						
L01-0001.RB4535		1.0		Zymo DNA/RNA Shield						
A01-0377.RB1845		1.0		Zymo DNA/RNA Shield						
S01-0013.RB3152		1.0		Zymo DNA/RNA Shield						
A02-0342.RB1681		1.0		Zymo DNA/RNA Shield						
H01-0475.RB1803		1.0		Zymo DNA/RNA Shield						
A04-0209.RB4301		1.0		Zymo DNA/RNA Shield						
M03-0184.RB2665		1.0		Zymo DNA/RNA Shield						
E01-0183.RB5217		1.0		Zymo DNA/RNA Shield						
A02-1142.RB4727		1.0		Zymo DNA/RNA Shield						
A01-0077.RB4627		1.0		Zymo DNA/RNA Shield						
H01-0025.RB4081		1.0		Zymo DNA/RNA Shield						
A02-0484.RB4816		1.0		Zymo DNA/RNA Shield						
A04-0311.RB4976		1.0		Zymo DNA/RNA Shield						
N03-0028.RB7681		1.0		Zymo DNA/RNA Shield						
M04-0010.RB6342		1.0		Zymo DNA/RNA Shield						
L01-0074.RB3575		1.0		Zymo DNA/RNA Shield						
A04-0009.RB6444		1.0		Zymo DNA/RNA Shield						
A01-0220.RB5209		1.0		Zymo DNA/RNA Shield						
A01-0286.RB4604		1.0		Zymo DNA/RNA Shield						
J01-0145.RB6895		1.0		Zymo DNA/RNA Shield						
H01-0519.RB6027		1.0		Zymo DNA/RNA Shield						
C01-0042.RB210		1.0		Zymo DNA/RNA Shield						
M03-0038.RB3486		1.0		Zymo DNA/RNA Shield						
J01-0057.RB1574		1.0		Zymo DNA/RNA Shield						
A02-0412.RB6973		1.0		Zymo DNA/RNA Shield						
P01-0079.RB2504		1.0		Zymo DNA/RNA Shield						
N03-0081.RB849		1.0		Zymo DNA/RNA Shield						
N03-0195.RB2602		1.0		Zymo DNA/RNA Shield						
A0030.RB7305		1.0		Zymo DNA/RNA Shield						
K01-0087.RB5885		1.0		Zymo DNA/RNA Shield						
A03-0339.RB3227		1.0		Zymo DNA/RNA Shield						
A02-0516.RB525		1.0		Zymo DNA/RNA Shield						
E01-0156.RB6817		1.0		Zymo DNA/RNA Shield						
A0036.RB3346		1.0		Zymo DNA/RNA Shield						
H01-0492.RB6493		1.0		Zymo DNA/RNA Shield						
A01-0344.RB1384		1.0		Zymo DNA/RNA Shield						
N02-0269.RB3378		1.0		Zymo DNA/RNA Shield						
C01-0161.RB542		1.0		Zymo DNA/RNA Shield						
H01-0249.RB2527		1.0		Zymo DNA/RNA Shield						
E02-0248.RB6337		1.0		Zymo DNA/RNA Shield						
A02-0459.RB7106		1.0		Zymo DNA/RNA Shield						
C01-0046.RB2302		1.0		Zymo DNA/RNA Shield						
G01-0117.RB7337		1.0		Zymo DNA/RNA Shield						
O01-0037.RB6367		1.0		Zymo DNA/RNA Shield						
R01-0208.RB2459		1.0		Zymo DNA/RNA Shield						
A01-0084.RB5770		1.0		Zymo DNA/RNA Shield						
N03-0120.RB2040		1.0		Zymo DNA/RNA Shield						
A03-0192.RB84		1.0		Zymo DNA/RNA Shield						
N03-0065.RB5322		1.0		Zymo DNA/RNA Shield						
A01-0038.RB1009		1.0		Zymo DNA/RNA Shield						
A02-0070.RB1017		1.0		Zymo DNA/RNA Shield						
G01-0107.RB1886		1.0		Zymo DNA/RNA Shield						
A02-1079.RB2919		1.0		Zymo DNA/RNA Shield						
A01-0414.RB7626		1.0		Zymo DNA/RNA Shield						
L01-0107.RB1316		1.0		Zymo DNA/RNA Shield						
Q01-0224.RB7571		1.0		Zymo DNA/RNA Shield						
A04-0051.RB7415		1.0		Zymo DNA/RNA Shield						
A02-1056.RB4872		1.0		Zymo DNA/RNA Shield						
A02-0281.RB3032		1.0		Zymo DNA/RNA Shield						
A03-0326.RB3421		1.0		Zymo DNA/RNA Shield						
A02-0910.RB6571		1.0		Zymo DNA/RNA Shield						
Q01-0257.RB6689		1.0		Zymo DNA/RNA Shield						
A01-0202.RB836		1.0		Zymo DNA/RNA Shield						
A04-0239.RB6868		1.0		Zymo DNA/RNA Shield						
A02-0861.RB4704		1.0		Zymo DNA/RNA Shield						
L01-0108.RB5685		1.0		Zymo DNA/RNA Shield						
N02-0151.RB3250		1.0		Zymo DNA/RNA Shield						
R02-0019.RB2924		1.0		Zymo DNA/RNA Shield						
N03-0132.RB4750		1.0		Zymo DNA/RNA Shield						
E02-0060.RB6106		1.0		Zymo DNA/RNA Shield						
P01-0038.RB3935		1.0		Zymo DNA/RNA Shield						
A04-0001.RB6130		1.0		Zymo DNA/RNA Shield						
J01-0006.RB6540		1.0		Zymo DNA/RNA Shield						
H01-0100.RB6050		1.0		Zymo DNA/RNA Shield						
Q01-0195.RB2288		1.0		Zymo DNA/RNA Shield						
A02-0947.RB3403		1.0		Zymo DNA/RNA Shield						
A02-0553.RB2798		1.0		Zymo DNA/RNA Shield						
H01-0147.RB5152		1.0		Zymo DNA/RNA Shield						
K01-0152.RB2907		1.0		Zymo DNA/RNA Shield						
A01-0184.RB331		1.0		Zymo DNA/RNA Shield						
M03-0195.RB3815		1.0		Zymo DNA/RNA Shield						
A1050.RB7615		1.0		Zymo DNA/RNA Shield						
H01-0165.RB1789		1.0		Zymo DNA/RNA Shield						
A02-1078.RB4650		1.0		Zymo DNA/RNA Shield						
G01-0242.RB5407		1.0		Zymo DNA/RNA Shield						
G01-0116.RB997		1.0		Zymo DNA/RNA Shield						
J01-0195.RB7470		1.0		Zymo DNA/RNA Shield						
R01-0012.RB6004		1.0		Zymo DNA/RNA Shield						
N03-0274.RB3204		1.0		Zymo DNA/RNA Shield						
A02-0994.RB5646		1.0		Zymo DNA/RNA Shield						
N02-0198.RB1299		1.0		Zymo DNA/RNA Shield						
G01-0070.RB2550		1.0		Zymo DNA/RNA Shield						
N02-0159.RB3445		1.0		Zymo DNA/RNA Shield						
H01-0068.RB5918		1.0		Zymo DNA/RNA Shield						
G01-0010.RB6663		1.0		Zymo DNA/RNA Shield						
A02-0729.RB4985		1.0		Zymo DNA/RNA Shield						
A02-0049.RB3259		1.0		Zymo DNA/RNA Shield						
L01-0209.RB6372		1.0		Zymo DNA/RNA Shield						
C01-0094.RB2450		1.0		Zymo DNA/RNA Shield						
N03-0113.RB6059		1.0		Zymo DNA/RNA Shield						
Q01-0258.RB2185		1.0		Zymo DNA/RNA Shield						
A03-0168.RB1000		1.0		Zymo DNA/RNA Shield						
B01-0323.RB6962		1.0		Zymo DNA/RNA Shield						
A01-0192.RB587		1.0		Zymo DNA/RNA Shield						
K01-0187.RB431		1.0		Zymo DNA/RNA Shield						
A03-0370.RB6139		1.0		Zymo DNA/RNA Shield						
A02-0591.RB6761		1.0		Zymo DNA/RNA Shield						
A02-0450.RB2910		1.0		Zymo DNA/RNA Shield						
E02-0064.RB7593		1.0		Zymo DNA/RNA Shield						
H01-0007.RB6932		1.0		Zymo DNA/RNA Shield						
A02-0299.RB1415		1.0		Zymo DNA/RNA Shield						
R01-0104.RB4018		1.0		Zymo DNA/RNA Shield						
P01-0089.RB6680		1.0		Zymo DNA/RNA Shield						
N02-0162.RB272		1.0		Zymo DNA/RNA Shield						
H01-0370.RB6731		1.0		Zymo DNA/RNA Shield						
H01-0359.RB708		1.0		Zymo DNA/RNA Shield						
L01-0397.RB6593		1.0		Zymo DNA/RNA Shield						
A03-0336.RB6316		1.0		Zymo DNA/RNA Shield						
A02-0987.RB1733		1.0		Zymo DNA/RNA Shield						
R01-0224.RB6549		1.0		Zymo DNA/RNA Shield						
H01-0224.RB4842		1.0		Zymo DNA/RNA Shield						
A03-0320.RB2049		1.0		Zymo DNA/RNA Shield						
E01-0121.RB5410		1.0		Zymo DNA/RNA Shield						
A01-0099.RB1337		1.0		Zymo DNA/RNA Shield						
G01-0004.RB1134		1.0		Zymo DNA/RNA Shield						
A02-0783.RB4867		1.0		Zymo DNA/RNA Shield						
A04-0153.RB1036		1.0		Zymo DNA/RNA Shield						
O01-0077.RB7525		1.0		Zymo DNA/RNA Shield						
A03-0157.RB1763		1.0		Zymo DNA/RNA Shield						
A04-0087.RB3586		1.0		Zymo DNA/RNA Shield						
N03-0286.RB6708		1.0		Zymo DNA/RNA Shield						
A02-0864.RB1780		1.0		Zymo DNA/RNA Shield						
O01-0017.RB3475		1.0		Zymo DNA/RNA Shield						
A01-0481.RB2752		1.0		Zymo DNA/RNA Shield						
Q01-0182.RB1054		1.0		Zymo DNA/RNA Shield						
H01-0364.RB1156		1.0		Zymo DNA/RNA Shield						
C01-0236.RB7479		1.0		Zymo DNA/RNA Shield						
H01-0146.RB3622		1.0		Zymo DNA/RNA Shield						
N02-0223.RB509		1.0		Zymo DNA/RNA Shield						
K01-0064.RB3348		1.0		Zymo DNA/RNA Shield						
R02-0152.RB5055		1.0		Zymo DNA/RNA Shield						
M03-0101.RB1544		1.0		Zymo DNA/RNA Shield						
J01-0024.RB711		1.0		Zymo DNA/RNA Shield						
R02-0088.RB4659		1.0		Zymo DNA/RNA Shield						
K01-0135.RB288		1.0		Zymo DNA/RNA Shield						
J01-0125.RB5198		1.0		Zymo DNA/RNA Shield						
H01-0506.RB5545		1.0		Zymo DNA/RNA Shield						
K01-0171.RB7316		1.0		Zymo DNA/RNA Shield						
A04-0141.RB3856		1.0		Zymo DNA/RNA Shield						
H01-0441.RB1290		1.0		Zymo DNA/RNA Shield						
A02-0024.RB4759		1.0		Zymo DNA/RNA Shield						
A02-0898.RB2427		1.0		Zymo DNA/RNA Shield						
R02-0123.RB5266		1.0		Zymo DNA/RNA Shield						
A03-0112.RB2559		1.0		Zymo DNA/RNA Shield						
A03-0340.RB361		1.0		Zymo DNA/RNA Shield						
H01-0486.RB5876		1.0		Zymo DNA/RNA Shield						
O01-0267.RB2404		1.0		Zymo DNA/RNA Shield						
R02-0135.RB5779		1.0		Zymo DNA/RNA Shield						
A03-0066.RB5236		1.0		Zymo DNA/RNA Shield						
L01-0012.RB5453		1.0		Zymo DNA/RNA Shield						
A0024.RB5575		1.0		Zymo DNA/RNA Shield						
H01-0257.RB3996		1.0		Zymo DNA/RNA Shield						
E01-0066.RB4946		1.0		Zymo DNA/RNA Shield						
E01-0193.RB7541		1.0		Zymo DNA/RNA Shield						
N03-0169.RB5524		1.0		Zymo DNA/RNA Shield						
N02-0115.RB2245		1.0		Zymo DNA/RNA Shield						
C01-0026.RB155		1.0		Zymo DNA/RNA Shield						
A04-0212.RB5519		1.0		Zymo DNA/RNA Shield						
F01-0035.RB6205		1.0		Zymo DNA/RNA Shield						
Q01-0176.RB6836		1.0		Zymo DNA/RNA Shield						
A04-0157.RB2203		1.0		Zymo DNA/RNA Shield						
A02-1136.RB1728		1.0		Zymo DNA/RNA Shield						
A02-0156 c.RB3492		1.0		Zymo DNA/RNA Shield						
A02-1133.RB3892		1.0		Zymo DNA/RNA Shield						
M04-0142.RB1342		1.0		Zymo DNA/RNA Shield						
H01-0427.RB615		1.0		Zymo DNA/RNA Shield						
A0232.RB1196		1.0		Zymo DNA/RNA Shield						
J01-0054.RB6800		1.0		Zymo DNA/RNA Shield						
A03-0258.RB1875		1.0		Zymo DNA/RNA Shield						
N03-0253.RB5254		1.0		Zymo DNA/RNA Shield						
H01-0294.RB7384		1.0		Zymo DNA/RNA Shield						
E01-0221.RB994		1.0		Zymo DNA/RNA Shield						
J01-0219.RB7299		1.0		Zymo DNA/RNA Shield						
G01-0290.RB6243		1.0		Zymo DNA/RNA Shield						
N02-0053.RB5676		1.0		Zymo DNA/RNA Shield						
A02-0631.RB1482		1.0		Zymo DNA/RNA Shield						
C01-0369.RB3055		1.0		Zymo DNA/RNA Shield						
Q01-0160.RB1192		1.0		Zymo DNA/RNA Shield						
A03-0338.RB4368		1.0		Zymo DNA/RNA Shield						
Q01-0270.RB2070		1.0		Zymo DNA/RNA Shield						
A03-0119.RB4837		1.0		Zymo DNA/RNA Shield						
Q01-0019.RB876		1.0		Zymo DNA/RNA Shield						
A03-0362.RB2025		1.0		Zymo DNA/RNA Shield						
R02-0100.RB7131		1.0		Zymo DNA/RNA Shield						
A01-0440.RB3864		1.0		Zymo DNA/RNA Shield						
A04-0163.RB5165		1.0		Zymo DNA/RNA Shield						
A02-0444.RB7051		1.0		Zymo DNA/RNA Shield						
A02-1113.RB1164		1.0		Zymo DNA/RNA Shield						
L01-0282.RB7161		1.0		Zymo DNA/RNA Shield						
H01-0201.RB5981		1.0		Zymo DNA/RNA Shield						
O01-0144.RB1066		1.0		Zymo DNA/RNA Shield						
K01-0190.RB5748		1.0		Zymo DNA/RNA Shield						
C01-0100.RB1618		1.0		Zymo DNA/RNA Shield						
J01-0196.RB4153		1.0		Zymo DNA/RNA Shield						
A02-0462.RB4395		1.0		Zymo DNA/RNA Shield						
A02-0258.RB3545		1.0		Zymo DNA/RNA Shield						
O01-0257.RB6628		1.0		Zymo DNA/RNA Shield						
L01-0117.RB6947		1.0		Zymo DNA/RNA Shield						
A0215.RB4967		1.0		Zymo DNA/RNA Shield						
A02-0446.RB6991		1.0		Zymo DNA/RNA Shield						
H01-0001.RB4338		1.0		Zymo DNA/RNA Shield						
N02-0264.RB6291		1.0		Zymo DNA/RNA Shield						
A01-0315.RB662		1.0		Zymo DNA/RNA Shield						
A02-0048.RB4323		1.0		Zymo DNA/RNA Shield						
N03-0006.RB3521		1.0		Zymo DNA/RNA Shield						
A02-1093.RB5586		1.0		Zymo DNA/RNA Shield						
A03-0114.RB873		1.0		Zymo DNA/RNA Shield						
B01-0328.RB775		1.0		Zymo DNA/RNA Shield						
B01-0330.RB6169		1.0		Zymo DNA/RNA Shield						
D01-0242.RB99		1.0		Zymo DNA/RNA Shield						
A04-0232.RB471		1.0		Zymo DNA/RNA Shield						
L01-0193.RB6570		1.0		Zymo DNA/RNA Shield						
M04-0102.RB5200		1.0		Zymo DNA/RNA Shield						
A03-0038.RB1637		1.0		Zymo DNA/RNA Shield						
A03-0247.RB603		1.0		Zymo DNA/RNA Shield						
M03-0047.RB262		1.0		Zymo DNA/RNA Shield						
Q01-0022.RB7108		1.0		Zymo DNA/RNA Shield						
A02-0540.RB3312		1.0		Zymo DNA/RNA Shield						
A03-0162.RB1444		1.0		Zymo DNA/RNA Shield						
A03-0010.RB6769		1.0		Zymo DNA/RNA Shield						
A0027.RB1443		1.0		Zymo DNA/RNA Shield						
O01-0194.RB1888		1.0		Zymo DNA/RNA Shield						
A04-0107.RB3420		1.0		Zymo DNA/RNA Shield						
E02-0130.RB6525		1.0		Zymo DNA/RNA Shield						
H01-0004.RB1667		1.0		Zymo DNA/RNA Shield						
A02-0147.RB6131		1.0		Zymo DNA/RNA Shield						
E02-0242.RB6541		1.0		Zymo DNA/RNA Shield						
T01-0067.RB6051		1.0		Zymo DNA/RNA Shield						
L01-0235.RB3503		1.0		Zymo DNA/RNA Shield						
A02-0321.RB4751		1.0		Zymo DNA/RNA Shield						
N03-0292.RB7628		1.0		Zymo DNA/RNA Shield						
A01-0433.RB6739		1.0		Zymo DNA/RNA Shield						
R02-0232.RB3251		1.0		Zymo DNA/RNA Shield						
A01-0435.RB1318		1.0		Zymo DNA/RNA Shield						
E01-0129.RB5077		1.0		Zymo DNA/RNA Shield						
K01-0044.RB2843		1.0		Zymo DNA/RNA Shield						
A01-0002.RB2041		1.0		Zymo DNA/RNA Shield						
A02-0128.RB552		1.0		Zymo DNA/RNA Shield						
D01-0013.RB6866		1.0		Zymo DNA/RNA Shield						
A03-0354.RB4037		1.0		Zymo DNA/RNA Shield						
R01-0053.RB6108		1.0		Zymo DNA/RNA Shield						
A02-1110.RB5135		1.0		Zymo DNA/RNA Shield						
A01-0505.RB7243		1.0		Zymo DNA/RNA Shield						
Q01-0023.RB765		1.0		Zymo DNA/RNA Shield						
A01-0143.RB7570		1.0		Zymo DNA/RNA Shield						
G01-0285.RB5771		1.0		Zymo DNA/RNA Shield						
E01-0063.RB859		1.0		Zymo DNA/RNA Shield						
A03-0160.RB2413		1.0		Zymo DNA/RNA Shield						
E02-0016.RB3952		1.0		Zymo DNA/RNA Shield						
Q01-0157.RB2286		1.0		Zymo DNA/RNA Shield						
R01-0204.RB606		1.0		Zymo DNA/RNA Shield						
A01-0068.RB7633		1.0		Zymo DNA/RNA Shield						
B01-0084.RB7471		1.0		Zymo DNA/RNA Shield						
R01-0061.RB2796		1.0		Zymo DNA/RNA Shield						
N02-0021.RB2551		1.0		Zymo DNA/RNA Shield						
A0020.RB5315		1.0		Zymo DNA/RNA Shield						
D01-0028.RB802		1.0		Zymo DNA/RNA Shield						
E01-0051.RB4222		1.0		Zymo DNA/RNA Shield						
Q01-0027.RB3457		1.0		Zymo DNA/RNA Shield						
H01-0168.RB410		1.0		Zymo DNA/RNA Shield						
A02-1141.RB3385		1.0		Zymo DNA/RNA Shield						
A02-0951.RB5612		1.0		Zymo DNA/RNA Shield						
Q01-0228.RB5648		1.0		Zymo DNA/RNA Shield						
D01-0001.RB1597		1.0		Zymo DNA/RNA Shield						
H01-0167.RB4651		1.0		Zymo DNA/RNA Shield						
A01-0491.RB371		1.0		Zymo DNA/RNA Shield						
D01-0250.RB5916		1.0		Zymo DNA/RNA Shield						
O01-0029.RB901		1.0		Zymo DNA/RNA Shield						
L01-0109.RB2093		1.0		Zymo DNA/RNA Shield						
B01-0316.RB2805		1.0		Zymo DNA/RNA Shield						
J01-0202.RB5989		1.0		Zymo DNA/RNA Shield						
E01-0204.RB2178		1.0		Zymo DNA/RNA Shield						
A02-0244.RB4300		1.0		Zymo DNA/RNA Shield						
C01-0346.RB7059		1.0		Zymo DNA/RNA Shield						
A01-0016.RB5812		1.0		Zymo DNA/RNA Shield						
A03-0174.RB4498		1.0		Zymo DNA/RNA Shield						
N02-0228.RB7139		1.0		Zymo DNA/RNA Shield						
A02-0695.RB688		1.0		Zymo DNA/RNA Shield						
A02-1135.RB2214		1.0		Zymo DNA/RNA Shield						
A1011.RB3523		1.0		Zymo DNA/RNA Shield						
K01-0194.RB4080		1.0		Zymo DNA/RNA Shield						
A02-1007.RB2229		1.0		Zymo DNA/RNA Shield						
C01-0258.RB7169		1.0		Zymo DNA/RNA Shield						
R02-0230.RB591		1.0		Zymo DNA/RNA Shield						
A02-0390.RB2696		1.0		Zymo DNA/RNA Shield						
R01-0207.RB5848		1.0		Zymo DNA/RNA Shield						
G01-0007.RB7372		1.0		Zymo DNA/RNA Shield						
A02-0171.RB3722		1.0		Zymo DNA/RNA Shield						
A02-0735.RB6161		1.0		Zymo DNA/RNA Shield						
A01-0168.RB1642		1.0		Zymo DNA/RNA Shield						
C01-0118.RB4110		1.0		Zymo DNA/RNA Shield						
A01-0175.RB7291		1.0		Zymo DNA/RNA Shield						
N02-0150.RB7549		1.0		Zymo DNA/RNA Shield						
A04-0330.RB4317		1.0		Zymo DNA/RNA Shield						
B01-0276.RB1273		1.0		Zymo DNA/RNA Shield						
A03-0131.RB863		1.0		Zymo DNA/RNA Shield						
B01-0102.RB5511		1.0		Zymo DNA/RNA Shield						
D01-0311.RB2891		1.0		Zymo DNA/RNA Shield						
K01-0129.RB2953		1.0		Zymo DNA/RNA Shield						
E01-0184.RB672		1.0		Zymo DNA/RNA Shield						
G01-0164.RB2652		1.0		Zymo DNA/RNA Shield						
B01-0298.RB5295		1.0		Zymo DNA/RNA Shield						
A02-0648.RB1820		1.0		Zymo DNA/RNA Shield						
E02-0164.RB1474		1.0		Zymo DNA/RNA Shield						
A04-0074.RB1367		1.0		Zymo DNA/RNA Shield						
J01-0166.RB4978		1.0		Zymo DNA/RNA Shield						
L01-0375.RB4818		1.0		Zymo DNA/RNA Shield						
A02-0962.RB6479		1.0		Zymo DNA/RNA Shield						
A02-0862.RB3488		1.0		Zymo DNA/RNA Shield						
A01-0386.RB3077		1.0		Zymo DNA/RNA Shield						
A03-0101.RB3612		1.0		Zymo DNA/RNA Shield						
J01-0091.RB6854		1.0		Zymo DNA/RNA Shield						
L01-0195.RB461		1.0		Zymo DNA/RNA Shield						
A02-0425.RB6299		1.0		Zymo DNA/RNA Shield						
G01-0128.RB3135		1.0		Zymo DNA/RNA Shield						
S01-0060.RB4309		1.0		Zymo DNA/RNA Shield						
A01-0343.RB4552		1.0		Zymo DNA/RNA Shield						
C01-0274.RB6384		1.0		Zymo DNA/RNA Shield						
R02-0082.RB4435		1.0		Zymo DNA/RNA Shield						
A02-0245.RB7663		1.0		Zymo DNA/RNA Shield						
S01-0046.RB4465		1.0		Zymo DNA/RNA Shield						
J01-0163.RB918		1.0		Zymo DNA/RNA Shield						
M04-0110.RB924		1.0		Zymo DNA/RNA Shield						
B01-0282.RB6999		1.0		Zymo DNA/RNA Shield						
B01-0116.RB1515		1.0		Zymo DNA/RNA Shield						
M04-0135.RB7680		1.0		Zymo DNA/RNA Shield						
A02-0628.RB3514		1.0		Zymo DNA/RNA Shield						
Q01-0137.RB866		1.0		Zymo DNA/RNA Shield						
M03-0180.RB3376		1.0		Zymo DNA/RNA Shield						
A0032.RB2243		1.0		Zymo DNA/RNA Shield						
Q01-0193.RB4042		1.0		Zymo DNA/RNA Shield						
R01-0056.RB3529		1.0		Zymo DNA/RNA Shield						
M03-0030.RB85		1.0		Zymo DNA/RNA Shield						
N03-0152.RB6156		1.0		Zymo DNA/RNA Shield						
E01-0018.RB4654		1.0		Zymo DNA/RNA Shield						
N03-0293.RB432		1.0		Zymo DNA/RNA Shield						
M03-0191.RB5073		1.0		Zymo DNA/RNA Shield						
E02-0183.RB7247		1.0		Zymo DNA/RNA Shield						
M04-0173.RB730		1.0		Zymo DNA/RNA Shield						
A04-0054.RB2409		1.0		Zymo DNA/RNA Shield						
A02-0072.RB2847		1.0		Zymo DNA/RNA Shield						
L01-0067.RB2566		1.0		Zymo DNA/RNA Shield						
E02-0178.RB4033		1.0		Zymo DNA/RNA Shield						
A02-0869.RB4063		1.0		Zymo DNA/RNA Shield						
E01-0237.RB7326		1.0		Zymo DNA/RNA Shield						
L01-0184.RB1633		1.0		Zymo DNA/RNA Shield						
A02-0427.RB3507		1.0		Zymo DNA/RNA Shield						
R02-0217.RB2554		1.0		Zymo DNA/RNA Shield						
A0228.RB191		1.0		Zymo DNA/RNA Shield						
A02-0717.RB6000		1.0		Zymo DNA/RNA Shield						
A03-0203.RB7474		1.0		Zymo DNA/RNA Shield						
C01-0134.RB3200		1.0		Zymo DNA/RNA Shield						
E02-0180.RB3776		1.0		Zymo DNA/RNA Shield						
B01-0340.RB1059		1.0		Zymo DNA/RNA Shield						
K01-0161.RB95		1.0		Zymo DNA/RNA Shield						
A01-0148.RB189		1.0		Zymo DNA/RNA Shield						
R02-0126.RB712		1.0		Zymo DNA/RNA Shield						
N02-0247.RB1549		1.0		Zymo DNA/RNA Shield						
C01-0352.RB899		1.0		Zymo DNA/RNA Shield						
N02-0236.RB362		1.0		Zymo DNA/RNA Shield						
N02-0069.RB1663		1.0		Zymo DNA/RNA Shield						
G01-0098.RB7515		1.0		Zymo DNA/RNA Shield						
A01-0230.RB271		1.0		Zymo DNA/RNA Shield						
L01-0149.RB5774		1.0		Zymo DNA/RNA Shield						
B01-0089.RB2044		1.0		Zymo DNA/RNA Shield						
E01-0224.RB4028		1.0		Zymo DNA/RNA Shield						
A03-0268.RB5385		1.0		Zymo DNA/RNA Shield						
A01-0049.RB1628		1.0		Zymo DNA/RNA Shield						
A02-0346.RB3453		1.0		Zymo DNA/RNA Shield						
J01-0104.RB520		1.0		Zymo DNA/RNA Shield						
B01-0380.RB3165		1.0		Zymo DNA/RNA Shield						
H01-0465.RB6134		1.0		Zymo DNA/RNA Shield						
C01-0018.RB1978		1.0		Zymo DNA/RNA Shield						
L01-0142.RB1593		1.0		Zymo DNA/RNA Shield						
A1043.RB536		1.0		Zymo DNA/RNA Shield						
D01-0085.RB1441		1.0		Zymo DNA/RNA Shield						
K01-0175.RB1139		1.0		Zymo DNA/RNA Shield						
A1058.RB1194		1.0		Zymo DNA/RNA Shield						
R02-0161.RB6054		1.0		Zymo DNA/RNA Shield						
A02-0168.RB3254		1.0		Zymo DNA/RNA Shield						
B01-0106.RB7637		1.0		Zymo DNA/RNA Shield						
A02-0692.RB1425		1.0		Zymo DNA/RNA Shield						
A03-0099.RB1853		1.0		Zymo DNA/RNA Shield						
E01-0185.RB3102		1.0		Zymo DNA/RNA Shield						
R01-0096.RB6326		1.0		Zymo DNA/RNA Shield						
C01-0345.RB4600		1.0		Zymo DNA/RNA Shield						
O01-0019.RB959		1.0		Zymo DNA/RNA Shield						
O01-0195.RB2352		1.0		Zymo DNA/RNA Shield						
A02-0468.RB4700		1.0		Zymo DNA/RNA Shield						
M03-0072.RB2417		1.0		Zymo DNA/RNA Shield						
E02-0160.RB215		1.0		Zymo DNA/RNA Shield						
E01-0104.RB6544		1.0		Zymo DNA/RNA Shield						
H01-0219.RB963		1.0		Zymo DNA/RNA Shield						
A02-0850.RB3869		1.0		Zymo DNA/RNA Shield						
A03-0165.RB661		1.0		Zymo DNA/RNA Shield						
O01-0131.RB3198		1.0		Zymo DNA/RNA Shield						
A02-0001 10K.RB7371		1.0		Zymo DNA/RNA Shield						
D01-0189.RB1277		1.0		Zymo DNA/RNA Shield						
A0230.RB4754		1.0		Zymo DNA/RNA Shield						
T01-0001.RB303		1.0		Zymo DNA/RNA Shield						
A02-0179.RB2957		1.0		Zymo DNA/RNA Shield						
M04-0070.RB2832		1.0		Zymo DNA/RNA Shield						
H01-0030.RB3266		1.0		Zymo DNA/RNA Shield						
A04-0220.RB6036		1.0		Zymo DNA/RNA Shield						
A04-0010.RB4313		1.0		Zymo DNA/RNA Shield						
A04-0008.RB1363		1.0		Zymo DNA/RNA Shield						
E02-0225.RB5102		1.0		Zymo DNA/RNA Shield						
M03-0078.RB2862		1.0		Zymo DNA/RNA Shield						
K01-0072.RB6440		1.0		Zymo DNA/RNA Shield						
L01-0344.RB472		1.0		Zymo DNA/RNA Shield						
P01-0067.RB5972		1.0		Zymo DNA/RNA Shield						
C01-0147.RB2536		1.0		Zymo DNA/RNA Shield						
N03-0015.RB6066		1.0		Zymo DNA/RNA Shield						
A02-0584.RB488		1.0		Zymo DNA/RNA Shield						
A02-0581.RB5475		1.0		Zymo DNA/RNA Shield						
C01-0183.RB3511		1.0		Zymo DNA/RNA Shield						
A01-0313.RB6618		1.0		Zymo DNA/RNA Shield						
