sample_id	sbatch_id	location	county	sample_collection_start_datetime	sample_collection_end_datetime	lineage_group	variant	variant_aliases	variant_proportion
C01-0556	SARS_20240123_B	WheelingWWTP-01	Ohio	12/11/2023 07:00 AM	12/12/2023 07:00 AM	BA.3	BA.3	BA.3	0.00207039
C01-0556	SARS_20240123_B	WheelingWWTP-01	Ohio	12/11/2023 07:00 AM	12/12/2023 07:00 AM	XBB.1.5	XBB.1.5.91	XBB.1.5.91	0.033814
C01-0556	SARS_20240123_B	WheelingWWTP-01	Ohio	12/11/2023 07:00 AM	12/12/2023 07:00 AM	XBB.1.5	XBB.1.5.57	XBB.1.5.57,XBL	0.00790167
C01-0556	SARS_20240123_B	WheelingWWTP-01	Ohio	12/11/2023 07:00 AM	12/12/2023 07:00 AM	XBB.1	XBB.1.3	XBB.1.3	0.00408528
C01-0556	SARS_20240123_B	WheelingWWTP-01	Ohio	12/11/2023 07:00 AM	12/12/2023 07:00 AM	XBB.1.5	XBB.1.5	XBB.1.5,XBW,XCQ	0.00408528
C01-0556	SARS_20240123_B	WheelingWWTP-01	Ohio	12/11/2023 07:00 AM	12/12/2023 07:00 AM	XBB.1	XBB.1.31.2	XBB.1.31.2	0.00332226
C01-0556	SARS_20240123_B	WheelingWWTP-01	Ohio	12/11/2023 07:00 AM	12/12/2023 07:00 AM	FY.3.1	FY.3.1	FY.3.1	0.00131579
C01-0556	SARS_20240123_B	WheelingWWTP-01	Ohio	12/11/2023 07:00 AM	12/12/2023 07:00 AM	XBB.1.5	XBB.1.5.23	XBB.1.5.23	0.00203666
C01-0556	SARS_20240123_B	WheelingWWTP-01	Ohio	12/11/2023 07:00 AM	12/12/2023 07:00 AM	XBB.1.5	XBB.1.5.6	XBB.1.5.6	0.0233393
C01-0556	SARS_20240123_B	WheelingWWTP-01	Ohio	12/11/2023 07:00 AM	12/12/2023 07:00 AM	JN.1	JN.1.6.1	JN.1.6.1	0.0134907
C01-0556	SARS_20240123_B	WheelingWWTP-01	Ohio	12/11/2023 07:00 AM	12/12/2023 07:00 AM	HN.8	HN.8	HN.8	0.00465116
C01-0556	SARS_20240123_B	WheelingWWTP-01	Ohio	12/11/2023 07:00 AM	12/12/2023 07:00 AM	XCT	JG.4	JG.4,XCT	0.00125786
C01-0556	SARS_20240123_B	WheelingWWTP-01	Ohio	12/11/2023 07:00 AM	12/12/2023 07:00 AM	KF.1	KF.1	KF.1	0.00122399
C01-0556	SARS_20240123_B	WheelingWWTP-01	Ohio	12/11/2023 07:00 AM	12/12/2023 07:00 AM	XCG	XBB.1	XBB.1,XCG,XBV	0.00408528
C01-0556	SARS_20240123_B	WheelingWWTP-01	Ohio	12/11/2023 07:00 AM	12/12/2023 07:00 AM	XBB.1.5	XBB.1.5.34	XBB.1.5.34	0.00459418
C01-0556	SARS_20240123_B	WheelingWWTP-01	Ohio	12/11/2023 07:00 AM	12/12/2023 07:00 AM	HV.1	HV.1.8	HV.1.8	0.00281426
C01-0556	SARS_20240123_B	WheelingWWTP-01	Ohio	12/11/2023 07:00 AM	12/12/2023 07:00 AM	XBB.1	XBB.1.14	XBB.1.14	0.00215983
C01-0556	SARS_20240123_B	WheelingWWTP-01	Ohio	12/11/2023 07:00 AM	12/12/2023 07:00 AM	EG.5	EG.5.1	EG.5.1	0.07861044
C01-0556	SARS_20240123_B	WheelingWWTP-01	Ohio	12/11/2023 07:00 AM	12/12/2023 07:00 AM	HV.1	HV.1.3	HV.1.3	0.01736991
C01-0556	SARS_20240123_B	WheelingWWTP-01	Ohio	12/11/2023 07:00 AM	12/12/2023 07:00 AM	HK.17	HK.17	HK.17	0.01047227
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	XBB.1.5	XBB.1.5.57	XBB.1.5.57,XBL	0.00876614
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	XBB.1	XBB.1.45.1	XBB.1.45.1	0.0013245
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	FL.1.5.2	FL.1.5.2	FL.1.5.2	0.10274981
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	FL.14	FL.14	FL.14	0.00175747
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	EG.5	EG.5.1.13	EG.5.1.13	0.13631336
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	FY.6	FY.6	FY.6	0.0015361
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	BA.2	BA.2.9.4	BA.2.9.4	0.004561
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	BA.2	XAD	XAD,BA.2*,BA.1*	0.00113507
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	XBB.2.3	XBB.2.3	XBB.2.3,XCM,XCQ	0.00261981
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	BA.2	BA.2.13.1	BA.2.13.1	0.00159236
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	XBB.1	XBB.1.36	XBB.1.36	0.00103734
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	GJ.1.2.4	GJ.1.2.4	GJ.1.2.4	0.03717375
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	XBB.1	XBB.1.13.1	XBB.1.13.1	0.0011534
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	DE.1	DE.1	DE.1	0.00103907
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	FL.1	FL.1	FL.1	0.01090975
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	XBB.1.5	XBB.1.5.34	XBB.1.5.34	0.00240529
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	FL.1.6	FL.1.6	FL.1.6	0.01090975
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	HV.1	HV.1.8	HV.1.8	0.00265365
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	JF.1.1.2	JF.1.1.2	JF.1.1.2	0.12300627
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	HV.1	HV.1.1	HV.1.1	0.00364963
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	FL.10	FL.10	FL.10	0.00426164
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	XCT	JG.4	JG.4,XCT	0.00206697
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	CR.1	XBV	XBV,XBB.1,CR.1	0.00154083
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	XBB.1.16	XDA	XDA,HN.5,XBB.1.16	0.00260999
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	XBB.1	XBB.1.15	XBB.1.15	0.00602828
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	XDJ	XDJ	XDJ	0.0205251
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	KB.1	KB.1	KB.1	0.00170068
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	XDB	XDB	XDB	0.00142079
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	JN.3	JN.3	JN.3	0.04211844
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	FL.16	FL.16	FL.16	0.00186047
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	HH.1.1	HH.1.1	HH.1.1	0.00167504
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	GE.1.1	GE.1.1	GE.1.1	0.00149477
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	BA.2	BA.2.44	BA.2.44	0.00141044
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	FL.18	FL.18	FL.18	0.00237248
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	GJ.1	GJ.1	GJ.1	0.0479943
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	XBB.1	XBB.1.10	XBB.1.10	0.0101978
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	BA.5	BA.5.2.59	BA.5.2.59	0.00111106
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	FL.1.4	FL.1.4	FL.1.4	0.01090975
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	JN.3.2	JN.3.2	JN.3.2	0.0012205
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	HN.3	HN.3	HN.3	0.12785441
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	HV.1	HV.1.2	HV.1.2	0.00364963
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	BA.2	BA.2.3.15	BA.2.3.15	0.0015674
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	XDA	HN.5	HN.5,XDA	0.07172806
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	BA.2	BA.2.2	BA.2.2	0.00160087
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	XBB.1	XBB.1.44	XBB.1.44	0.00769231
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	XBB.2	XBB.2.11	XBB.2.11	0.0016832
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	XBB.1	XBB.1.12	XBB.1.12	0.00250125
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	BA.2	BA.2.33	BA.2.33	0.00600495
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	XBB.1.5	XBB.1.5.45	XBB.1.5.45	0.00102041
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	HV.1	HV.1.4	HV.1.4	0.10652
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	BA.5	XCG	XCG,BA.5.2*,XBB.1	0.00340855
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	XCJ	FP.1	FP.1,XCJ	0.00241933
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	B.1.1	B.1.1.239	B.1.1.239	0.00190718
E01-0384	SARS_20240118_A	PrincetonWWTP-01	Mercer	11/15/2023 11:00 AM	11/16/2023 11:00 AM	HV.1	HV.1.10	HV.1.10	0.00112423
G01-0260	SARS_20220922.2	KeyserWWTP-01	Mineral	08/28/2022 9:00	08/29/2022 8:00	BA.4	BA.4.3	BA.4.3	0.0013947
G01-0260	SARS_20220922.2	KeyserWWTP-01	Mineral	08/28/2022 9:00	08/29/2022 8:00	BA.5	BA.5.1.8	BA.5.1.8	0.00242571
G01-0260	SARS_20220922.2	KeyserWWTP-01	Mineral	08/28/2022 9:00	08/29/2022 8:00	BA.5	BA.5.1.17	BA.5.1.17	0.00125727
G01-0260	SARS_20220922.2	KeyserWWTP-01	Mineral	08/28/2022 9:00	08/29/2022 8:00	BF.19	BF.19	BF.19	0.00119701
G01-0260	SARS_20220922.2	KeyserWWTP-01	Mineral	08/28/2022 9:00	08/29/2022 8:00	BA.5	BA.5.2.8	BA.5.2.8	0.00267296
G01-0260	SARS_20220922.2	KeyserWWTP-01	Mineral	08/28/2022 9:00	08/29/2022 8:00	BA.5	BA.5.3	BA.5.3	0.17063924
G01-0260	SARS_20220922.2	KeyserWWTP-01	Mineral	08/28/2022 9:00	08/29/2022 8:00	BA.5	BA.5.2.58	BA.5.2.58	0.00106931
G01-0260	SARS_20220922.2	KeyserWWTP-01	Mineral	08/28/2022 9:00	08/29/2022 8:00	BA.4	BA.4.4	BA.4.4	0.003848
G01-0260	SARS_20220922.2	KeyserWWTP-01	Mineral	08/28/2022 9:00	08/29/2022 8:00	BF.29	BF.29	BF.29	0.00129199
G01-0260	SARS_20220922.2	KeyserWWTP-01	Mineral	08/28/2022 9:00	08/29/2022 8:00	BA.5	BA.5.1.7	BA.5.1.7	0.0462626
G01-0260	SARS_20220922.2	KeyserWWTP-01	Mineral	08/28/2022 9:00	08/29/2022 8:00	BA.5	BA.5.2.9	BA.5.2.9	0.00191816
G01-0260	SARS_20220922.2	KeyserWWTP-01	Mineral	08/28/2022 9:00	08/29/2022 8:00	BQ.2	BQ.2	BQ.2	0.00406564
G01-0260	SARS_20220922.2	KeyserWWTP-01	Mineral	08/28/2022 9:00	08/29/2022 8:00	BE.6	BE.6	BE.6	0.00223848
G01-0260	SARS_20220922.2	KeyserWWTP-01	Mineral	08/28/2022 9:00	08/29/2022 8:00	BA.5	BA.5.1.30	BA.5.1.30	0.06445064
G01-0260	SARS_20220922.2	KeyserWWTP-01	Mineral	08/28/2022 9:00	08/29/2022 8:00	BA.5	XAZ	XAZ,BA.5,BA.2.5	0.00165524
G01-0260	SARS_20220922.2	KeyserWWTP-01	Mineral	08/28/2022 9:00	08/29/2022 8:00	BA.5	BA.5.5.3	BA.5.5.3	0.00395831
G01-0260	SARS_20220922.2	KeyserWWTP-01	Mineral	08/28/2022 9:00	08/29/2022 8:00	BA.5	BA.5.5	BA.5.5	0.08519409
G01-0260	SARS_20220922.2	KeyserWWTP-01	Mineral	08/28/2022 9:00	08/29/2022 8:00	BA.4	BA.4.6.3	BA.4.6.3	0.42970158
G01-0260	SARS_20220922.2	KeyserWWTP-01	Mineral	08/28/2022 9:00	08/29/2022 8:00	BA.5	BA.5.1.16	BA.5.1.16	0.00184162
G01-0260	SARS_20220922.2	KeyserWWTP-01	Mineral	08/28/2022 9:00	08/29/2022 8:00	BF.14	BF.14	BF.14	0.0702558
G01-0260	SARS_20220922.2	KeyserWWTP-01	Mineral	08/28/2022 9:00	08/29/2022 8:00	BA.4	BA.4.1.6	BA.4.1.6	0.00131119
G01-0260	SARS_20220922.2	KeyserWWTP-01	Mineral	08/28/2022 9:00	08/29/2022 8:00	DE.1	DE.1	DE.1	0.00182523
G01-0260	SARS_20220922.2	KeyserWWTP-01	Mineral	08/28/2022 9:00	08/29/2022 8:00	BA.5	BA.5	BA.5,XAZ	0.01718376
G01-0260	SARS_20220922.2	KeyserWWTP-01	Mineral	08/28/2022 9:00	08/29/2022 8:00	BF.9	BF.9	BF.9	0.0174591
G01-0260	SARS_20220922.2	KeyserWWTP-01	Mineral	08/28/2022 9:00	08/29/2022 8:00	BF.26	BF.26	BF.26	0.00139665
G01-0260	SARS_20220922.2	KeyserWWTP-01	Mineral	08/28/2022 9:00	08/29/2022 8:00	BA.4	BA.4.1.5	BA.4.1.5	0.00106996
G01-0260	SARS_20220922.2	KeyserWWTP-01	Mineral	08/28/2022 9:00	08/29/2022 8:00	BA.2	BA.2.61	BA.2.61	0.00147324
G01-0260	SARS_20220922.2	KeyserWWTP-01	Mineral	08/28/2022 9:00	08/29/2022 8:00	BF.28	BF.28	BF.28	0.01854099
G01-0260	SARS_20220922.2	KeyserWWTP-01	Mineral	08/28/2022 9:00	08/29/2022 8:00	BF.34	BF.34	BF.34	0.00164271
C01-0575	SARS_20240227	WheelingWWTP-01	Ohio	01/07/2024 08:00 AM	01/08/2024 07:00 AM	FL.2.4	FL.2.4	FL.2.4	0.00100402
C01-0575	SARS_20240227	WheelingWWTP-01	Ohio	01/07/2024 08:00 AM	01/08/2024 07:00 AM	HK.3.2	HK.3.2	HK.3.2	0.00135624
C01-0575	SARS_20240227	WheelingWWTP-01	Ohio	01/07/2024 08:00 AM	01/08/2024 07:00 AM	FL.40	FL.40	FL.40	0.00103934
C01-0575	SARS_20240227	WheelingWWTP-01	Ohio	01/07/2024 08:00 AM	01/08/2024 07:00 AM	JZ.1	JZ.1	JZ.1	0.00238663
C01-0575	SARS_20240227	WheelingWWTP-01	Ohio	01/07/2024 08:00 AM	01/08/2024 07:00 AM	FL.1.5.2	FL.1.5.2	FL.1.5.2	0.00181818
C01-0575	SARS_20240227	WheelingWWTP-01	Ohio	01/07/2024 08:00 AM	01/08/2024 07:00 AM	BA.2	BA.2.76	BA.2.76,XBM,XBG	0.03600064
C01-0575	SARS_20240227	WheelingWWTP-01	Ohio	01/07/2024 08:00 AM	01/08/2024 07:00 AM	XBB.1.9	XBB.1.9.2	XBB.1.9.2,EG	0.02848897
C01-0575	SARS_20240227	WheelingWWTP-01	Ohio	01/07/2024 08:00 AM	01/08/2024 07:00 AM	XBB.1.16.6	XBB.1.16.6	XBB.1.16.6,JF	0.00357143
C01-0575	SARS_20240227	WheelingWWTP-01	Ohio	01/07/2024 08:00 AM	01/08/2024 07:00 AM	HV.2	HV.2	HV.2	0.00115497
C01-0575	SARS_20240227	WheelingWWTP-01	Ohio	01/07/2024 08:00 AM	01/08/2024 07:00 AM	BA.2	XAD	XAD,BA.2*,BA.1*	0.00134771
C01-0575	SARS_20240227	WheelingWWTP-01	Ohio	01/07/2024 08:00 AM	01/08/2024 07:00 AM	XBB.1	XBB.1.16.19	XBB.1.16.19,XCV	0.00369004
C01-0575	SARS_20240227	WheelingWWTP-01	Ohio	01/07/2024 08:00 AM	01/08/2024 07:00 AM	XBB.1.5	XBB.1.5.102	XBB.1.5.102,JD	0.00141243
C01-0575	SARS_20240227	WheelingWWTP-01	Ohio	01/07/2024 08:00 AM	01/08/2024 07:00 AM	HK.18	HK.18	HK.18	0.00153022
C01-0575	SARS_20240227	WheelingWWTP-01	Ohio	01/07/2024 08:00 AM	01/08/2024 07:00 AM	BA.2	BA.2.52	BA.2.52	0.00277008
C01-0575	SARS_20240227	WheelingWWTP-01	Ohio	01/07/2024 08:00 AM	01/08/2024 07:00 AM	EG.6	EG.6	EG.6	0.00293255
C01-0575	SARS_20240227	WheelingWWTP-01	Ohio	01/07/2024 08:00 AM	01/08/2024 07:00 AM	JN.1	JN.1.4.2	JN.1.4.2	0.08394340
C01-0575	SARS_20240227	WheelingWWTP-01	Ohio	01/07/2024 08:00 AM	01/08/2024 07:00 AM	EG.5	EG.5.1.14	EG.5.1.14	0.02821870
C01-0575	SARS_20240227	WheelingWWTP-01	Ohio	01/07/2024 08:00 AM	01/08/2024 07:00 AM	XDQ	XDQ	XDQ	0.01664600
C01-0575	SARS_20240227	WheelingWWTP-01	Ohio	01/07/2024 08:00 AM	01/08/2024 07:00 AM	JN.1	JN.1.18	JN.1.18	0.65834042
C01-0575	SARS_20240227	WheelingWWTP-01	Ohio	01/07/2024 08:00 AM	01/08/2024 07:00 AM	XDN	XDN	XDN	0.00101937
C01-0575	SARS_20240227	WheelingWWTP-01	Ohio	01/07/2024 08:00 AM	01/08/2024 07:00 AM	EG.2	EG.2	EG.2	0.02848897
C01-0575	SARS_20240227	WheelingWWTP-01	Ohio	01/07/2024 08:00 AM	01/08/2024 07:00 AM	BA.1	XZ	XZ,BA.1*,BA.2*	0.00171763
C01-0575	SARS_20240227	WheelingWWTP-01	Ohio	01/07/2024 08:00 AM	01/08/2024 07:00 AM	XDF	XDF	XDF	0.00113122
C01-0575	SARS_20240227	WheelingWWTP-01	Ohio	01/07/2024 08:00 AM	01/08/2024 07:00 AM	JN.1	JN.1.19	JN.1.19	0.00125156
C01-0575	SARS_20240227	WheelingWWTP-01	Ohio	01/07/2024 08:00 AM	01/08/2024 07:00 AM	HV.1	HV.1.10	HV.1.10	0.00138122
C01-0575	SARS_20240227	WheelingWWTP-01	Ohio	01/07/2024 08:00 AM	01/08/2024 07:00 AM	JR.1.1	JR.1.1	JR.1.1	0.00283286
C01-0575	SARS_20240227	WheelingWWTP-01	Ohio	01/07/2024 08:00 AM	01/08/2024 07:00 AM	XDP	XDP	XDP	0.06661192
C01-0575	SARS_20240227	WheelingWWTP-01	Ohio	01/07/2024 08:00 AM	01/08/2024 07:00 AM	BF.7.17	BF.7.17	BF.7.17	0.00135087
C01-0575	SARS_20240227	WheelingWWTP-01	Ohio	01/07/2024 08:00 AM	01/08/2024 07:00 AM	HV.1	HV.1.4	HV.1.4	0.00275482
C01-0575	SARS_20240227	WheelingWWTP-01	Ohio	01/07/2024 08:00 AM	01/08/2024 07:00 AM	BF.7.3	BF.7.3	BF.7.3	0.00110011
C01-0575	SARS_20240227	WheelingWWTP-01	Ohio	01/07/2024 08:00 AM	01/08/2024 07:00 AM	JN.1	JN.1.22	JN.1.22	0.00133333
A01-0760	SARS_20240123_C	StarCityWWTP-01	Monongalia	12/24/2023 12:00 AM	12/25/2023 12:00 AM	XBB.1.5	XBB.1.5.50	XBB.1.5.50	0.00326229
A01-0760	SARS_20240123_C	StarCityWWTP-01	Monongalia	12/24/2023 12:00 AM	12/25/2023 12:00 AM	EG.5	EG.5.1.13	EG.5.1.13	0.00191847
A01-0760	SARS_20240123_C	StarCityWWTP-01	Monongalia	12/24/2023 12:00 AM	12/25/2023 12:00 AM	HV.1	HV.1	HV.1	0.24978309
A01-0760	SARS_20240123_C	StarCityWWTP-01	Monongalia	12/24/2023 12:00 AM	12/25/2023 12:00 AM	JN.1	JN.1.8	JN.1.8	0.00234308
A01-0760	SARS_20240123_C	StarCityWWTP-01	Monongalia	12/24/2023 12:00 AM	12/25/2023 12:00 AM	XDD	XDD	XDD	0.01111091
A01-0760	SARS_20240123_C	StarCityWWTP-01	Monongalia	12/24/2023 12:00 AM	12/25/2023 12:00 AM	JD.1.1.7	JD.1.1.7	JD.1.1.7	0.00609443
A01-0760	SARS_20240123_C	StarCityWWTP-01	Monongalia	12/24/2023 12:00 AM	12/25/2023 12:00 AM	JD.2.1	JD.2.1	JD.2.1	0.00110589
A01-0760	SARS_20240123_C	StarCityWWTP-01	Monongalia	12/24/2023 12:00 AM	12/25/2023 12:00 AM	JN.1	JN.1.1.3	JN.1.1.3	0.0136731
A01-0760	SARS_20240123_C	StarCityWWTP-01	Monongalia	12/24/2023 12:00 AM	12/25/2023 12:00 AM	HK.16	HK.16	HK.16	0.00124069
A01-0760	SARS_20240123_C	StarCityWWTP-01	Monongalia	12/24/2023 12:00 AM	12/25/2023 12:00 AM	JN.1	JN.1.1	JN.1.1	0.00481184
A01-0760	SARS_20240123_C	StarCityWWTP-01	Monongalia	12/24/2023 12:00 AM	12/25/2023 12:00 AM	EG.5	EG.5.1.6	EG.5.1.6	0.24978309
A01-0760	SARS_20240123_C	StarCityWWTP-01	Monongalia	12/24/2023 12:00 AM	12/25/2023 12:00 AM	BA.2	XAC	XAC,BA.2*,BA.1*	0.00157729
A01-0760	SARS_20240123_C	StarCityWWTP-01	Monongalia	12/24/2023 12:00 AM	12/25/2023 12:00 AM	BA.2	BA.2.9.4	BA.2.9.4	0.00203149
A01-0760	SARS_20240123_C	StarCityWWTP-01	Monongalia	12/24/2023 12:00 AM	12/25/2023 12:00 AM	EG.5	EG.5	EG.5	0.03395672
A01-0760	SARS_20240123_C	StarCityWWTP-01	Monongalia	12/24/2023 12:00 AM	12/25/2023 12:00 AM	EG.5	EG.5.1.4	EG.5.1.4	0.00209496
A01-0760	SARS_20240123_C	StarCityWWTP-01	Monongalia	12/24/2023 12:00 AM	12/25/2023 12:00 AM	XDM	XDM	XDM	0.00321819
A01-0760	SARS_20240123_C	StarCityWWTP-01	Monongalia	12/24/2023 12:00 AM	12/25/2023 12:00 AM	HV.1	HV.1.8	HV.1.8	0.00151095
A01-0760	SARS_20240123_C	StarCityWWTP-01	Monongalia	12/24/2023 12:00 AM	12/25/2023 12:00 AM	XBB.1.5	XBB.1.5.34	XBB.1.5.34	0.00153728
A01-0760	SARS_20240123_C	StarCityWWTP-01	Monongalia	12/24/2023 12:00 AM	12/25/2023 12:00 AM	EG.5	EG.5.1.15	EG.5.1.15	0.00105932
A01-0760	SARS_20240123_C	StarCityWWTP-01	Monongalia	12/24/2023 12:00 AM	12/25/2023 12:00 AM	BA.1	XZ	XZ,BA.1*,BA.2*	0.0018797
A01-0760	SARS_20240123_C	StarCityWWTP-01	Monongalia	12/24/2023 12:00 AM	12/25/2023 12:00 AM	JD.1.1.2	JD.1.1.2	JD.1.1.2	0.0052146
A01-0760	SARS_20240123_C	StarCityWWTP-01	Monongalia	12/24/2023 12:00 AM	12/25/2023 12:00 AM	HV.1	HV.1.3	HV.1.3	0.24978309
A01-0760	SARS_20240123_C	StarCityWWTP-01	Monongalia	12/24/2023 12:00 AM	12/25/2023 12:00 AM	HV.1	HV.1.2	HV.1.2	0.00118765
A01-0760	SARS_20240123_C	StarCityWWTP-01	Monongalia	12/24/2023 12:00 AM	12/25/2023 12:00 AM	HV.1	HV.1.10	HV.1.10	0.00211416
A01-0760	SARS_20240123_C	StarCityWWTP-01	Monongalia	12/24/2023 12:00 AM	12/25/2023 12:00 AM	JN.1	JN.1.6.1	JN.1.6.1	0.00594059
A01-0760	SARS_20240123_C	StarCityWWTP-01	Monongalia	12/24/2023 12:00 AM	12/25/2023 12:00 AM	XDJ	XDJ	XDJ	0.008761
A01-0760	SARS_20240123_C	StarCityWWTP-01	Monongalia	12/24/2023 12:00 AM	12/25/2023 12:00 AM	XDB	XDB	XDB	0.00160887
A01-0760	SARS_20240123_C	StarCityWWTP-01	Monongalia	12/24/2023 12:00 AM	12/25/2023 12:00 AM	XBB.1.16	XDA	XDA,HN.5,XBB.1.16	0.0887913
