Sample ID	type	category	Location	Sample Composite Start	Assay Target 1 Result (CN/L)	Assay Target 2 Result (CN/L)	Sample Flow (MGD)	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev
D01-0025	not institution specific	wwtp	CharlesTownWWTP-01	03/30/2022 07:45 AM	4965.5550532043	7448.5523533076	1.27	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A02-0223	higher ed dorm	upstream	HonorsSummit-01 (MUB)	11/15/2021 10:18 AM	4090.983663	8182.636723		48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A03-0105	k12	upstream	MountainviewES-01	10/15/2021 06:00 AM	2345.566931	7037.094953		8-hr time-weighted composite	Mountainview Elementary	26501		-79.94331	39.61036	726	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
E02-0001	not institution specific	wwtp	AthensWWTP-01	11/02/2021 08:00 AM	9562.5	3825		24-hr time-weighted composite	Athens	24740		-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
M03-0024	not institution specific	wwtp	ManningtonWWTP-01	03/01/2022 11:00 AM	45637.76605	22812.67203	0.243	24-hr time-weighted composite	Mannington	26582		-80.32371	39.51814	1091	Marion	0.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A02-0041	higher ed dorm	upstream	OaklandE-02	08/25/2021 09:48 AM	53488.21491	57949.2566		48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A02-0055	higher ed dorm	upstream	HonorsSummit-01 (MUB)	08/27/2021 10:18 AM	8191.112801	9829.692543		48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A02-0176	higher ed dorm	upstream	CollegePark-02	10/16/2021 09:00 AM	0	0		48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A01-0032	not institution specific	wwtp	StarCityWWTP-01	09/09/2021 12:00 AM	101988.9289	121158.2518	9.799	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
C01-0073	not institution specific	wwtp	WheelingWWTP-01	01/03/2022 07:00 AM	9309.932515	0	15.17	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
C01-0109	not institution specific	wwtp	WheelingWWTP-01	01/18/2022 07:00 AM	410452.8809	413166.5719	7.455	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A02-0304	higher ed dorm	upstream	HonorsSummit-01 (MUB)	01/22/2022 09:00 AM	744778.4972	430721.8498		48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
J01-0008	not institution specific	wwtp	AlpineLakeWWTP-01	12/29/2021 09:00 AM	9206.318334	3068.548227	0.46	24-hr time-weighted composite	Alpine Lake	26764		-79.50179	39.45709	1500	Preston	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
B01-0076	not institution specific	wwtp	CharlestonWWTP-01	01/27/2022 07:00 AM	907852.3207	924051.0929	9.96	24-hr flow-weighted composite	Charleston	25312		-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A02-0140	higher ed dorm	upstream	OaklandE-02	10/02/2021 09:00 AM	0	3145.733718		48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A02-0252	higher ed dorm	upstream	CollegePark-02	12/08/2021 09:00 AM	0	0		48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A03-0060	k12	upstream	MorgantownHS-01	10/29/2021 06:00 AM	1621.008217	0		8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A03-0228	k12	upstream	SuncrestES-01	01/31/2022 06:00 AM	15097.35446	15097.35446		8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A02-0389	not institution specific	upstream	NorthHighSt-02 (MUB)	03/07/2022 09:00 AM	2609.617626	0		48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
H01-0099	not institution specific	wwtp	MoundsvilleWWTP-01	12/21/2021 08:00 AM	39773.92025	46406.57835		24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
H01-0079	not institution specific	wwtp	MoundsvilleWWTP-01	12/01/2021 08:00 AM	169163.4902	515882.3276		24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
E01-0002	not institution specific	wwtp	PrincetonWWTP-01	10/27/2021 08:00 AM	44152.90624	6302.785762		24-hr time-weighted composite	Princeton	24740		-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A01-0049	not institution specific	wwtp	StarCityWWTP-01	09/26/2021 12:00 AM	503516.9601	398285.3055	6.828	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A03-0182	k12	upstream	MountainviewES-01	01/14/2022 06:00 AM	6848.327564	54817.97911		8-hr time-weighted composite	Mountainview Elementary	26501		-79.94331	39.61036	726	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
E02-0057	not institution specific	wwtp	AthensWWTP-01	03/22/2022 08:00 AM	24755.9157013893	9281.7547917366	0.135	24-hr time-weighted composite	Athens	24740		-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
M04-0017	not institution specific	wwtp	FarmingtonWWTP-01	03/15/2022 10:00 AM	0	3368.70654020458	0.108	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
P01-0019	not institution specific	wwtp	StMarysWWTP-01	01/25/2022 10:00 AM	1121552.65	451704.1844	0.231	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A02-0057	not institution specific	upstream	NorthHighSt-02 (MUB)	08/27/2021 10:40 AM	880934.5961	937768.7645		48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
L01-0010	not institution specific	wwtp	WestUnionWWTP-01	01/29/2022 09:10 AM	4942190.866	5604266.51	0.343	24-hr time-weighted composite	West Union	26456		-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A02-0167	higher ed dorm	upstream	HonorsSummit-01 (MUB)	10/11/2021 09:58 AM	1547.491029	38708.73824		48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A04-0031	not institution specific	wwtp	CheatLakeWWTP-01	03/09/2022 08:00 AM	114884.056	112269.554	0.795	24-hr time-weighted composite	Cheat Lake	26508		-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
H01-0144	not institution specific	wwtp	MoundsvilleWWTP-01	03/01/2022 08:00 AM	18637.11353	9317.521602	2.4	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A0222	not institution specific	wwtp	StarCityWWTP-01	01/18/2021 12:00 AM	38496	52512	8.321	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A02-0030	not institution specific	upstream	NorthHighSt-02 (MUB)	08/21/2021 09:00 AM	202692.1284	159814.7225		48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A02-0323	not institution specific	upstream	Evansdale-01	02/07/2022 09:00 AM	15499.91263	10332.63842		48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
O01-0049	not institution specific	wwtp	GraftonWWTP-01	02/28/2022 06:15 AM	24779.33273	19822.29576	1.68	24-hr flow-weighted composite	Grafton	26354		-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A01-0081	not institution specific	wwtp	StarCityWWTP-01	11/04/2021 12:00 AM	63112.5	63112.5	7.379	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A1024	not institution specific	wwtp	StarCityWWTP-01	04/07/2021 12:00 PM	46728	33372	9.15	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
H01-0049	not institution specific	wwtp	MoundsvilleWWTP-01	11/23/2021 08:00 AM	77808.92462	31106.23598	1.3	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A02-0327	not institution specific	upstream	Evansdale-01	02/02/2022 09:00 AM	25199.97921	30802.03123		48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A03-0080	k12	upstream	MountainviewES-01	11/10/2021 06:00 AM	0	7465.583533		8-hr time-weighted composite	Mountainview Elementary	26501		-79.94331	39.61036	726	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
H01-0133	not institution specific	wwtp	MoundsvilleWWTP-01	02/18/2022 08:00 AM	0	0	4.3	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
M03-0042	not institution specific	wwtp	ManningtonWWTP-01	03/30/2022 11:00 AM	2698.50087817758	2698.50087817758	0.201	24-hr time-weighted composite	Mannington	26582		-80.32371	39.51814	1091	Marion	0.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
G01-0086	not institution specific	wwtp	KeyserWWTP-01	01/02/2022 09:00 AM	7243.651254	0	2.21	24-hr time-weighted composite	Keyser	26726		-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
B01-0089	not institution specific	wwtp	CharlestonWWTP-01	02/17/2022 07:00 AM	61087.78372	30532.76092	14.996	24-hr flow-weighted composite	Charleston	25312		-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
M04-0016	not institution specific	wwtp	FarmingtonWWTP-01	03/17/2022 10:00 AM	0	0	0.108	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
G01-0001	not institution specific	wwtp	KeyserWWTP-01	10/04/2021 12:00 PM	844215.4741	853864.9702		24-hr time-weighted composite	Keyser	26726		-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A02-0270	not institution specific	upstream	NorthHighSt-02 (MUB)	12/15/2021 09:00 AM	2444.904023	9780.471828		48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
N02-0010	not institution specific	wwtp	ClarksburgWWTP-01	03/30/2022 07:00 AM	2778.64972595125	0	7.82	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A1086	not institution specific	wwtp	StarCityWWTP-01	07/06/2021 12:00 AM	4655	4655	6.793	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A04-0035	not institution specific	wwtp	CheatLakeWWTP-01	03/15/2022 08:00 AM	47105.1098406313	41214.075833559	0.759	24-hr time-weighted composite	Cheat Lake	26508		-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A04-0049	not institution specific	wwtp	CheatLakeWWTP-01	04/04/2022 08:00 AM	413392.605185509	428232.323527335	0.534	24-hr time-weighted composite	Cheat Lake	26508		-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
M04-0023	not institution specific	wwtp	FarmingtonWWTP-01	03/13/2022 02:30 PM	0	0	0.106	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A02-0282	not institution specific	upstream	NorthHighSt-02 (MUB)	01/08/2022 09:00 AM	625131.8836	88735.71485		48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A01-0053	not institution specific	wwtp	StarCityWWTP-01	10/02/2021 12:00 AM	195434.0112	169583.6031	7.465	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A03-0172	k12	upstream	MorgantownHS-01	02/02/2022 06:00 AM	24021.645	33033.31409		8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
E02-0101	not institution specific	wwtp	AthensWWTP-01	04/01/2022 08:00 AM	31530.9254452586	20062.3903423548	0.14	24-hr time-weighted composite	Athens	24740		-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
G01-0143	not institution specific	wwtp	KeyserWWTP-01	03/13/2022 09:00 AM	49852.5758832692	0	1.033	24-hr time-weighted composite	Keyser	26726		-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
B01-0025	not institution specific	wwtp	CharlestonWWTP-01	10/05/2021 07:00 AM	63826.54816	17540.26793		24-hr flow-weighted composite	Charleston	25312		-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
H01-0173	not institution specific	wwtp	MoundsvilleWWTP-01	03/30/2022 08:00 AM	3361.95115931332	6724.17252324521		24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
A0242	not institution specific	wwtp	StarCityWWTP-01	02/15/2021 12:00 PM	41256	68784	9.8	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM
