assay_id	sample_id	collection_start_datetime	collection_end_datetime	event_type	sample_flow	sample_qc	location_id	target	target_genetic_locus	lab_id	target_copies_per_l	target_copies_per_ld	target_copies_per_ldcap	target_copies_flownorm	target_copies_fn_per_cap	target_per_capita_basis	nc_copies_per_rxn	pc_copies_per_rxn	target_result_validated
A01-1396.a1	A01-1396	11/01/2025 12:00 AM	11/02/2025 12:00 AM	Routine Surveillance	7.6	Pass	StarCityWWTP-01	Respiratory Syncitial Virus, Bovine	Other	ZooWVU	16421.9219237566	16421.9219237566	33.9801397197414	472444.176767497	977.578581293447	100	0	NA	yes
E02-0243.a3	E02-0243	01/18/2023 8:00	01/19/2023 8:00	Routine Surveillance	0.269	Pass	AthensWWTP-01	Human	RNase P	ZooWVU	20308.77873375	20308.77873375	849.384305050188	20679.9275546551	864.907049546429	100	NA	NA	Missing controls: HEX
S01-0031.a2	S01-0031	04/20/2022 6:00	04/21/2022 6:00	Routine Surveillance	0.765	Pass	FollansbeeWWTP-01	SARS-CoV-2	N2	ZooWVU	83807.8451325	83807.8451325	1295.73044422542	242693.997107908	3752.22630036963	100	0	1039.6018982	yes
A01-0036.a3	A01-0036	09/01/2021 0:00	09/01/2021 23:55	Routine Surveillance	12.161	Pass	StarCityWWTP-01	Human	RNase P	ZooWVU	57696.0939175	57696.0939175	119.38440224611	2656003.393226	5495.7858658045	100	NA	NA	Missing controls: HEX
A01-1143.a3	A01-1143	01/10/2025 12:00 AM	01/11/2025 12:00 AM	Routine Surveillance	7.5	Pass	StarCityWWTP-01	Influenza Virus B	NEP/NS1	ZooWVU	1334	1334	2.76030458533355	37873.02705	78.3666343527562	100	NA	NA	Missing controls: all
E01-0550.a5	E01-0550	07/30/2024 09:00 AM	07/31/2024 09:00 AM	Routine Surveillance	2.329	Pass	PrincetonWWTP-01	SARS-CoV-2	SC2	ZooWVU	19316.6107311845	19316.6107311845	53.657252031068	170299.487735656	473.054132599045	100	0	NA	yes
C01-0524.a3	C01-0524	10/26/2023 7:00	10/27/2023 7:00	Routine Surveillance	5.632	Pass	WheelingWWTP-01	Human	RNase P	ZooWVU	8722.610143125	8722.610143125	17.44522028625	185961.068687746	371.922137375493	100	NA	NA	Missing controls: HEX
H01-0725.a1	H01-0725	10/01/2023 8:00	10/02/2023 8:00	Routine Surveillance	1.1	Pass	MoundsvilleWWTP-01	SARS-CoV-2	N1	ZooWVU	459915.6869625	459915.6869625	3832.6307246875	1915066.38464319	15958.8865386932	100	5.13766766	80447.46584	yes
C01-0730.a4	C01-0730	09/08/2024 07:00 AM	09/09/2024 07:00 AM	Routine Surveillance	5.13	Pass	WheelingWWTP-01	SARS-CoV-2	SC2	ZooWVU	207020.080983639	207020.080983639	414.040161967277	4020154.68879969	8040.30937759939	100	1.31051138043404	258.80443572998	yes
L01-0228.a3	L01-0228	09/26/2022 9:00	09/27/2022 9:00	Routine Surveillance	0.196	Pass	WestUnionWWTP-01	Human	RNase P	ZooWVU	1858	1858	329.432624113475	1378.52518888	244.419359730496	100	NA	NA	Missing controls: HEX
H01-0190.a3	H01-0190	04/16/2022 8:00	04/17/2022 8:00	Routine Surveillance	2.2	Pass	MoundsvilleWWTP-01	Human	RNase P	ZooWVU	1864	1864	15.5333333333333	15523.209328	129.360077733333	100	NA	NA	Missing controls: HEX
N02-0179.a1	N02-0179	10/27/2022 8:00	10/28/2022 8:00	Routine Surveillance	3.291	Pass	ClarksburgWWTP-01	SARS-CoV-2	N1	ZooWVU	575654.67253125	575654.67253125	2172.44574130595	7171381.74743799	27063.8604703676	100	0	943.2774352	yes
A03-0156.a1	A03-0156	12/15/2021 6:00	12/15/2021 14:00	Routine Surveillance		Pass	MorgantownHS-01	SARS-CoV-2	N1	ZooWVU	30270.308885625	90810.926656875	4906.04682100891	NA	NA	100	0	7374.529266	yes
A02-0643.a2	A02-0643	09/24/2022 9:00	09/26/2022 9:00	Routine Surveillance		Pass	MtValley-01	SARS-CoV-2	N2	ZooWVU	30	15	NA	NA	NA	100	0	1142.7227784	yes
G01-0308.a2	G01-0308	03/18/2023 9:00	03/19/2023 9:00	Routine Surveillance	0.868	Pass	KeyserWWTP-01	SARS-CoV-2	N2	ZooWVU	138796.720936875	138796.720936875	1699.27425241032	456049.366008637	5583.36638110477	100	6.12601162	1257.7349852	yes
C01-1161.a2	C01-1161	01/06/2026 07:00 AM	01/07/2026 07:00 AM	Routine Surveillance	7.9	Pass	WheelingWWTP-01	Influenza Virus B	NEP/NS1	ZooWVU	28	28	0.056	837.332692	1.674665384	100	0	NA	yes
A02-0944.a1	A02-0944	01/14/2023 9:00	01/16/2023 9:00	Routine Surveillance		Pass	UPlace-01	SARS-CoV-2	N1	ZooWVU	54059.350726875	27029.6753634375	NA	NA	NA	100	0	NA	yes
A01-0292.a3	A01-0292	06/28/2022 0:00	06/29/2022 0:00	Routine Surveillance	6.3	Pass	StarCityWWTP-01	Human	RNase P	ZooWVU	20933.205148125	20933.205148125	43.3148591874793	499216.813828512	1032.97635703632	100	NA	NA	Missing controls: HEX
D01-0607.a2	D01-0607	06/22/2025 07:15 AM	06/23/2025 07:15 AM	Routine Surveillance	1.27	Pass	CharlesTownWWTP-01	SARS-CoV-2	SC2	ZooWVU	6622.52568639816	6622.52568639816	38.9560334494009	31837.5981973565	187.279989396215	100	0.584320034831763	NA	yes
A01-0355.a1	A01-0355	09/10/2022 0:00	09/11/2022 0:00	Routine Surveillance	14.5	Pass	StarCityWWTP-01	SARS-CoV-2	N1	ZooWVU	853257.032625	853257.032625	1765.55419761836	46833951.7061005	96908.5244704944	100	4.90899206	938.600464	yes
H01-0685.a2	H01-0685	08/22/2023 8:00	08/23/2023 8:00	Routine Surveillance	1.2	Pass	MoundsvilleWWTP-01	SARS-CoV-2	N2	ZooWVU	8554.839620625	8554.839620625	71.290330171875	38860.2905379721	323.835754483101	100	5.26453376	125.43695448	yes
K01-0039.a3	K01-0039	02/16/2022 6:25	02/17/2022 6:12	Routine Surveillance	5.676	Pass	ParkersburgWWTP-01	Human	RNase P	ZooWVU	14072.378630625	14072.378630625	29.2869482427159	302358.946568267	629.258993898579	100	NA	NA	Missing controls: HEX
K01-0172.a2	K01-0172	10/10/2022 6:30	10/11/2022 6:30	Routine Surveillance	4.496	Pass	ParkersburgWWTP-01	SARS-CoV-2	N2	ZooWVU	370839.15534375	370839.15534375	771.777638592612	6311386.99864591	13135.0405799082	100	9.3066001	9.33845758	yes
A01-0481.a2	A01-0481	02/04/2023 0:00	02/05/2023 0:00	Routine Surveillance	10	Pass	StarCityWWTP-01	SARS-CoV-2	N2	ZooWVU	1799821.493475	1799821.493475	3724.17955114013	68130622.796152	140975.465146813	100	5.41496098	963.0165864	yes
M03-0492.a4	M03-0492	12/16/2024 08:00 AM	12/17/2024 08:00 AM	Routine Surveillance	0.417	Pass	ManningtonWWTP-01	Respiratory Syncitial Virus, Bovine	Other	ZooWVU	87993.7085509299	87993.7085509299	8065.41783234921	138899.474207168	12731.390853086	100	0	269.37702178955	yes
A01-0820.a1	A01-0820	03/08/2024 12:00 AM	03/09/2024 12:00 AM	Routine Surveillance	17.9	Pass	StarCityWWTP-01	Human	RNase P	ZooWVU	23099.4690209627	23099.4690209627	47.7972790534736	1565193.2023769	3238.68813602239	100	0	NA	yes
C01-0458.a2	C01-0458	07/03/2023 8:00	07/04/2023 8:00	Routine Surveillance	6.539	Pass	WheelingWWTP-01	SARS-CoV-2	N2	ZooWVU	223497.886955625	223497.886955625	446.99577391125	5532197.60000867	11064.3952000173	100	8.90876294	NA	yes
E01-0447.a12	E01-0447	05/06/2024 09:00 AM	05/07/2024 09:00 AM	Routine Surveillance	5.039	Pass	PrincetonWWTP-01	SARS-CoV-2	N2	ZooWVU	2480	2480	6.88888888888889	47305.2088552	131.403357931111	100	0.399387702345848	NA	yes
L01-0212.a1	L01-0212	08/22/2022 9:00	08/23/2022 9:00	Routine Surveillance	0.331	Pass	WestUnionWWTP-01	SARS-CoV-2	N1	ZooWVU	8826.548645625	8826.548645625	1564.99089461436	11059.4069233583	1960.88775236849	100	4.47508008	800.8697508	yes
C01-0327.a3	C01-0327	01/03/2023 7:00	01/04/2023 7:00	Routine Surveillance	11.063	Pass	WheelingWWTP-01	Human	RNase P	ZooWVU	570	570	1.14	23870.4547731	47.7409095462	100	NA	NA	Missing controls: HEX
A02-1397.a1	A02-1397	10/25/2025 04:00 PM	10/25/2025 12:00 AM	Mass-Gathering Event		Pass	StadiumSW-01	Influenza Virus A	M	ZooWVU	967	1934	NA	NA	NA	100	92.761754989624	NA	NTC above threshold
E01-0549.a1	E01-0549	07/29/2024 09:00 AM	07/30/2024 09:00 AM	Routine Surveillance	3.304	Pass	PrincetonWWTP-01	Respiratory Syncitial Virus, Human	G	ZooWVU	864	864	2.4	10806.04336896	30.016787136	100	0	NA	yes
H01-0997.a4	H01-0997	09/01/2025 08:00 AM	09/02/2025 08:00 AM	Routine Surveillance	1.0	Pass	MoundsvilleWWTP-01	SARS-CoV-2	SC2	ZooWVU	38996.5123683214	38996.5123683214	324.970936402678	147617.787884168	1230.14823236806	100	0	NA	yes
J01-1017.a5	J01-1017	03/15/2026 07:30 AM	03/16/2026 07:30 AM	Routine Surveillance	0.192	Pass	AlpineLakeWWTP-01	Respiratory Syncitial Virus, Bovine	Unk	ZooWVU	54064.5997971297	54064.5997971297	7723.51425673282	39294.0819298662	5613.44027569516	100	NA	NA	Missing controls: all
A02-0037.a3	A02-0037	08/25/2021 9:35	08/25/2021 9:35	Routine Surveillance		Pass	OaklandE-02	Human	RNase P	ZooWVU	38613.02643625	19306.513218125	2239.73471207947	NA	NA	100	NA	NA	Missing controls: HEX
J01-0213.a3	J01-0213	01/18/2023 7:30	01/19/2023 7:30	Routine Surveillance	0.29	Pass	AlpineLakeWWTP-01	Human	RNase P	ZooWVU	9779.059756875	9779.059756875	1397.00853669643	10735.1476723389	1533.59252461985	100	NA	NA	Missing controls: HEX
D01-0229.a1	D01-0229	02/07/2023 7:00	02/08/2023 7:00	Routine Surveillance	1	Pass	CharlesTownWWTP-01	SARS-CoV-2	N1	ZooWVU	3176539.035	3176539.035	18685.5237352941	12024502.6284794	70732.3684028197	100	0	580.9763336	yes
A02-0016.a2	A02-0016	08/16/2021 9:28	08/18/2021 9:23	Routine Surveillance		Pass	Evansdale-01	SARS-CoV-2	N2	ZooWVU	26340.4399225	13170.21996125	NA	NA	NA	100	27.3605764	37488.29956	NTC above threshold
G01-0250.a3	G01-0250	07/23/2022 9:00	07/24/2022 8:00	Routine Surveillance	0.624	Pass	KeyserWWTP-01	Human	RNase P	ZooWVU	20851.62564375	20851.62564375	255.284349213394	49253.5381903392	603.006099294065	100	NA	NA	Missing controls: HEX
A02-0248.a3	A02-0248	12/06/2021 9:00	12/08/2021 9:00	Routine Surveillance		Pass	HonorsSummit-01	Human	RNase P	ZooWVU	52734.9212775	26367.46063875	3016.87192663043	NA	NA	100	NA	NA	Missing controls: HEX
H01-0619.a2	H01-0619	06/17/2023 8:00	06/18/2023 8:00	Routine Surveillance	1.6	Pass	MoundsvilleWWTP-01	SARS-CoV-2	N2	ZooWVU	39437.906735625	39437.906735625	328.649222796875	238861.834457764	1990.51528714803	100	0	9.79786098	yes
R01-0311.a3	R01-0311	03/27/2023 9:00	03/28/2023 9:00	Routine Surveillance	0.143	Pass	HuttonsvilleWWTP-01	Human	RNase P	ZooWVU	369314.44096875	369314.44096875	17578.0314597216	199914.940652215	9515.22801771608	100	NA	NA	Missing controls: HEX
E01-0395.a2	E01-0395	01/31/2024 10:00 AM	02/01/2024 10:00 AM	Routine Surveillance	3.716	Pass	PrincetonWWTP-01	SARS-CoV-2	N2	ZooWVU	34387.5838816166	34387.5838816166	95.5210663378239	483715.822097269	1343.6550613813	100	2.50025615096093	28850.009765625	yes
Q01-0358.a3	Q01-0358	05/14/2023 8:00	05/15/2023 8:00	Routine Surveillance	0.388	Pass	MadisonWWTP-01	Human	RNase P	ZooWVU	10331.437636875	10331.437636875	226.815315847969	15174.1862098612	333.132518328456	100	NA	NA	Missing controls: HEX
L01-0623.a2	L01-0623	04/13/2025 07:00 AM	04/14/2025 07:00 AM	Routine Surveillance	0.274	Pass	WestUnionWWTP-01	SARS-CoV-2	SC2	ZooWVU	722	722	128.014184397163	748.86008948	132.776611609929	100	0	720.740356445312	yes
O01-0093.a1	O01-0093	06/22/2022 7:00	06/23/2022 7:00	Routine Surveillance	2.32	Pass	GraftonWWTP-01	SARS-CoV-2	N1	ZooWVU	30913.26635625	30913.26635625	509.195624382309	271484.979226461	4471.83296370385	100	0	2704.836464	yes
C01-0101.a3	C01-0101	01/06/2022 7:00	01/07/2022 7:00	Routine Surveillance	11.117	Pass	WheelingWWTP-01	Human	RNase P	ZooWVU	54951.839235	54951.839235	109.90367847	2312505.44262993	4625.01088525985	100	NA	NA	Missing controls: HEX
A01-0908.a4	A01-0908	06/05/2024 12:00 AM	06/06/2024 12:00 AM	Routine Surveillance	12.3	Pass	StarCityWWTP-01	SARS-CoV-2	N2	ZooWVU	51021.5330868958	51021.5330868958	105.573442076841	2375590.28521833	4915.55678947677	100	0.39151872197787	NA	yes
D01-0134.a2	D01-0134	09/01/2022 7:00	09/02/2022 7:00	Routine Surveillance	1.21	Pass	CharlesTownWWTP-01	SARS-CoV-2	N2	ZooWVU	1490971.9702875	1490971.9702875	8770.42335463235	6829167.64931567	40171.5744077392	100	0	1024.0359496	yes
A01-1618.a5	A01-1618	07/20/2026 12:00 AM	07/21/2026 12:00 AM	Routine Surveillance	12.0	Pass	StarCityWWTP-01	Respiratory Syncitial Virus, Bovine	Unk	ZooWVU	391290.024518966	391290.024518966	809.654909201635	17774318.0605721	36778.5094780915	100	NA	NA	Missing controls: all
Q01-0174.a3	Q01-0174	11/11/2022 8:00	11/12/2022 8:00	Routine Surveillance	0.909	Pass	MadisonWWTP-01	Human	RNase P	ZooWVU	8718.6759675	8718.6759675	191.408912568606	30000.420743468	658.626141459231	100	NA	NA	Missing controls: HEX
L01-0506.a3	L01-0506	08/20/2023 9:00	08/21/2023 9:00	Routine Surveillance	0.206	Pass	WestUnionWWTP-01	Human	RNase P	ZooWVU	1100	1100	195.035460992908	857.773906	152.087571985816	100	NA	NA	Missing controls: HEX
Q01-0427.a2	Q01-0427	07/28/2023 8:00	07/29/2023 8:00	Routine Surveillance	0.371	Pass	MadisonWWTP-01	SARS-CoV-2	N2	ZooWVU	41532.821715	41532.821715	911.807282436883	58328.1594584741	1280.53039425849	100	0	NA	yes
O01-0213.a2	O01-0213	11/07/2022 6:00	11/08/2022 6:00	Routine Surveillance	0.67	Pass	GraftonWWTP-01	SARS-CoV-2	N2	ZooWVU	590086.76295	590086.76295	9719.76219650799	1496592.62333684	24651.5009609098	100	5.31873346	813.709488	yes
J01-0209.a1	J01-0209	01/12/2023 7:30	01/13/2023 7:30	Routine Surveillance	0.182	Pass	AlpineLakeWWTP-01	SARS-CoV-2	N1	ZooWVU	2700	2700	385.714285714286	1860.150474	265.735782	100	0	NA	yes
C01-1284.a2	C01-1284	05/25/2026 08:00 AM	05/26/2026 08:00 AM	Routine Surveillance	12.6	Pass	WheelingWWTP-01	Influenza Virus B	NEP/NS1	ZooWVU	4775.79868398606	4775.79868398606	9.55159736797212	227787.286813981	455.574573627961	100	NA	NA	Missing controls: all
K01-0275.a3	K01-0275	06/25/2023 7:00	06/26/2023 7:00	Routine Surveillance	5.434	Pass	ParkersburgWWTP-01	Human	RNase P	ZooWVU	30679.552640625	30679.552640625	63.8492250585328	631075.880253567	1313.37331998661	100	NA	NA	Missing controls: HEX
A01-1212.a4	A01-1212	03/31/2025 12:00 AM	04/01/2025 12:00 AM	Routine Surveillance	10.9	Pass	StarCityWWTP-01	Respiratory Syncitial Virus, Bovine	Other	ZooWVU	2155	2155	4.45911272968052	88917.388195	183.987312106853	100	0	724.959259033204	yes
P01-0114.a2	P01-0114	06/16/2024 08:00 AM	06/17/2024 08:00 AM	Routine Surveillance	0.176	Pass	StMarysWWTP-01	Influenza Virus A	M	ZooWVU	1706	1706	58.9903181189488	1136.59206496	39.3012470594744	100	0	NA	yes
A02-0656.a3	A02-0656	09/26/2022 9:00	09/28/2022 9:00	Routine Surveillance		Pass	Seneca-01	Human	RNase P	ZooWVU	123509.04687375	61754.523436875	13028.3804719146	NA	NA	100	NA	NA	Missing controls: HEX
A01-0680.a3	A01-0680	09/20/2023 0:00	09/21/2023 0:00	Routine Surveillance	7.2	Pass	StarCityWWTP-01	Human	RNase P	ZooWVU	308175.805809375	308175.805809375	637.675479658531	8399316.79489584	17379.8145896702	100	NA	NA	Missing controls: HEX
A01-1531.a5	A01-1531	03/30/2026 12:00 AM	03/31/2026 12:00 AM	Routine Surveillance	10.9	Pass	StarCityWWTP-01	Influenza Virus B	NEP/NS1	ZooWVU	22841.5526077151	22841.5526077151	47.2635999994106	942464.594058803	1950.14193440408	100	NA	NA	Missing controls: all
P01-0167.a3	P01-0167	01/19/2025 08:00 AM	01/20/2025 08:00 AM	Routine Surveillance	0.179	Pass	StMarysWWTP-01	Influenza Virus B	NEP/NS1	ZooWVU	1085	1085	37.5172890733057	735.18340315	25.4212795003458	100	120.419782002767	0	NTC above threshold
M04-0002.a2	M04-0002	02/28/2022 10:00	03/01/2022 10:00	Routine Surveillance	0.112	Pass	FarmingtonWWTP-01	SARS-CoV-2	N2	ZooWVU	28422.78666	28422.78666	4659.47322295082	12050.2928952706	1975.45785168371	100	0	7121.788788	yes
A02-1361.a5	A02-1361		11/16/2024 10:30 PM	Mass-Gathering Event		Pass	StadiumSW-01	Respiratory Syncitial Virus, Bovine	Other	ZooWVU	154366.681873798	308733.363747596	NA	NA	NA	100	0	257.06859588623	yes
G01-0111.a2	G01-0111	04/02/2022 9:00	04/03/2022 8:00	Routine Surveillance	1.045	Pass	KeyserWWTP-01	SARS-CoV-2	N2	ZooWVU	11326.737650625	11326.737650625	138.672106398445	44805.7815387047	548.552663304416	100	0	0	yes
C01-0785.a2	C01-0785	10/20/2024 07:00 AM	10/21/2024 07:00 AM	Routine Surveillance	4.98	Pass	WheelingWWTP-01	Respiratory Syncitial Virus, Bovine	Other	ZooWVU	959105.522632598	959105.522632598	1918.2110452652	18080426.0294147	36160.8520588295	100	0	414.715995788574	yes
A02-1180.a2	A02-1180	04/03/2023 9:00	04/05/2023 9:00	Routine Surveillance		Pass	Seneca-01	SARS-CoV-2	N2	ZooWVU	76004.29326375	38002.146631875	8017.3305130538	NA	NA	100	0	781.7218016	yes
M04-0405.a2	M04-0405	10/05/2025 08:30 AM	10/06/2025 08:30 AM	Routine Surveillance	0.068	Pass	FarmingtonWWTP-01	Respiratory Syncitial Virus, Bovine	Other	ZooWVU	833824.621438981	833824.621438981	136692.560891636	214633.028096411	35185.742310887	100	0	NA	yes
A01-1156.a2	A01-1156	01/25/2025 12:00 AM	01/26/2025 12:00 AM	Routine Surveillance	10.4	Pass	StarCityWWTP-01	Influenza Virus A	M	ZooWVU	58738.6874109505	58738.6874109505	121.541730282549	2312440.15300778	4784.8869247802	100	7.17309296131134	428.537940979004	yes
N02-0171.a3	N02-0171	10/06/2022 7:00	10/07/2022 7:00	Routine Surveillance	6.56	Pass	ClarksburgWWTP-01	Human	RNase P	ZooWVU	676	676	2.55113593478753	16786.6277696	63.3505463416107	100	NA	NA	Missing controls: HEX
E01-0280.a2	E01-0280	06/01/2023 9:00	06/02/2023 9:00	Routine Surveillance	3.024	Pass	PrincetonWWTP-01	SARS-CoV-2	N2	ZooWVU	8900.626665	8900.626665	24.7239629583333	101886.184060288	283.017177945244	100	0	769.593582	yes
T01-0276.a5	T01-0276	08/05/2024 07:00 AM	08/06/2024 07:00 AM	Routine Surveillance	0.21	Pass	PointPleasantWWTP-01	SARS-CoV-2	SC2	ZooWVU	105664.236992598	105664.236992598	1915.94264719125	83996.3164643712	1523.05197578189	100	0	NA	yes
C01-0811.a1	C01-0811	11/25/2024 08:00 AM	11/26/2024 08:00 AM	Routine Surveillance	4.67	Pass	WheelingWWTP-01	SARS-CoV-2	SC2	ZooWVU	65905.4736793041	65905.4736793041	131.810947358608	1165068.04669215	2330.1360933843	100	0	NA	yes
L01-0495.a2	L01-0495	07/25/2023 9:00	07/26/2023 9:00	Routine Surveillance	0.179	Pass	WestUnionWWTP-01	SARS-CoV-2	N2	ZooWVU	242	242	42.9078014184397	163.97639038	29.0738280815603	100	0	NA	yes
L01-0264.a2	L01-0264	11/17/2022 9:00	11/18/2022 9:00	Routine Surveillance	0.306	Pass	WestUnionWWTP-01	SARS-CoV-2	N2	ZooWVU	587041.20770625	587041.20770625	104085.320515293	679990.647367375	120565.717618329	100	0	836.5612032	yes
C01-1193.a4	C01-1193	03/05/2026 08:00 AM	03/06/2026 08:00 AM	Routine Surveillance	13.0	Pass	WheelingWWTP-01	Influenza Virus B	NEP/NS1	ZooWVU	2672	2672	5.344	131490.00176	262.98000352	100	NA	NA	Missing controls: all
L01-0236.a2	L01-0236	10/06/2022 9:00	10/07/2022 9:00	Routine Surveillance	0.196	Pass	WestUnionWWTP-01	SARS-CoV-2	N2	ZooWVU	75579.10903125	75579.10903125	13400.5512466755	56075.1913631249	9942.40981615689	100	0	1232.4570464	yes
A04-0571.a1	A04-0571	09/15/2024 08:00 AM	09/16/2024 08:00 AM	Routine Surveillance	0.556	Pass	CheatLakeWWTP-01	Influenza Virus B	NEP/NS1	ZooWVU	15080.3703255951	15080.3703255951	754.018516279757	31739.4738566214	1586.97369283107	100	43.8486123085022	277.026691436768	NTC above threshold
P01-0041.a3	P01-0041	03/03/2022 10:23	03/04/2022 10:23	Routine Surveillance	0.245	Pass	StMarysWWTP-01	Human	RNase P	ZooWVU	1579	1579	54.5988934993084	1464.40478555	50.6364033730982	100	NA	NA	Missing controls: HEX
L01-1013.a5	L01-1013	04/12/2026 07:00 AM	04/13/2026 07:00 AM	Routine Surveillance	0.219	Pass	WestUnionWWTP-01	SARS-CoV-2	SC2	ZooWVU	1160	1160	205.673758865248	961.6455564	170.504531276596	100	NA	NA	Missing controls: all
C01-0322.a1	C01-0322	12/06/2022 7:00	12/07/2022 7:00	Routine Surveillance	5.542	Pass	WheelingWWTP-01	SARS-CoV-2	N1	ZooWVU	645396.3339	645396.3339	1290.7926678	13539603.3186211	27079.2066372423	100	0	NA	yes
A02-1392.a3	A02-1392	09/27/2025 01:30 PM	09/27/2025 09:30 PM	Mass-Gathering Event		Pass	StadiumNW-01	Respiratory Syncitial Virus, Bovine	Other	ZooWVU	68898.4702527523	137796.940505505	NA	NA	NA	100	0	NA	yes
C01-0568.a2	C01-0568	12/27/2023 07:00 AM	12/28/2023 07:00 AM	Routine Surveillance	11.447	Pass	WheelingWWTP-01	Respiratory Syncitial Virus, Human	G	ZooWVU	1946	1946	3.892	84323.27077342	168.64654154684	100	0	0	yes
L01-0217.a3	L01-0217	08/19/2022 9:00	08/20/2022 9:00	Routine Surveillance	0.209	Pass	WestUnionWWTP-01	Human	RNase P	ZooWVU	1723	1723	305.496453900709	1363.15263887	241.693730296099	100	NA	NA	Missing controls: HEX
H01-1029.a5	H01-1029	04/26/2026 08:00 AM	04/27/2026 08:00 AM	Routine Surveillance	1.4	Pass	MoundsvilleWWTP-01	Respiratory Syncitial Virus, Bovine	Unk	ZooWVU	149959.762394428	149959.762394428	1249.66468662024	794722.85783169	6622.69048193075	100	NA	NA	Missing controls: all
A02-0032.a1	A02-0032	08/23/2021 10:11	08/23/2021 10:11	Routine Surveillance		Pass	CollegePark-02	SARS-CoV-2	N1	ZooWVU	4016.38670125	2008.193350625	354.178721450617	NA	NA	100	0	26076.76086	yes
H01-0526.a1	H01-0526	03/16/2023 8:00	03/17/2023 8:00	Routine Surveillance	1.4	Pass	MoundsvilleWWTP-01	SARS-CoV-2	N1	ZooWVU	78358.591944375	78358.591944375	652.988266203125	415267.156545019	3460.55963787516	100	0	1004.927292	yes
F01-1015.a1	F01-1015	05/10/2026 12:00 AM	05/11/2026 12:00 AM	Routine Surveillance	1.6	Pass	WestonWWTP-01	SARS-CoV-2	SC2	ZooWVU	4919.18549872936	4919.18549872936	47.4641595786314	29793.8143659922	287.474086896876	100	NA	NA	Missing controls: all
G01-0044.a3	G01-0044	12/30/2021 9:00	12/31/2021 8:00	Routine Surveillance	1.07	Pass	KeyserWWTP-01	Human	RNase P	ZooWVU	3087.309133125	3087.309133125	37.7976142645078	12504.8020262163	153.095029703921	100	NA	NA	Missing controls: HEX
A01-0028.a2	A01-0028	09/05/2021 0:00	09/05/2021 23:55	Routine Surveillance	10.388	Pass	StarCityWWTP-01	SARS-CoV-2	N2	ZooWVU	75882.39431375	75882.39431375	157.015383036232	2983911.1806047	6174.2906402183	100	0	27324.14246	yes
C01-0719.a2	C01-0719	08/22/2024 07:00 AM	08/23/2024 07:00 AM	Routine Surveillance	6.46	Pass	WheelingWWTP-01	Respiratory Syncitial Virus, Bovine	Other	ZooWVU	1116897.37558365	1116897.37558365	2233.7947511673	27312327.6345223	54624.6552690446	100	NA	NA	Missing controls: all
H01-0059.a3	H01-0059	12/31/2021 8:00	01/01/2022 8:00	Routine Surveillance		Pass	MoundsvilleWWTP-01	Human	RNase P	ZooWVU	6237.33387	6237.33387	51.97778225	NA	NA	100	NA	NA	Missing controls: HEX
B01-0280.a3	B01-0280	12/08/2022 7:30	12/09/2022 7:30	Routine Surveillance	12.1	Pass	CharlestonWWTP-01	Human	RNase P	ZooWVU	8955.744703125	8955.744703125	17.91148940625	410204.103235543	820.408206471085	100	NA	NA	Missing controls: HEX
H01-0904.a3	H01-0904	02/11/2024 08:00 AM	02/12/2024 08:00 AM	Routine Surveillance	1.5	Pass	MoundsvilleWWTP-01	Human Norovirus GII	ORF1_2	ZooWVU	3935578.59420777	3935578.59420777	32796.4882850647	22346667.84945	186222.23207875	100	NA	NA	Missing controls: all
L01-0092.a2	L01-0092	04/07/2022 9:00	04/08/2022 9:00	Routine Surveillance	0.399	Pass	WestUnionWWTP-01	SARS-CoV-2	N2	ZooWVU	1827	1827	323.936170212766	2759.46168393	489.266256015957	100	0	1498.5063552	yes
A02-0435.a1	A02-0435	04/04/2022 9:00	04/06/2022 9:00	Routine Surveillance		Pass	NorthHighSt-02	SARS-CoV-2	N1	ZooWVU	1810	905	NA	NA	NA	100	0	0	yes
