run_id	sample_id	assay_id	extract_id	plate_id	plate_cell	assay_input_ml	assay_type	accepted_droplets	target	target_category	target_genetic_locus	target_macromolecule	target_fluorophore	target_calculated_copies_per_reaction	target_copies_per_reaction	target_result	notes
M04-0036.a2	M04-0036	2	M04-0036.e1	AP76	F04	0.005	Direct Quantification	15856	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	0	0	
M04-0037.a1	M04-0037	1	M04-0037.e1	AP68	F04	0.005	Direct Quantification	14440	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	0	0	
M04-0037.a2	M04-0037	2	M04-0037.e1	AP68	F04	0.005	Direct Quantification	14440	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	0	0	
M04-0037.a3	M04-0037	3	M04-0037.e1	AP68	F04	0.005	Direct Quantification	14440	Human	Internal Control	RNase P	RNA	HEX	0	0	0	
M04-0038.a1	M04-0038	1	M04-0038.e1	AP68	F05	0.005	Direct Quantification	16001	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	1.470542252	2619.403386	
M04-0038.a2	M04-0038	2	M04-0038.e1	AP68	F05	0.005	Direct Quantification	16001	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	0	0	
M04-0038.a3	M04-0038	3	M04-0038.e1	AP68	F05	0.005	Direct Quantification	16001	Human	Internal Control	RNase P	RNA	HEX	0	0	0	
M04-0039.a1	M04-0039	1	M04-0039.e1	AP65	B05	0.005	Direct Quantification	13727	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	5.142853856	9160.708431	
M04-0039.a2	M04-0039	2	M04-0039.e1	AP65	B05	0.005	Direct Quantification	13727	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	0	0	
M04-0039.a3	M04-0039	3	M04-0039.e1	AP65	B05	0.005	Direct Quantification	13727	Human	Internal Control	RNase P	RNA	HEX	0	0	0	
M04-0041.a1	M04-0041	1	M04-0041.e1	AP72	D08	0.005	Direct Quantification	17599	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	0	0	
M04-0041.a2	M04-0041	2	M04-0041.e1	AP72	D08	0.005	Direct Quantification	17599	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	0	0	
M04-0041.a3	M04-0041	3	M04-0041.e1	AP72	D08	0.005	Direct Quantification	17599	Human	Internal Control	RNase P	RNA	HEX	0	0	0	
M04-0042.a1	M04-0042	1	M04-0042.e1	AP72	E01	0.005	Direct Quantification	15027	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	0	0	
M04-0042.a2	M04-0042	2	M04-0042.e1	AP72	E01	0.005	Direct Quantification	15027	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	0	0	
M04-0042.a3	M04-0042	3	M04-0042.e1	AP72	E01	0.005	Direct Quantification	15027	Human	Internal Control	RNase P	RNA	HEX	0	0	0	
M04-0043.a1	M04-0043	1	M04-0043.e1	AP65	B07	0.005	Direct Quantification	12637	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	0	0	
M04-0043.a2	M04-0043	2	M04-0043.e1	AP65	B07	0.005	Direct Quantification	12637	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	0	0	
M04-0043.a3	M04-0043	3	M04-0043.e1	AP65	B07	0.005	Direct Quantification	12637	Human	Internal Control	RNase P	RNA	HEX	0	0	0	
M04-0044.a1	M04-0044	1	M04-0044.e1	AP62	D01	0.005	Direct Quantification	14491	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	1.623781919	2892.361544	
M04-0044.a2	M04-0044	2	M04-0044.e1	AP62	D01	0.005	Direct Quantification	14491	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	1.623781919	2892.361544	
M04-0045.a1	M04-0045	1	M04-0045.e1	AP62	D02	0.005	Direct Quantification	14835	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	0	0	
M04-0045.a2	M04-0045	2	M04-0045.e1	AP62	D02	0.005	Direct Quantification	14835	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	0	0	
M04-0046.a1	M04-0046	1	M04-0046.e1	AP72	E02	0.005	Direct Quantification	15771	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	0	0	
M04-0046.a2	M04-0046	2	M04-0046.e1	AP72	E02	0.005	Direct Quantification	15771	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	0	0	
M04-0046.a3	M04-0046	3	M04-0046.e1	AP72	E02	0.005	Direct Quantification	15771	Human	Internal Control	RNase P	RNA	HEX	0	0	0	
M04-0047.a1	M04-0047	1	M04-0047.e1	AP72	E03	0.005	Direct Quantification	14208	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	0	0	
M04-0047.a2	M04-0047	2	M04-0047.e1	AP72	E03	0.005	Direct Quantification	14208	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	3.312368989	5900.157262	
M04-0047.a3	M04-0047	3	M04-0047.e1	AP72	E03	0.005	Direct Quantification	14208	Human	Internal Control	RNase P	RNA	HEX	0	0	0	
M04-0048.a1	M04-0048	1	M04-0048.e1	AP68	F03	0.005	Direct Quantification	16281	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	0	0	
M04-0048.a2	M04-0048	2	M04-0048.e1	AP68	F03	0.005	Direct Quantification	16281	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	0	0	
M04-0048.a3	M04-0048	3	M04-0048.e1	AP68	F03	0.005	Direct Quantification	16281	Human	Internal Control	RNase P	RNA	HEX	0	1.445251256	2574.3538	
M04-0049.a1	M04-0049	1	M04-0049.e1	AP65	B06	0.005	Direct Quantification	14299	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	0	0	
M04-0049.a2	M04-0049	2	M04-0049.e1	AP65	B06	0.005	Direct Quantification	14299	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	0	0	
M04-0049.a3	M04-0049	3	M04-0049.e1	AP65	B06	0.005	Direct Quantification	14299	Human	Internal Control	RNase P	RNA	HEX	0	0	0	
M04-0050.a1	M04-0050	1	M04-0050.e1	AP62	D03	0.005	Direct Quantification	14034	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	0	0	
M04-0050.a2	M04-0050	2	M04-0050.e1	AP62	D03	0.005	Direct Quantification	14034	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	0	0	
M04-0052.a1	M04-0052	1	M04-0052.e1	AP87	A03	0.005	Direct Quantification	17812	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	34.37074184	61222.88391	
M04-0052.a2	M04-0052	2	M04-0052.e1	AP87	A03	0.005	Direct Quantification	17812	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	19.82314587	35309.97857	
M04-0052.a3	M04-0052	3	M04-0052.e1	AP87	A03	0.005	Direct Quantification	17812	Human	Internal Control	RNase P	RNA	HEX	0	1.321023554	2353.073205	
M04-0053.a1	M04-0053	1	M04-0053.e1	AP82	B01	0.005	Direct Quantification	19427	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	0	0	
M04-0053.a2	M04-0053	2	M04-0053.e1	AP82	B01	0.005	Direct Quantification	19427	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	1.211201772	2157.453157	
M04-0053.a3	M04-0053	3	M04-0053.e1	AP82	B01	0.005	Direct Quantification	19427	Human	Internal Control	RNase P	RNA	HEX	0	0	0	
M04-0054.a1	M04-0054	1	M04-0054.e1	AP89	D06	0.005	Direct Quantification	19562	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	15.64175606	27861.87798	
M04-0054.a2	M04-0054	2	M04-0054.e1	AP89	D06	0.005	Direct Quantification	19562	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	19.25287008	34294.17484	
M04-0054.a3	M04-0054	3	M04-0054.e1	AP89	D06	0.005	Direct Quantification	19562	Human	Internal Control	RNase P	RNA	HEX	0	0	0	
M04-0055.a1	M04-0055	1	M04-0055.e1	AP82	C01	0.005	Direct Quantification	18781	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	1.252864003	2231.664006	
M04-0055.a2	M04-0055	2	M04-0055.e1	AP82	C01	0.005	Direct Quantification	18781	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	0	0	
M04-0055.a3	M04-0055	3	M04-0055.e1	AP82	C01	0.005	Direct Quantification	18781	Human	Internal Control	RNase P	RNA	HEX	0	0	0	
M04-0056.a1	M04-0056	1	M04-0056.e1	AP82	D01	0.005	Direct Quantification	18579	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	1.266486049	2255.928274	
M04-0056.a2	M04-0056	2	M04-0056.e1	AP82	D01	0.005	Direct Quantification	18579	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	2.533040345	4511.978114	
M04-0056.a3	M04-0056	3	M04-0056.e1	AP82	D01	0.005	Direct Quantification	18579	Human	Internal Control	RNase P	RNA	HEX	0	1.266486049	2255.928274	
M04-0057.a1	M04-0057	1	M04-0057.e1	AP93	H02	0.005	Direct Quantification	19229	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	0	0	
M04-0057.a2	M04-0057	2	M04-0057.e1	AP93	H02	0.005	Direct Quantification	19229	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	1.22367382	2179.668993	
M04-0057.a3	M04-0057	3	M04-0057.e1	AP93	H02	0.005	Direct Quantification	19229	Human	Internal Control	RNase P	RNA	HEX	0	1.22367382	2179.668993	
M04-0058.a1	M04-0058	1	M04-0058.e1	AP82	E01	0.005	Direct Quantification	18389	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	67.91339397	120970.733	
M04-0058.a2	M04-0058	2	M04-0058.e1	AP82	E01	0.005	Direct Quantification	18389	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	61.49808884	109543.4707	
M04-0058.a3	M04-0058	3	M04-0058.e1	AP82	E01	0.005	Direct Quantification	18389	Human	Internal Control	RNase P	RNA	HEX	0	0	0	
M04-0059.a1	M04-0059	1	M04-0059.e1	AP82	F01	0.005	Direct Quantification	19798	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	41.63341045	74159.51237	
M04-0059.a2	M04-0059	2	M04-0059.e1	AP82	F01	0.005	Direct Quantification	19798	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	64.26528931	114472.5466	
M04-0059.a3	M04-0059	3	M04-0059.e1	AP82	F01	0.005	Direct Quantification	19798	Human	Internal Control	RNase P	RNA	HEX	0	1.188504249	2117.023193	
M04-0060.a1	M04-0060	1	M04-0060.e1	AP89	E06	0.005	Direct Quantification	22264	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	2.11376816	3765.149536	
M04-0060.a2	M04-0060	2	M04-0060.e1	AP89	E06	0.005	Direct Quantification	22264	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	1.056860387	1882.532565	
M04-0060.a3	M04-0060	3	M04-0060.e1	AP89	E06	0.005	Direct Quantification	22264	Human	Internal Control	RNase P	RNA	HEX	0	3.170723617	5647.851443	
M04-0061.a1	M04-0061	1	M04-0061.e1	AP82	G01	0.005	Direct Quantification	17639	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	45.39781094	80864.85073	
M04-0061.a2	M04-0061	2	M04-0061.e1	AP82	G01	0.005	Direct Quantification	17639	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	46.73437119	83245.59867	
M04-0061.a3	M04-0061	3	M04-0061.e1	AP82	G01	0.005	Direct Quantification	17639	Human	Internal Control	RNase P	RNA	HEX	0	0	0	
M04-0062.a1	M04-0062	1	M04-0062.e1	AP89	F06	0.005	Direct Quantification	21620	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	6.530807614	11633.00106	
M04-0062.a2	M04-0062	2	M04-0062.e1	AP89	F06	0.005	Direct Quantification	21620	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	5.442214012	9693.943709	
M04-0062.a3	M04-0062	3	M04-0062.e1	AP89	F06	0.005	Direct Quantification	21620	Human	Internal Control	RNase P	RNA	HEX	0	0	0	
M04-0063.a1	M04-0063	1	M04-0063.e1	AP82	A01	0.005	Direct Quantification	18223	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	38.76771212	69054.98721	
M04-0063.a2	M04-0063	2	M04-0063.e1	AP82	A01	0.005	Direct Quantification	18223	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	38.76771212	69054.98721	
M04-0063.a3	M04-0063	3	M04-0063.e1	AP82	A01	0.005	Direct Quantification	18223	Human	Internal Control	RNase P	RNA	HEX	0	0	0	
M04-0064.a1	M04-0064	1	M04-0064.e1	AP85	F02	0.005	Direct Quantification	19095	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	14.79139566	26347.17353	
M04-0064.a2	M04-0064	2	M04-0064.e1	AP85	F02	0.005	Direct Quantification	19095	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	14.79139566	26347.17353	
M04-0064.a3	M04-0064	3	M04-0064.e1	AP85	F02	0.005	Direct Quantification	19095	Human	Internal Control	RNase P	RNA	HEX	0	1.232261211	2194.965282	
M04-0065.a1	M04-0065	1	M04-0065.e1	AP85	G02	0.005	Direct Quantification	18742	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	93.08627129	165809.9207	
M04-0065.a2	M04-0065	2	M04-0065.e1	AP85	G02	0.005	Direct Quantification	18742	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	104.4327354	186020.81	
M04-0065.a3	M04-0065	3	M04-0065.e1	AP85	G02	0.005	Direct Quantification	18742	Human	Internal Control	RNase P	RNA	HEX	0	2.511009276	4472.735273	
M04-0066.a1	M04-0066	1	M04-0066.e1	AP76	F05	0.005	Direct Quantification	16188	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	2.907198668	5178.447627	
M04-0066.a2	M04-0066	2	M04-0066.e1	AP76	F05	0.005	Direct Quantification	16188	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	4.360932708	7767.911386	
M04-0067.a1	M04-0067	1	M04-0067.e1	AP87	B03	0.005	Direct Quantification	17813	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	26.43309116	47083.94364	
M04-0067.a2	M04-0067	2	M04-0067.e1	AP87	B03	0.005	Direct Quantification	17813	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	26.43309116	47083.94364	
M04-0067.a3	M04-0067	3	M04-0067.e1	AP87	B03	0.005	Direct Quantification	17813	Human	Internal Control	RNase P	RNA	HEX	0	1.320949346	2352.941022	
M04-0068.a1	M04-0068	1	M04-0068.e1	AP89	G06	0.005	Direct Quantification	19741	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	15.49987912	27609.15969	
M04-0068.a2	M04-0068	2	M04-0068.e1	AP89	G06	0.005	Direct Quantification	19741	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	17.88538337	31858.33912	
M04-0068.a3	M04-0068	3	M04-0068.e1	AP89	G06	0.005	Direct Quantification	19741	Human	Internal Control	RNase P	RNA	HEX	0	0	0	
M04-0069.a1	M04-0069	1	M04-0069.e1	AP85	H02	0.005	Direct Quantification	18851	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	300.2218437	534770.1591	
M04-0069.a2	M04-0069	2	M04-0069.e1	AP85	H02	0.005	Direct Quantification	18851	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	321.723175	573069.4056	
M04-0069.a3	M04-0069	3	M04-0069.e1	AP85	H02	0.005	Direct Quantification	18851	Human	Internal Control	RNase P	RNA	HEX	0	0	0	
M04-0070.a1	M04-0070	1	M04-0070.e1	AP76	F06	0.005	Direct Quantification	16728	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	2.813344896	5011.270596	
M04-0070.a2	M04-0070	2	M04-0070.e1	AP76	F06	0.005	Direct Quantification	16728	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	5.627026558	10023.14106	
M04-0071.a1	M04-0071	1	M04-0071.e1	AP87	C03	0.005	Direct Quantification	18134	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	37.65849352	67079.19158	
M04-0071.a2	M04-0071	2	M04-0071.e1	AP87	C03	0.005	Direct Quantification	18134	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	44.15743351	78655.42844	
M04-0071.a3	M04-0071	3	M04-0071.e1	AP87	C03	0.005	Direct Quantification	18134	Human	Internal Control	RNase P	RNA	HEX	0	0	0	
M04-0072.a1	M04-0072	1	M04-0072.e1	AP89	H06	0.005	Direct Quantification	19109	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	1.231358424	2193.357192	
M04-0072.a2	M04-0072	2	M04-0072.e1	AP89	H06	0.005	Direct Quantification	19109	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	3.694268465	6580.415703	
M04-0072.a3	M04-0072	3	M04-0072.e1	AP89	H06	0.005	Direct Quantification	19109	Human	Internal Control	RNase P	RNA	HEX	0	0	0	
M04-0073.a1	M04-0073	1	M04-0073.e1	AP85	A03	0.005	Direct Quantification	18090	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	9.106564522	16221.06805	
M04-0073.a2	M04-0073	2	M04-0073.e1	AP85	A03	0.005	Direct Quantification	18090	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	9.106564522	16221.06805	
M04-0073.a3	M04-0073	3	M04-0073.e1	AP85	A03	0.005	Direct Quantification	18090	Human	Internal Control	RNase P	RNA	HEX	0	1.300722063	2316.911174	
M04-0074.a1	M04-0074	1	M04-0074.e1	AP82	H01	0.005	Direct Quantification	16443	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	4.293296337	7647.434101	
M04-0074.a2	M04-0074	2	M04-0074.e1	AP82	H01	0.005	Direct Quantification	16443	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	2.862110734	5098.134745	
M04-0074.a3	M04-0074	3	M04-0074.e1	AP82	H01	0.005	Direct Quantification	16443	Human	Internal Control	RNase P	RNA	HEX	0	0	0	
M04-0075.a1	M04-0075	1	M04-0075.e1	AP87	D03	0.005	Direct Quantification	18259	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	164.2300224	292534.7275	
M04-0075.a2	M04-0075	2	M04-0075.e1	AP87	D03	0.005	Direct Quantification	18259	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	147.3663139	262496.2467	
M04-0075.a3	M04-0075	3	M04-0075.e1	AP87	D03	0.005	Direct Quantification	18259	Human	Internal Control	RNase P	RNA	HEX	0	0	0	
M04-0077.a1	M04-0077	1	M04-0077.e1	AP93	A03	0.005	Direct Quantification	19251	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	57.51568794	102449.8191	
M04-0077.a2	M04-0077	2	M04-0077.e1	AP93	A03	0.005	Direct Quantification	19251	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	51.3903141	91538.99699	
M04-0077.a3	M04-0077	3	M04-0077.e1	AP93	A03	0.005	Direct Quantification	19251	Human	Internal Control	RNase P	RNA	HEX	0	0	0	
