sample_id	sample_status	location_id	sample_event	sample_qc	sample_collection_start_datetime	sample_collection_end_datetime	sample_recovered_datetime	sample_collection_by	sample_flow	sample_received_by	sample_received_date	sample_ph_lab	sample_comment
A01-0137	Complete	StarCityWWTP-01	Routine Surveillance	Pass	12/28/2021 0:00	12/28/2021 0:00	12/28/2021 0:00	GG	10.3	AJ	01/04/2022	7.38	
A01-0138	Complete	StarCityWWTP-01	Routine Surveillance	Pass	12/29/2021 0:00	12/29/2021 0:00	12/29/2021 0:00	GG	16.3	AJ	01/04/2022	7.48	
A01-0139	Complete	StarCityWWTP-01	Routine Surveillance	Pass	12/30/2021 0:00	12/30/2021 0:00	12/30/2021 0:00	GG	13.4	AJ	01/04/2022	7.53	
A01-0140	Complete	StarCityWWTP-01	Routine Surveillance	Pass	12/31/2021 0:00	01/01/2022 0:00	01/01/2022 0:00	GG	16	AJ	01/04/2022	7.65	
A01-0141	Complete	StarCityWWTP-01	Routine Surveillance	Pass	01/01/2022 0:00	01/02/2022 0:00	01/02/2022 0:00	GG	17.7	AJ	01/04/2022	7.69	
A01-0142	Complete	StarCityWWTP-01	Routine Surveillance	Pass	01/02/2022 0:00	01/03/2022 0:00	01/03/2022 0:00	GG	13.1	AJ	01/04/2022	7.7	
A01-0143	Complete	StarCityWWTP-01	Routine Surveillance	Pass	01/03/2022 0:00	01/04/2022 0:00	01/04/2022 0:00	GG	12	AJ	01/10/2022	7.32	
A01-0144	Complete	StarCityWWTP-01	Routine Surveillance	Pass	01/04/2022 0:00	01/05/2022 0:00	01/05/2022 0:00	GG	11	AJ	01/10/2022	7.36	
A01-0145	Complete	StarCityWWTP-01	Routine Surveillance	Pass	01/05/2022 0:00	01/06/2022 0:00	01/06/2022 0:00	GG	9.5	AJ	01/10/2022	7.42	
A01-0146	Complete	StarCityWWTP-01	Routine Surveillance	Pass	01/07/2022 0:00	01/08/2022 0:00	01/08/2022 0:00	GG	8.9	AJ	01/11/2022	7.38	
A01-0147	Complete	StarCityWWTP-01	Routine Surveillance	Pass	01/08/2022 0:00	01/09/2022 0:00	01/09/2022 0:00	GG	14.1	AJ	01/11/2022	7.45	
A01-0148	Complete	StarCityWWTP-01	Routine Surveillance	Pass	01/09/2022 0:00	01/10/2022 0:00	01/10/2022 0:00	AJ	15.4	AJ	01/11/2022	7.54	
A01-0149	Complete	StarCityWWTP-01	Routine Surveillance	Pass	01/10/2022 0:00	01/11/2022 0:00	01/11/2022 0:00	GG	12.5	AJ	01/18/2022	7.26	
A01-0150	Complete	StarCityWWTP-01	Routine Surveillance	Pass	01/11/2022 0:00	01/12/2022 0:00	01/12/2022 0:00	GG	11.6	AJ	01/18/2022	7.34	
A01-0151	Complete	StarCityWWTP-01	Routine Surveillance	Pass	01/12/2022 0:00	01/13/2022 0:00	01/13/2022 0:00	GG	11.6	AJ	01/18/2022	7.39	
A01-0152	Complete	StarCityWWTP-01	Routine Surveillance	Pass	01/15/2022 0:00	01/16/2022 0:00	01/16/2022 0:00	JF	9	AJ	01/19/2022	7.37	
A01-0153	Complete	StarCityWWTP-01	Routine Surveillance	Pass	01/16/2022 0:00	01/17/2022 0:00	01/17/2022 0:00	GG	8.9	AJ	01/18/2022	7.43	
A01-0154	Complete	StarCityWWTP-01	Routine Surveillance	Pass	01/17/2022 0:00	01/18/2022 0:00	01/18/2022 0:00	GG	8.8	AJ	01/25/2022	6.61	
A01-0155	Complete	StarCityWWTP-01	Routine Surveillance	Pass	01/18/2022 0:00	01/19/2022 0:00	01/19/2022 0:00	JF	12.2	AJ	01/25/2022	6.85	
A01-0156	Complete	StarCityWWTP-01	Routine Surveillance	Pass	01/19/2022 0:00	01/20/2022 0:00	01/20/2022 0:00	GG	16.9	AJ	01/25/2022	7.28	
A01-0157	Complete	StarCityWWTP-01	Routine Surveillance	Pass	01/21/2022 0:00	01/22/2022 0:00	01/22/2022 0:00	GG	10.5	AJ	01/25/2022	7.28	
A01-0158	Complete	StarCityWWTP-01	Routine Surveillance	Pass	01/22/2022 0:00	01/23/2022 0:00	01/23/2022 0:00	GG	10.2	AJ	01/25/2022	7.21	
A01-0159	Complete	StarCityWWTP-01	Routine Surveillance	Pass	01/23/2022 0:00	01/24/2022 0:00	01/24/2022 0:00	GG	9.9	AJ	01/25/2022	7.11	
A01-0160	Complete	StarCityWWTP-01	Routine Surveillance	Pass	01/24/2022 0:00	01/25/2022 0:00	01/25/2022 0:00	GG	11	AJ	02/01/2022	7.58	
A01-0161	Complete	StarCityWWTP-01	Routine Surveillance	Pass	01/25/2022 0:00	01/26/2022 0:00	01/26/2022 0:00	GG	9	AJ	02/01/2022	7.48	
A01-0162	Complete	StarCityWWTP-01	Routine Surveillance	Pass	01/26/2022 0:00	01/27/2022 0:00	01/27/2022 0:00	GG	8.8	AJ	02/01/2022	7.42	
A01-0163	Complete	StarCityWWTP-01	Routine Surveillance	Pass	01/28/2022 0:00	01/29/2022 0:00	01/29/2022 0:00	GG	8.5	AJ	02/01/2022	7.45	
A01-0164	Complete	StarCityWWTP-01	Routine Surveillance	Pass	01/29/2022 0:00	01/30/2022 0:00	01/30/2022 0:00	GG	8.3	AJ	02/01/2022	7.41	
A01-0165	Complete	StarCityWWTP-01	Routine Surveillance	Pass	01/30/2022 0:00	01/31/2022 0:00	01/31/2022 0:00	GG	8.4	AJ	02/01/2022	7.48	
A01-0166	Complete	StarCityWWTP-01	Routine Surveillance	Pass	01/31/2022 0:00	02/01/2022 0:00	02/01/2022 0:00		8.2	AJ	02/04/2022	7.15	
A01-0167	Complete	StarCityWWTP-01	Routine Surveillance	Pass	02/01/2022 0:00	02/02/2022 0:00	02/02/2022 0:00		9	AJ	02/04/2022	7.28	
A01-0168	Complete	StarCityWWTP-01	Routine Surveillance	Pass	02/02/2022 0:00	02/03/2022 0:00	02/03/2022 0:00		19.1	AJ	02/04/2022	7.42	
A01-0169	Complete	StarCityWWTP-01	Routine Surveillance	Pass	02/04/2022 0:00	02/05/2022 0:00	02/05/2022 0:00	GG	16.5	AJ	02/08/2022	7.31	
A01-0170	Complete	StarCityWWTP-01	Routine Surveillance	Pass	02/05/2022 0:00	02/06/2022 0:00	02/06/2022 0:00	GG	13.8	AJ	02/08/2022	7.37	
A01-0171	Complete	StarCityWWTP-01	Routine Surveillance	Pass	02/06/2022 0:00	02/07/2022 0:00	02/07/2022 0:00	GG	13.1	AJ	02/08/2022	7.41	
A01-0172	Complete	StarCityWWTP-01	Routine Surveillance	Pass	02/07/2022 0:00	02/08/2022 0:00	02/08/2022 0:00	GG	11.9	AJ	02/11/2022	7.31	
A01-0173	Complete	StarCityWWTP-01	Routine Surveillance	Pass	02/08/2022 0:00	02/09/2022 0:00	02/09/2022 0:00	GG	11.3	AJ	02/11/2022	7.35	
A01-0174	Complete	StarCityWWTP-01	Routine Surveillance	Pass	02/09/2022 0:00	02/10/2022 0:00	02/10/2022 0:00	GG	10.9	AJ	02/11/2022	7.34	
A01-0175	Complete	StarCityWWTP-01	Routine Surveillance	Pass	02/11/2022 0:00	02/12/2022 0:00	02/12/2022 0:00	GG	9.9	AJ	02/15/2022	7.38	
A01-0176	Complete	StarCityWWTP-01	Routine Surveillance	Pass	02/12/2022 0:00	02/13/2022 0:00	02/13/2022 0:00	GG	9.6	AJ	02/15/2022	7.45	
A01-0177	Complete	StarCityWWTP-01	Routine Surveillance	Pass	02/13/2022 0:00	02/14/2022 0:00	02/14/2022 0:00	GG	9.2	AJ	02/14/2022	7.39	
A01-0178	Complete	StarCityWWTP-01	Routine Surveillance	Pass	02/14/2022 0:00	02/15/2022 0:00	02/15/2022 0:00	GG	8.7	AJ	02/18/2022	6.72	
A01-0179	Complete	StarCityWWTP-01	Routine Surveillance	Pass	02/15/2022 0:00	02/16/2022 0:00	02/16/2022 0:00	GG	8.6	AJ	02/18/2022	7.06	
A01-0180	Complete	StarCityWWTP-01	Routine Surveillance	Pass	02/16/2022 0:00	02/17/2022 0:00	02/17/2022 0:00	JF	11.6	AJ	02/18/2022	6.91	
A01-0181	Complete	StarCityWWTP-01	Routine Surveillance	Pass	02/21/2022 0:00	02/22/2022 0:00	02/22/2022 0:00	GG	10.2	AJ	02/22/2022	7.03	
A01-0182	Complete	StarCityWWTP-01	Routine Surveillance	Pass	02/22/2022 0:00	02/22/2022 0:00	02/22/2022 0:00	GG	11.6	AJ	02/25/2022	7.08	
A01-0183	Complete	StarCityWWTP-01	Routine Surveillance	Pass	02/23/2022 0:00	02/23/2022 0:00	02/23/2022 0:00	GG	10	AJ	02/25/2022	7.13	
A01-0184	Complete	StarCityWWTP-01	Routine Surveillance	Pass	02/24/2022 0:00	02/24/2022 0:00	02/24/2022 0:00	GG	10.3	AJ	02/25/2022	7.16	
A01-0185	Complete	StarCityWWTP-01	Routine Surveillance	Pass	02/19/2022 0:00	02/20/2022 0:00	02/20/2022 0:00	JF	11.5	AJ	02/22/2022	7.02	
A01-0186	Complete	StarCityWWTP-01	Routine Surveillance	Pass	02/25/2022 0:00	02/26/2022 0:00	02/26/2022 0:00		14.2	AJ	03/01/2022	7.17	
A01-0187	Complete	StarCityWWTP-01	Routine Surveillance	Pass	02/26/2022 0:00	02/27/2022 0:00	02/27/2022 0:00		12.1	AJ	03/01/2022	7.1	
A01-0188	Complete	StarCityWWTP-01	Routine Surveillance	Pass	02/27/2022 0:00	02/28/2022 0:00	02/28/2022 0:00	GG	11.5	AJ	03/01/2022	7.09	
A01-0189	Complete	StarCityWWTP-01	Routine Surveillance	Pass	02/28/2022 0:00	03/01/2022 0:00	03/01/2022 0:00	GG	10.7	AJ	03/04/2022	7.38	
A01-0190	Complete	StarCityWWTP-01	Routine Surveillance	Pass	03/01/2022 0:00	03/02/2022 0:00	03/02/2022 0:00	GG	9.8	AJ	03/04/2022	7.41	
A01-0191	Complete	StarCityWWTP-01	Routine Surveillance	Pass	03/02/2022 0:00	03/03/2022 0:00	03/03/2022 0:00	GG	9.3	AJ	03/04/2022	7.22	
A01-0192	Complete	StarCityWWTP-01	Routine Surveillance	Pass	03/05/2022 0:00	03/05/2022 23:59	03/05/2022 23:59		8	JL	03/07/2022	7.48	
A01-0193	Complete	StarCityWWTP-01	Routine Surveillance	Pass	03/06/2022 0:00	03/06/2022 23:59	03/06/2022 11:59		8.3	JL	03/07/2022	7.44	
A01-0194	Complete	StarCityWWTP-01	Routine Surveillance	Pass	03/07/2022 0:00	03/07/2022 23:59	03/07/2022 23:59		11.9	JL	03/08/2022	7.49	
A01-0195	Complete	StarCityWWTP-01	Routine Surveillance	Pass	03/08/2022 0:00	03/08/2022 0:00	03/08/2022 0:00		10.1	AJ	03/11/2022	7.31	
A01-0196	Complete	StarCityWWTP-01	Routine Surveillance	Pass	03/09/2022 0:00	03/09/2022 0:00	03/09/2022 0:00	GG	13.4	AJ	03/11/2022	7.36	
A01-0197	Complete	StarCityWWTP-01	Routine Surveillance	Pass	03/10/2022 0:00	03/10/2022 0:00	03/10/2022 0:00		11.6	AJ	03/11/2022	7.31	
A01-0198	Complete	StarCityWWTP-01	Routine Surveillance	Pass	03/11/2022 0:00	03/12/2022 0:00	03/12/2022 0:00	GG	12.2	AJ	03/18/2022	6.94	
A01-0199	Complete	StarCityWWTP-01	Routine Surveillance	Pass	03/12/2022 0:00	03/13/2022 0:00	03/13/2022 0:00	GG	10.5	AJ	03/18/2022	6.95	
A01-0200	Complete	StarCityWWTP-01	Routine Surveillance	Pass	03/13/2022 0:00	03/14/2022 0:00	03/14/2022 0:00	GG	11.8	AJ	03/18/2022	6.99	
A01-0201	Complete	StarCityWWTP-01	Routine Surveillance	Pass	03/14/2022 0:00	03/15/2022 0:00	03/15/2022 0:00	GG	11.7	AJ	03/18/2022	6.96	
A01-0202	Complete	StarCityWWTP-01	Routine Surveillance	Pass	03/15/2022 0:00	03/16/2022 0:00	03/16/2022 0:00	GG	10.6	AJ	03/18/2022	6.82	
A01-0203	Complete	StarCityWWTP-01	Routine Surveillance	Pass	03/16/2022 0:00	03/17/2022 0:00	03/17/2022 0:00	GG	10.4	AJ	03/18/2022	6.78	
A01-0204	Complete	StarCityWWTP-01	Routine Surveillance	Pass	03/18/2022 0:00	03/19/2022 0:00	03/19/2022 0:00	GG	8.8	AJ	03/22/2022	6.85	
A01-0205	Complete	StarCityWWTP-01	Routine Surveillance	Pass	03/19/2022 0:00	03/20/2022 0:00	03/20/2022 0:00	GG	8.6	AJ	03/22/2022	6.91	
A01-0206	Complete	StarCityWWTP-01	Routine Surveillance	Pass	03/20/2022 0:00	03/21/2022 0:00	03/21/2022 0:00	GG	8.5	AJ	03/22/2022	7.03	
A01-0207	Complete	StarCityWWTP-01	Routine Surveillance	Pass	03/21/2022 0:00	03/22/2022 0:00	03/22/2022 0:00	GG	8.2	AJ	03/29/2022	7.06	
A01-0208	Complete	StarCityWWTP-01	Routine Surveillance	Pass	03/22/2022 0:00	03/23/2022 0:00	03/23/2022 0:00	GG	10.3	AJ	03/29/2022	7.33	
A01-0209	Complete	StarCityWWTP-01	Routine Surveillance	Pass	03/23/2022 0:00	03/24/2022 0:00	03/24/2022 0:00	JF	13.7	AJ	03/29/2022	7.31	
A01-0210	Complete	StarCityWWTP-01	Routine Surveillance	Pass	03/25/2022 0:00	03/26/2022 0:00	03/26/2022 0:00	GG	10	AJ	03/29/2022	7.37	
A01-0211	Complete	StarCityWWTP-01	Routine Surveillance	Pass	03/26/2022 0:00	03/27/2022 0:00	03/27/2022 0:00	GG	9.5	AJ	03/29/2022	7.32	
A01-0212	Complete	StarCityWWTP-01	Routine Surveillance	Pass	03/27/2022 0:00	03/28/2022 0:00	03/28/2022 0:00	GG	9	AJ	03/29/2022	7.22	
A01-0213	Complete	StarCityWWTP-01	Routine Surveillance	Pass	03/28/2022 0:00	03/29/2022 0:00	03/29/2022 0:00	GG	8.5	AJ	04/04/2022	7.04	
A01-0214	Complete	StarCityWWTP-01	Routine Surveillance	Pass	03/29/2022 0:00	03/30/2022 0:00	03/30/2022 0:00	GG	9.3	AJ	04/04/2022	7.07	
A01-0215	Complete	StarCityWWTP-01	Routine Surveillance	Pass	03/30/2022 0:00	03/31/2022 0:00	03/31/2022 0:00		9.3	AJ	04/04/2022	7.04	
A01-0216	Complete	StarCityWWTP-01	Routine Surveillance	Pass	04/02/2022 0:00	04/02/2022 23:59	04/02/2022 23:59		8.2	JL	04/05/2022	7.14	
A01-0217	Complete	StarCityWWTP-01	Routine Surveillance	Pass	04/03/2022 0:00	04/03/2022 23:59	04/03/2022 23:59		8.6	JL	04/05/2022	7.08	
A01-0218	Complete	StarCityWWTP-01	Routine Surveillance	Pass	04/04/2022 0:00	04/04/2022 11:59	04/04/2022 11:59		8.4	JL	04/05/2022	7.07	
A01-0219	Complete	StarCityWWTP-01	Routine Surveillance	Pass	04/05/2022 0:00	04/05/2022 0:00	04/05/2022 0:00	GG	9.4	AJ	04/11/2022	7.23	
A01-0220	Complete	StarCityWWTP-01	Routine Surveillance	Pass	04/06/2022 0:00	04/06/2022 0:00	04/06/2022 0:00	GG	16.8	AJ	04/11/2022	7.25	
A01-0221	Complete	StarCityWWTP-01	Routine Surveillance	Pass	04/07/2022 0:00	04/07/2022 0:00	04/07/2022 0:00	GG	18.4	AJ	04/11/2022	7.32	
A01-0222	Complete	StarCityWWTP-01	Routine Surveillance	Pass	04/09/2022 0:00	04/09/2022 23:59	04/09/2022 23:59		16.3	JL	04/12/2022	7.36	
A01-0223	Complete	StarCityWWTP-01	Routine Surveillance	Pass	04/10/2022 0:00	04/10/2022 23:59	04/10/2022 23:59		14.1	JL	04/12/2022	7.5	
A01-0224	Complete	StarCityWWTP-01	Routine Surveillance	Pass	04/11/2022 0:00	04/12/2022 23:59	04/11/2022 23:59		12.7	JL	04/12/2022	7.36	
A01-0225	Complete	StarCityWWTP-01	Routine Surveillance	Pass	04/12/2022 0:00	04/12/2022 11:59	04/12/2022 11:59		11.7	JL	04/14/2022	7.4	
A01-0226	Complete	StarCityWWTP-01	Routine Surveillance	Pass	04/13/2022 0:00	04/13/2022 11:59	04/13/2022 23:59		10.8	JL	04/14/2022	7.1	
A01-0227	Complete	StarCityWWTP-01	Routine Surveillance	Pass	04/14/2022 0:00	04/14/2022 0:00	04/14/2022 0:00	GG	9.7	AJ	04/19/2022	7.17	
A01-0228	Complete	StarCityWWTP-01	Routine Surveillance	Pass	04/15/2022 0:00	04/16/2022 0:00	04/16/2022 0:00	GG	8.1	AJ	04/19/2022	7.33	
A01-0229	Complete	StarCityWWTP-01	Routine Surveillance	Pass	04/16/2022 0:00	04/17/2022 0:00	04/17/2022 0:00	GG	7.7	AJ	04/19/2022	7.28	
A01-0230	Complete	StarCityWWTP-01	Routine Surveillance	Pass	04/17/2022 0:00	04/18/2022 0:00	04/18/2022 0:00	GG	12.9	AJ	04/19/2022	7.41	
A01-0231	Complete	StarCityWWTP-01	Routine Surveillance	Pass	04/18/2022 0:00	04/19/2022 0:00	04/19/2022 0:00		13.8	AJ	04/25/2022	7.09	
A01-0232	Complete	StarCityWWTP-01	Routine Surveillance	Pass	04/19/2022 0:00	04/20/2022 0:00	04/20/2022 0:00		11.2	AJ	04/25/2022	7.1	
A01-0233	Complete	StarCityWWTP-01	Routine Surveillance	Pass	04/20/2022 0:00	04/21/2022 0:00	04/21/2022 0:00		10.6	AJ	04/25/2022	7.14	
A01-0234	Complete	StarCityWWTP-01	Routine Surveillance	Pass	04/22/2022 0:00	04/23/2022 23:59	04/23/2022 23:59		9	JL	04/26/2022	7.36	
A01-0235	Complete	StarCityWWTP-01	Routine Surveillance	Pass	04/23/2022 0:00	04/24/2022 23:59	04/24/2022 23:59		8.8	JL	04/26/2022	7.21	
A01-0236	Complete	StarCityWWTP-01	Routine Surveillance	Pass	04/24/2022 0:00	04/25/2022 23:59	04/25/2022 23:59		8.6	JL	04/26/2022	7.24	
A01-0237	Complete	StarCityWWTP-01	Routine Surveillance	Pass	04/25/2022 0:00	04/26/2022 0:00	04/26/2022 0:00	GG	14.9	AJ	04/29/2022	7.05	
A01-0238	Complete	StarCityWWTP-01	Routine Surveillance	Pass	04/26/2022 0:00	04/27/2022 0:00	04/27/2022 0:00	GG	10.8	AJ	04/29/2022	7.03	
A01-0239	Complete	StarCityWWTP-01	Routine Surveillance	Pass	04/27/2022 0:00	04/28/2022 0:00	04/28/2022 0:00	GG	9.6	AJ	04/29/2022	6.95	
A01-0240	Complete	StarCityWWTP-01	Routine Surveillance	Pass	04/29/2022 0:00	04/30/2022 0:00	04/30/2022 0:00	GG	8.3	AJ	05/04/2022	7.24	
A01-0241	Complete	StarCityWWTP-01	Routine Surveillance	Pass	04/30/2022 0:00	05/01/2022 0:00	05/01/2022 0:00	GG	11.6	AJ	05/04/2022	7.26	
A01-0242	Complete	StarCityWWTP-01	Routine Surveillance	Pass	05/01/2022 0:00	05/02/2022 0:00	05/02/2022 0:00	GG	12.6	AJ	05/04/2022	7.37	
A01-0243	Complete	StarCityWWTP-01	Routine Surveillance	Pass	05/02/2022 0:00	05/03/2022 0:00	05/03/2022 0:00	GG	11.4	AJ	05/04/2022	7.34	
A01-0244	Complete	StarCityWWTP-01	Routine Surveillance	Pass	05/03/2022 0:00	05/04/2022 0:00	05/04/2022 0:00		14.8	AJ	05/06/2022	7.05	
A01-0245	Complete	StarCityWWTP-01	Routine Surveillance	Pass	05/04/2022 0:00	05/05/2022 0:00	05/05/2022 0:00		11.7	AJ	05/06/2022	7.07	
A01-0246	Complete	StarCityWWTP-01	Routine Surveillance	Pass	05/06/2022 0:00	05/07/2022 0:00	05/07/2022 0:00		18.8	AJ	05/11/2022	7.27	
A01-0247	Complete	StarCityWWTP-01	Routine Surveillance	Pass	05/07/2022 0:00	05/08/2022 0:00	05/08/2022 0:00		14.5	AJ	05/11/2022	7.16	
A01-0248	Complete	StarCityWWTP-01	Routine Surveillance	Pass	05/08/2022 0:00	05/09/2022 0:00	05/09/2022 0:00		11.9	AJ	05/11/2022	7.07	
A01-0249	Complete	StarCityWWTP-01	Routine Surveillance	Pass	05/09/2022 0:00	05/10/2022 0:00	05/10/2022 0:00		10.9	AJ	05/11/2022	7	
A01-0250	Complete	StarCityWWTP-01	Routine Surveillance	Pass	05/10/2022 0:00	05/11/2022 0:00	05/11/2022 0:00	GG	9.8	AJ	05/13/2022	6.97	
A01-0251	Complete	StarCityWWTP-01	Routine Surveillance	Pass	05/11/2022 0:00	05/12/2022 0:00	05/12/2022 0:00	GG	9.2	AJ	05/13/2022	6.85	
A01-0252	Complete	StarCityWWTP-01	Routine Surveillance	Fail: Missing Required Data	05/13/2022 0:00	05/14/2022 0:00	05/14/2022 0:00		8.2	AJ	05/17/2022	7.05	
A01-0253	Complete	StarCityWWTP-01	Routine Surveillance	Fail: Missing Required Data	05/14/2022 0:00	05/15/2022 0:00	05/15/2022 0:00		7.8	AJ	05/17/2022	6.97	
A01-0254	Complete	StarCityWWTP-01	Routine Surveillance	Pass	05/15/2022 0:00	05/16/2022 0:00	05/15/2022 0:00		11.9	AJ	05/17/2022	6.95	
A01-0255	Complete	StarCityWWTP-01	Routine Surveillance	Pass	05/16/2022 0:00	05/17/2022 0:00	05/17/2022 0:00		9.4	AJ	05/23/2022	6.98	
A01-0256	Complete	StarCityWWTP-01	Routine Surveillance	Pass	05/17/2022 0:00	05/18/2022 0:00	05/18/2022 0:00	JF	7.9	AJ	05/23/2022	6.98	
A01-0257	Complete	StarCityWWTP-01	Routine Surveillance	Pass	05/18/2022 0:00	05/19/2022 0:00	05/19/2022 0:00	JF	8.5	AJ	05/23/2022	6.99	
A01-0258	Complete	StarCityWWTP-01	Routine Surveillance	Pass	05/20/2022 0:00	05/21/2022 0:00	05/21/2022 0:00	GG	8.2	AJ	05/24/2022	6.98	
A01-0259	Complete	StarCityWWTP-01	Routine Surveillance	Pass	05/21/2022 0:00	05/22/2022 0:00	05/22/2022 0:00	GG	7.7	AJ	05/24/2022	6.92	
A01-0260	Complete	StarCityWWTP-01	Routine Surveillance	Pass	05/22/2022 0:00	05/23/2022 0:00	05/23/2022 0:00	GG	7.2	AJ	05/24/2022	6.89	
A01-0261	Complete	StarCityWWTP-01	Routine Surveillance	Pass	05/29/2022 0:00	05/30/2022 0:00	05/30/2022 0:00		7.5	AJ	05/31/2022	7.63	
A01-0262	Complete	StarCityWWTP-01	Routine Surveillance	Pass	05/30/2022 0:00	05/31/2022 0:00	05/31/2022 0:00	GG	7.5	AJ	06/06/2022	7.04	
A01-0263	Complete	StarCityWWTP-01	Routine Surveillance	Pass	05/31/2022 0:00	06/01/2022 0:00	06/01/2022 0:00	GG	7.3	AJ	06/06/2022	6.97	
A01-0264	Complete	StarCityWWTP-01	Routine Surveillance	Pass	06/01/2022 0:00	06/02/2022 0:00	06/02/2022 0:00	GG	12.4	AJ	06/06/2022	7	
A01-0265	Complete	StarCityWWTP-01	Routine Surveillance	Pass	06/03/2022 0:00	06/04/2022 0:00	06/04/2022 0:00	GG	7.4	AJ	06/06/2022	7.1	
A01-0266	Complete	StarCityWWTP-01	Routine Surveillance	Pass	06/04/2022 0:00	06/05/2022 0:00	06/05/2022 0:00	GG	7.1	AJ	06/06/2022	7.09	
A01-0267	Complete	StarCityWWTP-01	Routine Surveillance	Pass	06/05/2022 0:00	06/06/2022 0:00	06/06/2022 0:00	GG	7.4	AJ	06/08/2022	7.16	
A01-0268	Complete	StarCityWWTP-01	Routine Surveillance	Pass	06/06/2022 0:00	06/07/2022 0:00	06/07/2022 0:00	GG	9.2	AJ	06/08/2022	7.25	
A01-0269	Complete	StarCityWWTP-01	Routine Surveillance	Pass	06/07/2022 0:00	06/08/2022 0:00	06/08/2022 0:00		8.7	AJ	06/10/2022	7.13	
A01-0270	Complete	StarCityWWTP-01	Routine Surveillance	Pass	06/08/2022 0:00	06/09/2022 0:00	06/09/2022 0:00		14.1	AJ	06/10/2022	7.36	
A01-0271	Complete	StarCityWWTP-01	Routine Surveillance	Pass	06/10/2022 0:00	06/11/2022 12:00	06/11/2022 0:00		2.8	JL	06/14/2022	7.18	
A01-0272	Complete	StarCityWWTP-01	Routine Surveillance	Pass	06/11/2022 0:00	06/12/2022 0:00	06/12/2022 0:00		7.2	JL	06/14/2022	7.19	
A01-0273	Complete	StarCityWWTP-01	Routine Surveillance	Pass	06/12/2022 0:00	06/13/2022 0:00	06/13/2022 0:00		7.8	JL	06/16/2022	7.03	
A01-0274	Complete	StarCityWWTP-01	Routine Surveillance	Pass	06/13/2022 0:00	06/14/2022 0:00	06/14/2022 12:00		11.8	JL	06/16/2022	7.05	
A01-0275	Complete	StarCityWWTP-01	Routine Surveillance	Pass	06/14/2022 0:00	06/15/2022 0:00	06/15/2022 0:00		7.9	AJ	06/17/2022	7.16	
A01-0276	Complete	StarCityWWTP-01	Routine Surveillance	Pass	06/15/2022 0:00	06/16/2022 0:00	06/16/2022 0:00		7.4	AJ	06/17/2022	7.17	
A01-0277	Complete	StarCityWWTP-01	Routine Surveillance	Pass	06/17/2022 0:00	06/18/2022 0:00	06/18/2022 0:00		6.2	AJ	06/22/2022		
A01-0278	Complete	StarCityWWTP-01	Routine Surveillance	Pass	06/18/2022 0:00	06/19/2022 0:00	06/19/2022 0:00		6.2	AJ	06/22/2022		
A01-0279	Complete	StarCityWWTP-01	Routine Surveillance	Pass	06/19/2022 0:00	06/20/2022 0:00	06/20/2022 0:00		6.4	AJ	06/22/2022		
A01-0280	Complete	StarCityWWTP-01	Routine Surveillance	Pass	06/20/2022 0:00	06/21/2022 0:00	06/21/2022 0:00		6.4	AJ	06/22/2022		
A01-0281	Complete	StarCityWWTP-01	Routine Surveillance	Pass	05/23/2022 0:00	05/24/2022 0:00	05/24/2022 0:00	GG	7.2	AJ	05/31/2022	7.11	
A01-0282	Complete	StarCityWWTP-01	Routine Surveillance	Pass	05/24/2022 0:00	05/25/2022 0:00	05/25/2022 0:00	GG	6.9	AJ	05/31/2022	6.98	
A01-0283	Complete	StarCityWWTP-01	Routine Surveillance	Pass	05/25/2022 0:00	05/26/2022 0:00	05/26/2022 0:00	GG	6.9	AJ	05/31/2022	6.96	
A01-0284	Complete	StarCityWWTP-01	Routine Surveillance	Pass	05/27/2022 0:00	05/28/2022 0:00	05/28/2022 0:00		9.8	AJ	05/31/2022	7.07	
A01-0285	Complete	StarCityWWTP-01	Routine Surveillance	Pass	05/28/2022 0:00	05/29/2022 0:00	05/29/2022 0:00		8.1	AJ	05/31/2022	7.11	
A01-0286	Complete	StarCityWWTP-01	Routine Surveillance	Pass	06/21/2022 0:00	06/22/2022 0:00	06/22/2022 0:00		8.2	AJ	06/29/2022	7.3	
A01-0287	Complete	StarCityWWTP-01	Routine Surveillance	Pass	06/22/2022 0:00	06/23/2022 0:00	06/23/2022 0:00		9.1	AJ	06/29/2022	7.38	
A01-0288	Complete	StarCityWWTP-01	Routine Surveillance	Pass	06/24/2022 0:00	06/25/2022 0:00	06/25/2022 0:00		6.2	AJ	06/29/2022	7.37	
A01-0289	Complete	StarCityWWTP-01	Routine Surveillance	Pass	06/25/2022 0:00	06/26/2022 0:00	06/26/2022 0:00		6.2	AJ	06/29/2022	7.35	
A01-0290	Complete	StarCityWWTP-01	Routine Surveillance	Pass	06/26/2022 0:00	06/27/2022 0:00	06/27/2022 0:00		8.3	AJ	06/29/2022	7.35	
A01-0291	Complete	StarCityWWTP-01	Routine Surveillance	Pass	06/27/2022 0:00	06/28/2022 0:00	06/28/2022 0:00		6.5	AJ	06/29/2022	7.05	
A01-0292	Complete	StarCityWWTP-01	Routine Surveillance	Pass	06/28/2022 0:00	06/29/2022 0:00	06/29/2022 0:00	GG	6.3	AJ	07/05/2022		
