sample_id	seqrun_id	facility	county	start_datetime	end_datetime	parental	lineage	variant	proportion
L01-0533	SARS_20231023	WestUnionWWTP-01	Doddridge	10/01/2023 08:00 AM	10/02/2023 08:00 AM	XBB.1.22	FY.4	FY.4.2	0.00150943
L01-0533	SARS_20231023	WestUnionWWTP-01	Doddridge	10/01/2023 08:00 AM	10/02/2023 08:00 AM	XBB.1.16	XBB.1.16	XBB.1.16.19	0.00477707
L01-0533	SARS_20231023	WestUnionWWTP-01	Doddridge	10/01/2023 08:00 AM	10/02/2023 08:00 AM	XBB.1.25	XBB.1.25	XBB.1.25	0.00237248
L01-0533	SARS_20231023	WestUnionWWTP-01	Doddridge	10/01/2023 08:00 AM	10/02/2023 08:00 AM	XBB.1.22	FY.6	FY.6.2	0.00115741
L01-0533	SARS_20231023	WestUnionWWTP-01	Doddridge	10/01/2023 08:00 AM	10/02/2023 08:00 AM	BQ.1.1.25*,XBB.1*	XCD	XCD	0.001321
L01-0533	SARS_20231023	WestUnionWWTP-01	Doddridge	10/01/2023 08:00 AM	10/02/2023 08:00 AM	XBB.1.22	XBB.1.22	XBB.1.22.3	0.00156169
L01-0533	SARS_20231023	WestUnionWWTP-01	Doddridge	10/01/2023 08:00 AM	10/02/2023 08:00 AM	XBB.1.16	XBB.1.16	XBB.1.16.9	0.00130463
L01-0533	SARS_20231023	WestUnionWWTP-01	Doddridge	10/01/2023 08:00 AM	10/02/2023 08:00 AM	XBB.1.5	HP.1	HP.1.1	0.00101523
L01-0533	SARS_20231023	WestUnionWWTP-01	Doddridge	10/01/2023 08:00 AM	10/02/2023 08:00 AM	XBB.1.5	GK.1	GK.1.5	0.0013385
L01-0533	SARS_20231023	WestUnionWWTP-01	Doddridge	10/01/2023 08:00 AM	10/02/2023 08:00 AM	XBB.1.16	XBB.1.16	XBB.1.16.14	0.00142653
L01-0533	SARS_20231023	WestUnionWWTP-01	Doddridge	10/01/2023 08:00 AM	10/02/2023 08:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.102	0.02364851
L01-0533	SARS_20231023	WestUnionWWTP-01	Doddridge	10/01/2023 08:00 AM	10/02/2023 08:00 AM	XBB.1.16	JF.1	JF.1	0.0994038
L01-0533	SARS_20231023	WestUnionWWTP-01	Doddridge	10/01/2023 08:00 AM	10/02/2023 08:00 AM	XBB.1.9	GD.3	GD.3	0.00153767
A04-0516	SARS_20231102	CheatLakeWWTP-01	Monongalia	10/15/2023 08:00 AM	10/16/2023 08:00 AM	B.53	B.53	B.53	0.00162338
A04-0516	SARS_20231102	CheatLakeWWTP-01	Monongalia	10/15/2023 08:00 AM	10/16/2023 08:00 AM	XBB.1.22	FY.3	FY.3.2	0.00294985
A04-0516	SARS_20231102	CheatLakeWWTP-01	Monongalia	10/15/2023 08:00 AM	10/16/2023 08:00 AM	XBB.1.9	HK.9	HK.9	0.00145349
A04-0516	SARS_20231102	CheatLakeWWTP-01	Monongalia	10/15/2023 08:00 AM	10/16/2023 08:00 AM	XBB.1.9	EG.5	EG.5.1.4	0.02772156
A04-0516	SARS_20231102	CheatLakeWWTP-01	Monongalia	10/15/2023 08:00 AM	10/16/2023 08:00 AM	XBB.1.22	XBB.1.22	XBB.1.22	0.08182306
A04-0516	SARS_20231102	CheatLakeWWTP-01	Monongalia	10/15/2023 08:00 AM	10/16/2023 08:00 AM	B.1	B.1	B.1.1.153	0.00240385
A04-0516	SARS_20231102	CheatLakeWWTP-01	Monongalia	10/15/2023 08:00 AM	10/16/2023 08:00 AM	XBB.1.9	EG.5	EG.5.1.3	0.12015344
A04-0516	SARS_20231102	CheatLakeWWTP-01	Monongalia	10/15/2023 08:00 AM	10/16/2023 08:00 AM	XBB.2	XBB.2	XBB.2	0.0232055
A04-0516	SARS_20231102	CheatLakeWWTP-01	Monongalia	10/15/2023 08:00 AM	10/16/2023 08:00 AM	XBB.1.22	FY.5	FY.5	0.08182306
A04-0516	SARS_20231102	CheatLakeWWTP-01	Monongalia	10/15/2023 08:00 AM	10/16/2023 08:00 AM	XBB.1.9	HK.17	HK.17	0.04031578
A04-0516	SARS_20231102	CheatLakeWWTP-01	Monongalia	10/15/2023 08:00 AM	10/16/2023 08:00 AM	XBB.2.4	XBB.2.4	XBB.2.4	0.0232055
A04-0516	SARS_20231102	CheatLakeWWTP-01	Monongalia	10/15/2023 08:00 AM	10/16/2023 08:00 AM	XBB.1.16	XBB.1.16	XBB.1.16.9	0.0058309
A04-0516	SARS_20231102	CheatLakeWWTP-01	Monongalia	10/15/2023 08:00 AM	10/16/2023 08:00 AM	XBB.1.9	HK.3	HK.3	0.04031578
A04-0516	SARS_20231102	CheatLakeWWTP-01	Monongalia	10/15/2023 08:00 AM	10/16/2023 08:00 AM	XBB.1.22	FY.2	FY.2	0.01456728
A04-0516	SARS_20231102	CheatLakeWWTP-01	Monongalia	10/15/2023 08:00 AM	10/16/2023 08:00 AM	XBB.1.16	XBB.1.16.6	XBB.1.16.6	0.00454545
A04-0516	SARS_20231102	CheatLakeWWTP-01	Monongalia	10/15/2023 08:00 AM	10/16/2023 08:00 AM	XBB.1.22	XBB.1.22	XBB.1.22.1	0.08182306
A04-0516	SARS_20231102	CheatLakeWWTP-01	Monongalia	10/15/2023 08:00 AM	10/16/2023 08:00 AM	BQ.1.14,XBB.1.5	XBW	XBW	0.00182482
A04-0516	SARS_20231102	CheatLakeWWTP-01	Monongalia	10/15/2023 08:00 AM	10/16/2023 08:00 AM	XBB.1.9	HK.13	HK.13	0.04031578
A04-0516	SARS_20231102	CheatLakeWWTP-01	Monongalia	10/15/2023 08:00 AM	10/16/2023 08:00 AM	XDC	XDC	XDC	0.00346021
A04-0516	SARS_20231102	CheatLakeWWTP-01	Monongalia	10/15/2023 08:00 AM	10/16/2023 08:00 AM	XBB.2.3	XBB.2.3	XBB.2.3	0.10943817
A04-0516	SARS_20231102	CheatLakeWWTP-01	Monongalia	10/15/2023 08:00 AM	10/16/2023 08:00 AM	XBB.1.16	XBB.1.16	XBB.1.16.7	0.00771649
A04-0516	SARS_20231102	CheatLakeWWTP-01	Monongalia	10/15/2023 08:00 AM	10/16/2023 08:00 AM	XBB.1.9	EG.5	EG.5.1.1	0.04031578
A04-0516	SARS_20231102	CheatLakeWWTP-01	Monongalia	10/15/2023 08:00 AM	10/16/2023 08:00 AM	XBB.1.9	HK.3	HK.3.7	0.04031578
A04-0516	SARS_20231102	CheatLakeWWTP-01	Monongalia	10/15/2023 08:00 AM	10/16/2023 08:00 AM	XBB.1.9	HK.3	HK.3.3	0.00213675
A04-0516	SARS_20231102	CheatLakeWWTP-01	Monongalia	10/15/2023 08:00 AM	10/16/2023 08:00 AM	XBB.1.9	HK.18	HK.18	0.0296296
A04-0516	SARS_20231102	CheatLakeWWTP-01	Monongalia	10/15/2023 08:00 AM	10/16/2023 08:00 AM	XBB.1.18	XBB.1.18	XBB.1.18	0.02330862
A04-0516	SARS_20231102	CheatLakeWWTP-01	Monongalia	10/15/2023 08:00 AM	10/16/2023 08:00 AM	XBB.2.3	GS.5	GS.5	0.00403226
A04-0516	SARS_20231102	CheatLakeWWTP-01	Monongalia	10/15/2023 08:00 AM	10/16/2023 08:00 AM	XBB.1.9	GD.1	GD.1	0.00487805
A04-0516	SARS_20231102	CheatLakeWWTP-01	Monongalia	10/15/2023 08:00 AM	10/16/2023 08:00 AM	XBB.1.9	HK.11	HK.11	0.04031578
A04-0516	SARS_20231102	CheatLakeWWTP-01	Monongalia	10/15/2023 08:00 AM	10/16/2023 08:00 AM	XBB.1.9	HK.13	HK.13.1	0.00174825
A04-0516	SARS_20231102	CheatLakeWWTP-01	Monongalia	10/15/2023 08:00 AM	10/16/2023 08:00 AM	BA.2.75,XBB.3	XBN	XBN	0.00271739
A04-0516	SARS_20231102	CheatLakeWWTP-01	Monongalia	10/15/2023 08:00 AM	10/16/2023 08:00 AM	XBB.1.16	XBB.1.16	XBB.1.16.12	0.054561
A04-0516	SARS_20231102	CheatLakeWWTP-01	Monongalia	10/15/2023 08:00 AM	10/16/2023 08:00 AM	XBB.1.16	XBB.1.16	XBB.1.16.1	0.00253807
A04-0516	SARS_20231102	CheatLakeWWTP-01	Monongalia	10/15/2023 08:00 AM	10/16/2023 08:00 AM	XBB.1.18	XBB.1.18	XBB.1.18.1	0.02330862
A04-0516	SARS_20231102	CheatLakeWWTP-01	Monongalia	10/15/2023 08:00 AM	10/16/2023 08:00 AM	XBB.2.3	GJ.1	GJ.1.2.5	0.00353357
A01-0658	SARS_20230926	StarCityWWTP-01	Monongalia	08/30/2023 12:00 AM	08/31/2023 12:00 AM	XBB.1.9	EG.5	EG.5.1.9	0.027027
A01-0658	SARS_20230926	StarCityWWTP-01	Monongalia	08/30/2023 12:00 AM	08/31/2023 12:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.33	0.00137694
A01-0658	SARS_20230926	StarCityWWTP-01	Monongalia	08/30/2023 12:00 AM	08/31/2023 12:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.4	0.0014327
A01-0658	SARS_20230926	StarCityWWTP-01	Monongalia	08/30/2023 12:00 AM	08/31/2023 12:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.80	0.010989
A01-0658	SARS_20230926	StarCityWWTP-01	Monongalia	08/30/2023 12:00 AM	08/31/2023 12:00 AM	XBB.1.9	EG.5	EG.5.1.3	0.0756305
A01-0658	SARS_20230926	StarCityWWTP-01	Monongalia	08/30/2023 12:00 AM	08/31/2023 12:00 AM	XBB.2	XBB.2	XBB.2	0.0107544
A01-0658	SARS_20230926	StarCityWWTP-01	Monongalia	08/30/2023 12:00 AM	08/31/2023 12:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.59	0.00137694
A01-0658	SARS_20230926	StarCityWWTP-01	Monongalia	08/30/2023 12:00 AM	08/31/2023 12:00 AM	XBB.1.18	FE.1	FE.1	0.0198675
A01-0658	SARS_20230926	StarCityWWTP-01	Monongalia	08/30/2023 12:00 AM	08/31/2023 12:00 AM	XBB.2.4	XBB.2.4	XBB.2.4	0.0107544
A01-0658	SARS_20230926	StarCityWWTP-01	Monongalia	08/30/2023 12:00 AM	08/31/2023 12:00 AM	XBB.1.13	XBB.1.13	XBB.1.13	0.0038631
A01-0658	SARS_20230926	StarCityWWTP-01	Monongalia	08/30/2023 12:00 AM	08/31/2023 12:00 AM	XBB.2.3	XBB.2.3	XBB.2.3.6	0.00381679
A01-0658	SARS_20230926	StarCityWWTP-01	Monongalia	08/30/2023 12:00 AM	08/31/2023 12:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.40	0.00137694
A01-0658	SARS_20230926	StarCityWWTP-01	Monongalia	08/30/2023 12:00 AM	08/31/2023 12:00 AM	XBB.2.3	XBB.2.3	XBB.2.3.10	0.00531915
A01-0658	SARS_20230926	StarCityWWTP-01	Monongalia	08/30/2023 12:00 AM	08/31/2023 12:00 AM	XBB.1.9	EG.5	EG.5.1	0.148661
A01-0658	SARS_20230926	StarCityWWTP-01	Monongalia	08/30/2023 12:00 AM	08/31/2023 12:00 AM	XBB.1.9	HN.1	HN.1	0.0869565
A01-0658	SARS_20230926	StarCityWWTP-01	Monongalia	08/30/2023 12:00 AM	08/31/2023 12:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.37	0.00657895
A01-0658	SARS_20230926	StarCityWWTP-01	Monongalia	08/30/2023 12:00 AM	08/31/2023 12:00 AM	XBB.2.3	XBB.2.3	XBB.2.3	0.0415179
A01-0658	SARS_20230926	StarCityWWTP-01	Monongalia	08/30/2023 12:00 AM	08/31/2023 12:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.28	0.00137694
A01-0658	SARS_20230926	StarCityWWTP-01	Monongalia	08/30/2023 12:00 AM	08/31/2023 12:00 AM	XBB.1.9	JG.2	JG.2	0.0756305
A01-0658	SARS_20230926	StarCityWWTP-01	Monongalia	08/30/2023 12:00 AM	08/31/2023 12:00 AM	XBB.1.9	EG.5	EG.5.1.8	0.148661
A01-0658	SARS_20230926	StarCityWWTP-01	Monongalia	08/30/2023 12:00 AM	08/31/2023 12:00 AM	XBB.1.16	XBB.1.16	XBB.1.16.10	0.00403226
A01-0658	SARS_20230926	StarCityWWTP-01	Monongalia	08/30/2023 12:00 AM	08/31/2023 12:00 AM	XBB.1.16	JF.1	JF.1	0.0564516
A01-0658	SARS_20230926	StarCityWWTP-01	Monongalia	08/30/2023 12:00 AM	08/31/2023 12:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.10	0.0078125
A01-0658	SARS_20230926	StarCityWWTP-01	Monongalia	08/30/2023 12:00 AM	08/31/2023 12:00 AM	XBB.1.9	FL.14	FL.14	0.001188
A01-0658	SARS_20230926	StarCityWWTP-01	Monongalia	08/30/2023 12:00 AM	08/31/2023 12:00 AM	XBB.1.5	XBB.1.5	XBB.1.5	0.0038631
A01-0658	SARS_20230926	StarCityWWTP-01	Monongalia	08/30/2023 12:00 AM	08/31/2023 12:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.63	0.00137694
A01-0658	SARS_20230926	StarCityWWTP-01	Monongalia	08/30/2023 12:00 AM	08/31/2023 12:00 AM	XBB.1.5	HY.1	HY.1	0.00443955
A01-0658	SARS_20230926	StarCityWWTP-01	Monongalia	08/30/2023 12:00 AM	08/31/2023 12:00 AM	XBB.2.3	GE.1	GE.1	0.00531915
A01-0658	SARS_20230926	StarCityWWTP-01	Monongalia	08/30/2023 12:00 AM	08/31/2023 12:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.100	0.00443955
A01-0658	SARS_20230926	StarCityWWTP-01	Monongalia	08/30/2023 12:00 AM	08/31/2023 12:00 AM	XBB.1.16	XBB.1.16	XBB.1.16.12	0.18275914
A01-0658	SARS_20230926	StarCityWWTP-01	Monongalia	08/30/2023 12:00 AM	08/31/2023 12:00 AM	XBB.1.9	FL.1	FL.1.3	0.00680272
A01-0658	SARS_20230926	StarCityWWTP-01	Monongalia	08/30/2023 12:00 AM	08/31/2023 12:00 AM	XBB.1.4	XBB.1.4	XBB.1.4	0.0356043
A02-1106	SARS_20230418	HonorsSummit-01 (MUB)	Monongalia	03/06/2023 09:00 AM	03/08/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.37	0.0117841
A02-1106	SARS_20230418	HonorsSummit-01 (MUB)	Monongalia	03/06/2023 09:00 AM	03/08/2023 09:00 AM	B.1	B.1	B.1.1.388	0.00166113
A02-1106	SARS_20230418	HonorsSummit-01 (MUB)	Monongalia	03/06/2023 09:00 AM	03/08/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.57	0.00432631
A02-1106	SARS_20230418	HonorsSummit-01 (MUB)	Monongalia	03/06/2023 09:00 AM	03/08/2023 09:00 AM	XBB.1.32	XBB.1.32	XBB.1.32	0.00118064
A02-1106	SARS_20230418	HonorsSummit-01 (MUB)	Monongalia	03/06/2023 09:00 AM	03/08/2023 09:00 AM	XBB.1.5,BQ	XBW	XBW	0.0019685
A02-1106	SARS_20230418	HonorsSummit-01 (MUB)	Monongalia	03/06/2023 09:00 AM	03/08/2023 09:00 AM	XBB.1.11	FP.4	FP.4	0.00196024
A02-1106	SARS_20230418	HonorsSummit-01 (MUB)	Monongalia	03/06/2023 09:00 AM	03/08/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.8	0.00287398
A02-1106	SARS_20230418	HonorsSummit-01 (MUB)	Monongalia	03/06/2023 09:00 AM	03/08/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.19	0.0017014
A02-1106	SARS_20230418	HonorsSummit-01 (MUB)	Monongalia	03/06/2023 09:00 AM	03/08/2023 09:00 AM	XBB.1.38	XBB.1.38	XBB.1.38	0.00106308
A02-1106	SARS_20230418	HonorsSummit-01 (MUB)	Monongalia	03/06/2023 09:00 AM	03/08/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.88	0.00365965
A02-1106	SARS_20230418	HonorsSummit-01 (MUB)	Monongalia	03/06/2023 09:00 AM	03/08/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.67	0.00137804
A02-1106	SARS_20230418	HonorsSummit-01 (MUB)	Monongalia	03/06/2023 09:00 AM	03/08/2023 09:00 AM	XBB.1.45	XBB.1.45	XBB.1.45.1	0.00394391
A02-1106	SARS_20230418	HonorsSummit-01 (MUB)	Monongalia	03/06/2023 09:00 AM	03/08/2023 09:00 AM	XBB.1.13	XBB.1.13	XBB.1.13	0.00364247
A02-1106	SARS_20230418	HonorsSummit-01 (MUB)	Monongalia	03/06/2023 09:00 AM	03/08/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.95	0.00112994
A02-1106	SARS_20230418	HonorsSummit-01 (MUB)	Monongalia	03/06/2023 09:00 AM	03/08/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.61	0.00485437
A02-1106	SARS_20230418	HonorsSummit-01 (MUB)	Monongalia	03/06/2023 09:00 AM	03/08/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.25	0.92736855
A02-1106	SARS_20230418	HonorsSummit-01 (MUB)	Monongalia	03/06/2023 09:00 AM	03/08/2023 09:00 AM	XBB.1.44	XBB.1.44	XBB.1.44	0.0011705
A02-1106	SARS_20230418	HonorsSummit-01 (MUB)	Monongalia	03/06/2023 09:00 AM	03/08/2023 09:00 AM	XBB.1.10	XBB.1.10	XBB.1.10	0.00100553
A04-0488	SARS_20230926	CheatLakeWWTP-01	Monongalia	08/31/2023 08:00 AM	09/01/2023 08:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.96	0.06547605
A04-0488	SARS_20230926	CheatLakeWWTP-01	Monongalia	08/31/2023 08:00 AM	09/01/2023 08:00 AM	XBB.1.16	XBB.1.16.6	XBB.1.16.6	0.10476194
A04-0488	SARS_20230926	CheatLakeWWTP-01	Monongalia	08/31/2023 08:00 AM	09/01/2023 08:00 AM	XBB.1.16	XBB.1.16	XBB.1.16.14	0.10476194
A04-0488	SARS_20230926	CheatLakeWWTP-01	Monongalia	08/31/2023 08:00 AM	09/01/2023 08:00 AM	XBB.1.16	JF.1	JF.1	0.25000001
A04-0488	SARS_20230926	CheatLakeWWTP-01	Monongalia	08/31/2023 08:00 AM	09/01/2023 08:00 AM	XBB.1.16	XBB.1.16	XBB.1.16.21	0.10476194
A04-0488	SARS_20230926	CheatLakeWWTP-01	Monongalia	08/31/2023 08:00 AM	09/01/2023 08:00 AM	XBB.1	XBB.1	XBB.1	0.14285694
A04-0488	SARS_20230926	CheatLakeWWTP-01	Monongalia	08/31/2023 08:00 AM	09/01/2023 08:00 AM	XBB.1.16	XBB.1.16	XBB.1.16.13	0.10476194
A04-0488	SARS_20230926	CheatLakeWWTP-01	Monongalia	08/31/2023 08:00 AM	09/01/2023 08:00 AM	XBB.1.9	XBB.1.9	XBB.1.9.4	0.01785723
A04-0488	SARS_20230926	CheatLakeWWTP-01	Monongalia	08/31/2023 08:00 AM	09/01/2023 08:00 AM	XBB.1.16	XBB.1.16	XBB.1.16	0.10476194
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BA.2	BA.2.32	0.00120383
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BF.26	BF.26	0.00252547
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BF.5	BF.5	0.07025291
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BA.5	BA.5.1.7	0.00184654
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BA.5	BA.5.1.19	0.00120211
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BA.5	BA.5.1.8	0.00256882
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BF.31	BF.31	0.001333
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BA.4	BA.4.6	0.10227185
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BA.5	BA.5.2	0.03243896
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BA.5	BA.5.5.3	0.00201415
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BF.9	BF.9	0.00725454
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BA.2	BA.2.3.8	0.00107689
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BA.5	BA.5.6	0.07362175
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	BA.5,BA.2.5	XAZ	XAZ	0.00107567
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BA.4	BA.4.2	0.00102838
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BA.5	BA.5.5	0.17598463
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BA.4	BA.4.6.4	0.00142307
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BF.29	BF.29	0.0326233
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BF.34	BF.34	0.00142915
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BF.10	BF.10	0.05214594
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BA.4	BA.4.1.5	0.00384808
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BA.2	BA.2.61	0.00206222
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BA.2	BA.2.76	0.00289988
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BA.4	BA.4.4	0.00346929
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BA.2	BA.2.21	0.0018315
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BA.2	BA.2.44	0.01026054
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BF.32	BF.32	0.01427527
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BA.5	BA.5.1	0.01117179
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BF.39	BF.39	0.01836436
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BA.5	BA.5.2.8	0.00162266
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BA.5	BA.5.5.2	0.00736527
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	DE.1	DE.1	0.00141945
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BA.5	BA.5.1.16	0.00807654
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BE.2	BE.2	0.00281765
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BF.10	BF.10.1	0.0010407
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BW.1	BW.1.1	0.00103404
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BA.4	BA.4.6.2	0.0632184
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BA.2	BA.2.27	0.00228833
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BF.19	BF.19	0.00149961
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BA.4	BA.4	0.05616854
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BA.2	BA.2.38.2	0.00125418
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BA.2	BA.2.34	0.00246018
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BA.2	BA.2.45	0.00141146
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BA.5	BA.5.1.10	0.0677465
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BA.5	BA.5.1.17	0.00657181
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BA.5	BA.5.3.1	0.04503661
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	BA.2*,BA.5*	XAS	XAS	0.0215052
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BA.2	BA.2.75.10	0.00197952
A01-0343	SARS_20220922.2	StarCityWWTP-01	Monongalia	08/27/2022 12:00 AM	08/28/2022 12:00 AM	B.1.1.529	BA.2	BA.2.15	0.00105064
A01-0364	SARS_20221018	StarCityWWTP-01	Monongalia	09/21/2022 12:00 AM	09/22/2022 12:00 AM	B.1.1.529	BA.4	BA.4.4	0.00291848
