assay_id,extraction_id,sample_id,assay_batch_id,assay_location_in_batch,assay_input_ul,assay_class,assay_type,assay_target,assay_target_genetic_locus,assay_template,assay_target_macromolecule,assay_target_fluorophore,assay_accepted_droplets,assay_target_predicted_copies_per_ul_reaction,assay_target_copies_per_ul_reaction,assay_comment
AP190.FA3,,,AP190,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,26.55275344,
AP190.FH2,,,AP190,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.246030495,
AP190.FH4,,,AP190,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,36.40129852,
AP191.FA1,,,AP191,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP191.FA3,,,AP191,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,33.3931694,
AP191.FH2,,,AP191,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP191.FH4,,,AP191,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,42.974926,
AP195.FA1,,,AP195,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP195.FA3,,,AP195,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,29.92736054,
AP195.FH2,,,AP195,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP195.FH4,,,AP195,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,40.35205842,
AP198.FA1,,,AP198,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP198.FA3,,,AP198,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,37.75175476,
AP198.FH2,,,AP198,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP198.FH4,,,AP198,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,38.01491546,
AP20.FA1,,,AP20,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP20.FA2,,,AP20,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,1193.4,
AP20.FA3,,,AP20,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP20.FA4,,,AP20,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,1193.4,
AP20.FH3,,,AP20,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP20.FH4,,,AP20,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,1245.0,
AP20.FH5,,,AP20,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP20.FH6,,,AP20,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,1245.0,
AP201.FA1,,,AP201,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP201.FA3,,,AP201,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,50.2463646,
AP201.FH2,,,AP201,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.306300581,
AP201.FH4,,,AP201,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,62.88674926,
AP202.FA1,,,AP202,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP202.FA3,,,AP202,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,72.4958725,
AP202.FH2,,,AP202,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.259935737,
AP202.FH4,,,AP202,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,88.09059906,
AP206.FA1,,,AP206,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP206.FA3,,,AP206,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,49.06724166,
AP206.FH2,,,AP206,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP206.FH4,,,AP206,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,60.505085,
AP209.FA1,,,AP209,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP209.FA3,,,AP209,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,35.04847336,
AP209.FH2,,,AP209,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP209.FH4,,,AP209,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,39.08609008,
AP21.FA1,,,AP21,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP21.FA2,,,AP21,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,1109.141006,
AP21.FA3,,,AP21,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP21.FA4,,,AP21,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,1109.141006,
AP21.FH3,,,AP21,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,1229.36615,
AP21.FH4,,,AP21,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,0.0,
AP21.FH5,,,AP21,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,1229.36615,
AP21.FH6,,,AP21,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,0.0,
AP210.FA1,,,AP210,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP210.FA3,,,AP210,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,49.05614472,
AP210.FH2,,,AP210,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.263612837,
AP210.FH4,,,AP210,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,56.44121552,
AP213.FA1,,,AP213,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP213.FA3,,,AP213,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,49.81201172,
AP213.FH2,,,AP213,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP213.FH4,,,AP213,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,53.15041352,
AP214.FA1,,,AP214,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP214.FA3,,,AP214,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,40.68943024,
AP214.FH2,,,AP214,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP214.FH4,,,AP214,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,49.17007828,
AP216.FA1,,,AP216,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.225206301,
AP216.FA3,,,AP216,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,37.95578766,
AP216.FH2,,,AP216,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP216.FH4,,,AP216,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,44.03665162,
AP217.FA1,,,AP217,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.246706039,
AP217.FA3,,,AP217,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,41.10783768,
AP217.FH2,,,AP217,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP217.FH4,,,AP217,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,45.86310196,
AP218.FA1,,,AP218,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP218.FA3,,,AP218,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,46.6138649,
AP218.FH2,,,AP218,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP218.FH4,,,AP218,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,53.4054718,
AP219.FA1,,,AP219,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP219.FA3,,,AP219,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,37.27414704,
AP219.FH2,,,AP219,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP219.FH4,,,AP219,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,44.32782746,
AP22.FA1,,,AP22,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP22.FA2,,,AP22,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,1092.976303,
AP22.FA3,,,AP22,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP22.FA4,,,AP22,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,1092.976303,
AP22.FH3,,,AP22,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP22.FH4,,,AP22,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,1279.930573,
AP22.FH5,,,AP22,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP22.FH6,,,AP22,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,1279.930573,
AP220.FA1,,,AP220,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP220.FA3,,,AP220,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,37.25302506,
AP220.FH2,,,AP220,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP220.FH4,,,AP220,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,39.70998002,
AP221.FA1,,,AP221,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP221.FA3,,,AP221,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,38.12815856,
AP221.FH2,,,AP221,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP221.FH4,,,AP221,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,45.52423858,
AP222.FA1,,,AP222,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP222.FA3,,,AP222,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,37.64505004,
AP222.FH2,,,AP222,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP222.FH4,,,AP222,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,42.9659233,
AP223.FA1,,,AP223,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.313867092,
AP223.FA3,,,AP223,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,37.4339981,
AP223.FH2,,,AP223,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.313867092,
AP223.FH4,,,AP223,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,43.21787262,
AP224.FA1,,,AP224,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP224.FA3,,,AP224,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,5.975083352,
AP224.FH2,,,AP224,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP224.FH4,,,AP224,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,7.113999366,
AP225.FA1,,,AP225,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP225.FA3,,,AP225,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,56.35195542,
AP225.FH2,,,AP225,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP225.FH4,,,AP225,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,54.5158043,
AP226.FA1,,,AP226,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP226.FA3,,,AP226,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,46.46154404,
AP226.FH2,,,AP226,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP226.FH4,,,AP226,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,54.331707,
AP227.FA1,,,AP227,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP227.FA3,,,AP227,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,54.50141144,
AP227.FH2,,,AP227,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP227.FH4,,,AP227,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,51.54750442,
AP228.FA1,,,AP228,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.280858874,
AP228.FA3,,,AP228,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,31.62294198,
AP228.FH2,,,AP228,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP228.FH4,,,AP228,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,38.4796791,
AP229.FA1,,,AP229,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.297498703,
AP229.FA3,,,AP229,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,37.39986802,
AP229.FH2,,,AP229,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.297498703,
AP229.FH4,,,AP229,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,38.59173202,
AP23.FA1,,,AP23,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP23.FA2,,,AP23,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,1030.216827,
AP23.FA3,,,AP23,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP23.FA4,,,AP23,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,1030.216827,
AP23.FH3,,,AP23,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP23.FH4,,,AP23,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,1109.431686,
AP23.FH5,,,AP23,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP23.FH6,,,AP23,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,1109.431686,
AP230.FA1,,,AP230,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP230.FA3,,,AP230,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,1.353813052,
AP230.FH2,,,AP230,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP230.FH4,,,AP230,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,0.541481555,
AP231.FA1,,,AP231,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP231.FA3,,,AP231,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,0.489893049,
AP231.FH2,,,AP231,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP231.FH4,,,AP231,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,0.489893049,
AP235.FA1,,,AP235,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP235.FA3,,,AP235,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,0.552178085,
AP235.FH2,,,AP235,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.274739742,
AP235.FH4,,,AP235,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,0.552178085,
AP236.FA1,,,AP236,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.515913486,
AP236.FA3,,,AP236,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,0.258400559,
AP236.FH2,,,AP236,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP236.FH4,,,AP236,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,0.258400559,
AP237.FA1,,,AP237,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.890915692,
AP237.FH2,,,AP237,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.445438147,
AP238.FA1,,,AP238,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP238.FA3,,,AP238,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,0.268007904,
AP238.FH2,,,AP238,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP238.FH4,,,AP238,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,0.0,
AP24.FA1,,,AP24,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP24.FA2,,,AP24,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,0.0,
AP24.FA3,,,AP24,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP24.FA4,,,AP24,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,0.0,
AP24.FH3,,,AP24,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP24.FH4,,,AP24,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,0.0,
AP24.FH5,,,AP24,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP24.FH6,,,AP24,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,0.0,
AP240.FA1,,,AP240,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP240.FH2,,,AP240,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP241.FA1,,,AP241,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.821885586,
AP241.FH2,,,AP241,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.273946941,
AP242.FA1,,,AP242,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP242.FH2,,,AP242,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP244.FA1,,,AP244,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP244.FH2,,,AP244,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP245.FA1,,,AP245,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP245.FH2,,,AP245,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP246.FA1,,,AP246,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP246.FH2,,,AP246,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP247.FA1,,,AP247,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP247.FH2,,,AP247,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP248.FA1,,,AP248,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP248.FH2,,,AP248,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.664261222,
AP25.FA1,,,AP25,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP25.FA2,,,AP25,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,584.9592972,
AP25.FA3,,,AP25,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP25.FA4,,,AP25,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,584.9592972,
AP25.FH3,,,AP25,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP25.FH4,,,AP25,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,645.5539703,
AP25.FH5,,,AP25,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP25.FH6,,,AP25,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,645.5539703,
AP250.FA1,,,AP250,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP250.FH2,,,AP250,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP251.FA1,,,AP251,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP251.FA3,,,AP251,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,6.252186298,
AP251.FH2,,,AP251,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP251.FH4,,,AP251,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,6.773552894,
AP252.FA1,,,AP252,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP252.FA3,,,AP252,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,3.759219408,
AP252.FH2,,,AP252,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP252.FH4,,,AP252,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,3.4906106,
AP255.FA1,,,AP255,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP255.FA3,,,AP255,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,4.02226162,
AP255.FH2,,,AP255,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP255.FH4,,,AP255,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,6.437162876,
AP256.FA1,,,AP256,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.561670721,
AP256.FH2,,,AP256,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP257.FA1,,,AP257,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.283741504,
AP257.FA3,,,AP257,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,2086.033692,
AP257.FH2,,,AP257,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP257.FH4,,,AP257,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,2081.553466,
AP258.FA1,,,AP258,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP258.FA3,,,AP258,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,316.5682984,
AP258.FH2,,,AP258,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP258.FH4,,,AP258,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,247.2751618,
AP259.FA1,,,AP259,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.256883383,
AP259.FA3,,,AP259,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,4022.373292,
AP259.FH2,,,AP259,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP259.FH4,,,AP259,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,4251.967286,
AP260.FA1,,,AP260,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.2598418,
AP260.FA3,,,AP260,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,4657.136718,
AP260.FH2,,,AP260,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP260.FH4,,,AP260,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,5269.077636,
AP261.FA1,,,AP261,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.312793911,
AP261.FA3,,,AP261,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,3983.25879,
AP261.FH2,,,AP261,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP261.FH4,,,AP261,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,4425.621582,
AP263.FA1,,,AP263,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP263.FA3,,,AP263,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,364.5102844,
AP263.FH2,,,AP263,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP263.FH4,,,AP263,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,375.2318116,
AP264.FA1,,,AP264,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP264.FA3,,,AP264,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,448.9376832,
AP264.FH2,,,AP264,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP264.FH4,,,AP264,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,521.9853516,
AP27.FA1,,,AP27,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP27.FA2,,,AP27,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,721.9914246,
AP27.FA3,,,AP27,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP27.FA4,,,AP27,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,721.9914246,
AP27.FH3,,,AP27,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP27.FH4,,,AP27,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,850.2881622,
AP27.FH5,,,AP27,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP27.FH6,,,AP27,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,850.2881622,
AP28.FA1,,,AP28,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP28.FA2,,,AP28,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,368.7264633,
AP28.FA3,,,AP28,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP28.FA4,,,AP28,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,368.7264633,
AP28.FH3,,,AP28,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP28.FH4,,,AP28,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,319.8027611,
AP28.FH5,,,AP28,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP28.FH6,,,AP28,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,319.8027611,
AP30.FA1,,,AP30,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP30.FA2,,,AP30,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,337.9396439,
AP30.FA3,,,AP30,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP30.FA4,,,AP30,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,337.9396439,
AP30.FH3,,,AP30,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
